server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;21.0;3;11;23.0;20.0
1;1;1.0;11.0;1;15;12.0;10.0
2;1;1.0;8.0;5;2;8.0;7.0
3;1;1.0;15.0;2;21;9.0;14.0
4;1;1.0;20.0;4;3;20.0;19.0
7;3;3.0;16.0;6;7;13.0;13.0
8;3;3.0;19.0;7;3;17.0;16.0
18;4;4.0;24.0;10;6;20.0;20.0
19;4;4.0;22.0;8;14;19.0;18.0
12;4;4.0;22.0;9;2;18.0;18.0
15;6;6.0;8.0;11;4;5.0;2.0
15;7;8.0;16.0;14;7;8.0;8.0
2;8;8.0;28.0;21;4;20.0;20.0
9;8;8.044541532679503;22.044541532679503;18;0;16.0;14.0
17;9;11.045012844103088;14.045012844103088;23;7;5.0;3.0
17;10;14.045012844103088;33.045012844103084;26;18;18.0;18.999999999999996
11;9;14.114765905023097;21.1147659050231;22;29;7.0;7.000000000000002
3;9;15.0;31.0;24;6;19.0;16.0
15;16;16.0;29.0;47;14;12.0;13.0
7;16;16.0;25.0;46;15;8.0;9.0
13;17;17.829408946225467;36.82940894622547;50;28;19.0;19.000000000000004
5;17;18.034720476924083;32.03472047692408;49;0;14.0;13.999999999999996
16;18;18.482541973414346;37.48254197341434;51;0;18.0;18.999999999999996
8;14;19.0;37.0;41;12;18.0;18.0
14;11;19.45231999233386;39.452319992333855;29;7;22.0;19.999999999999996
6;15;19.61415203087463;23.61415203087463;43;11;4.0;4.0
4;20;20.0;26.0;54;13;2.0;6.0
10;15;20.09054542754567;44.09054542754567;44;6;22.0;24.0
0;14;21.0;35.0;40;18;12.0;14.0
11;11;21.1147659050231;25.1147659050231;28;9;6.0;4.0
19;20;22.0;48.0;52;1;27.0;26.0
12;13;22.0;36.0;36;24;14.0;14.0
9;14;22.044541532679503;40.0445415326795;37;4;16.0;18.0
6;14;23.61415203087463;46.614152030874635;39;16;23.0;23.000000000000004
18;11;24.0;31.0;31;28;8.0;7.0
7;25;25.0;49.0;56;1;25.0;24.0
11;16;25.1147659050231;51.1147659050231;45;20;25.0;26.0
4;25;26.0;46.0;57;16;20.0;20.0
2;28;28.0;30.0;62;15;4.0;2.0
15;29;29.0;56.0;68;3;28.0;27.0
2;30;30.0;37.0;69;12;8.0;7.0
18;30;31.0;50.0;70;5;19.0;19.0
3;30;31.0;59.0;71;14;29.0;28.0
1;31;31.387134039286448;43.38713403928645;72;15;12.0;12.000000000000004
5;28;32.03472047692408;39.03472047692408;61;26;8.0;7.0
17;29;33.045012844103084;35.045012844103084;66;15;1.0;2.0
0;28;35.0;40.0;64;21;5.0;5.0
17;28;35.045012844103084;56.045012844103084;65;18;18.0;21.0
12;36;36.0;59.0;78;0;21.0;23.0
13;25;36.82940894622547;43.82940894622547;55;26;11.0;7.0
8;25;37.0;40.0;58;20;2.0;3.0
2;25;37.0;59.0;59;22;24.0;22.0
