server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;6.0;0;20;7.0;6.0
1;1;1.0;4.0;2;29;3.0;3.0
2;1;1.0;31.0;1;12;29.0;30.0
4;3;3.0;20.0;6;2;15.0;17.0
5;3;3.0;32.0;8;22;27.0;29.0
6;3;3.0;13.0;5;3;11.0;10.0
7;3;3.0;17.0;7;21;13.0;14.0
8;3;3.0;16.0;4;15;15.0;13.0
9;3;3.0;6.0;3;15;2.0;3.0
10;8;8.0;15.0;9;2;9.0;7.0
3;9;9.0;33.0;11;23;24.0;24.0
13;9;9.0;32.0;12;12;20.0;23.0
14;9;9.0;34.0;10;16;23.0;25.0
16;11;11.0;29.0;13;26;15.0;18.0
18;13;13.0;40.0;14;19;25.0;27.0
19;13;13.0;30.0;15;21;22.0;17.0
11;14;14.0;33.0;18;28;19.0;19.0
1;14;14.0;43.0;16;0;28.0;29.0
0;14;14.0;22.0;17;15;9.0;8.0
12;15;15.0;34.0;24;1;19.0;19.0
10;15;15.0;29.0;25;28;16.0;14.0
6;15;15.0;21.0;21;19;5.0;6.0
8;16;16.0;38.0;30;2;22.0;22.0
7;16;17.0;31.0;29;4;14.0;14.0
15;18;19.304089710602895;39.304089710602895;37;7;19.0;20.0
4;16;20.0;32.0;26;29;13.0;12.0
6;18;21.0;44.0;35;13;22.0;23.0
0;22;22.0;45.0;44;16;22.0;23.0
17;23;23.93020648583637;26.93020648583637;48;27;2.0;3.0
17;23;26.93020648583637;47.930206485836365;49;1;21.0;20.999999999999996
16;24;29.0;56.0;50;3;27.0;27.0
10;18;29.0;52.0;34;19;24.0;23.0
19;16;30.0;45.0;27;28;17.0;15.0
7;15;31.0;44.0;20;8;14.0;13.0
2;31;31.0;48.0;56;0;18.0;17.0
13;31;32.0;50.0;57;10;19.0;18.0
4;32;32.0;36.0;58;28;5.0;4.0
5;32;32.0;57.0;59;10;25.0;25.0
11;33;33.0;49.0;62;26;16.0;16.0
3;20;33.0;41.0;41;15;8.0;8.0
12;33;34.0;38.0;61;17;5.0;4.0
14;20;34.0;49.0;39;28;14.0;15.0
4;36;36.0;46.0;65;26;8.0;10.0
12;24;38.0;65.0;51;12;27.0;27.0
8;20;38.0;47.0;40;23;12.0;9.0
15;21;39.304089710602895;53.304089710602895;42;17;15.0;14.0
18;40;40.0;44.0;66;13;1.0;4.0
3;23;41.0;64.0;45;21;22.0;23.0
1;42;43.0;58.0;73;25;16.0;15.0
18;33;44.0;59.0;60;10;15.0;15.0
6;30;44.0;56.0;54;6;11.0;12.0
7;40;44.0;65.0;71;6;22.0;21.0
19;45;45.0;51.0;80;0;8.0;6.0
0;45;45.0;68.0;81;14;24.0;23.0
4;45;46.0;57.0;83;23;12.0;11.0
8;45;47.0;61.0;84;8;14.0;14.0
17;47;47.930206485836365;65.93020648583637;85;17;18.0;18.0
2;48;48.0;55.0;86;17;8.0;7.0
11;49;49.0;75.0;87;18;26.0;26.0
14;36;49.0;68.0;64;13;20.0;19.0
13;42;50.0;60.0;76;2;6.0;10.0
10;45;52.0;62.0;82;2;9.0;10.0
15;53;53.304089710602895;77.3040897106029;93;5;25.0;24.0
2;54;55.0;56.0;95;18;1.0;1.0
9;53;55.14865978919735;56.14865978919735;94;26;2.0;1.0
6;45;56.0;66.0;79;6;11.0;10.0
2;40;56.0;58.0;70;21;3.0;2.0
9;42;56.14865978919735;83.14865978919735;72;2;29.0;27.0
4;57;57.0;83.0;98;27;25.0;26.0
5;57;57.0;86.0;102;22;27.0;29.0
1;57;58.0;79.0;103;21;20.0;21.0
2;57;58.0;86.0;101;22;26.0;28.0
18;59;59.0;87.0;106;12;28.0;28.0
13;59;60.0;68.0;107;24;9.0;8.0
8;61;61.0;78.0;108;25;16.0;17.0
10;52;62.0;84.0;91;24;19.0;22.0
3;64;64.0;67.0;113;16;4.0;3.0
12;65;65.0;84.0;114;1;19.0;19.0
7;65;65.0;69.0;115;24;2.0;4.0
17;65;65.93020648583637;80.93020648583637;116;24;16.0;15.0
6;66;66.0;88.0;117;26;22.0;22.0
3;67;67.0;89.0;120;10;22.0;22.0
13;67;68.0;87.0;125;9;20.0;19.0
14;67;68.0;93.0;126;7;24.0;25.0
0;67;68.0;86.0;127;1;18.0;18.0
7;68;69.0;91.0;129;29;22.0;22.0
11;70;75.0;76.0;132;0;3.0;1.0
11;70;76.0;99.0;131;14;25.0;23.0
15;77;77.3040897106029;88.3040897106029;140;29;10.0;11.0
8;67;78.0;89.0;119;18;12.0;11.0
1;79;79.0;99.0;143;22;19.0;20.0
17;57;80.93020648583637;99.93020648583637;100;17;18.0;19.0
4;81;83.0;106.0;153;21;20.0;23.0
9;82;83.14865978919735;95.14865978919735;158;6;12.0;12.0
12;80;84.0;98.0;144;29;9.0;14.0
10;81;84.0;87.0;145;9;3.0;3.0
0;81;86.0;89.0;146;18;1.0;3.0
5;85;86.0;113.0;160;0;26.0;27.0
2;81;86.0;97.0;149;4;11.0;11.0
18;81;87.0;99.0;148;8;12.0;12.0
13;81;87.0;113.0;150;22;26.0;26.0
10;81;87.0;94.0;151;23;8.0;7.0
6;88;88.0;100.0;166;12;12.0;12.0
15;81;88.3040897106029;92.3040897106029;152;18;3.0;4.0
3;81;89.0;108.0;154;8;20.0;19.0
0;82;89.0;96.0;156;0;4.0;7.0
8;82;89.0;111.0;157;19;21.0;22.0
7;90;91.0;119.0;170;3;28.0;28.0
15;91;92.3040897106029;104.3040897106029;176;0;11.0;12.0
14;93;93.0;96.0;183;15;4.0;3.0
10;87;94.0;108.0;161;7;14.0;14.0
9;88;95.14865978919735;97.14865978919735;163;10;2.0;2.0
14;91;96.0;115.0;177;14;19.0;19.0
0;88;96.0;100.0;165;20;7.0;4.0
2;95;97.0;106.0;190;5;11.0;9.0
9;88;97.14865978919735;117.14865978919735;168;18;24.0;20.0
12;88;98.0;124.0;169;12;27.0;26.0
11;97;99.0;121.0;193;9;22.0;22.0
18;90;99.0;115.0;171;25;15.0;16.0
1;90;99.0;109.0;172;3;11.0;10.0
17;92;99.93020648583637;117.93020648583637;179;17;18.0;18.0
0;90;100.0;123.0;173;23;22.0;23.0
6;90;100.0;122.0;174;26;22.0;22.0
15;92;104.3040897106029;127.3040897106029;182;26;24.0;23.0
4;105;106.0;117.0;215;23;12.0;11.0
2;105;106.0;132.0;217;13;22.0;26.0
3;105;108.0;113.0;213;16;4.0;5.0
10;105;108.0;112.0;214;9;3.0;4.0
1;103;109.0;121.0;201;13;14.0;12.0
8;99;111.0;136.0;195;21;25.0;25.0
10;101;112.0;114.0;198;26;2.0;2.0
3;103;113.0;121.0;209;3;8.0;8.0
13;103;113.0;135.0;205;12;20.0;22.0
5;103;113.0;131.0;207;27;21.0;18.0
19;93;113.15152184267637;126.15152184267637;185;17;8.0;13.0
10;114;114.0;141.0;224;6;28.0;27.0
18;114;115.0;140.0;227;26;26.0;25.0
14;114;115.0;133.0;225;4;15.0;18.0
4;115;117.0;125.0;234;22;11.0;8.0
9;117;117.14865978919735;131.14865978919735;237;3;14.0;14.0
17;93;117.93020648583637;145.93020648583638;186;2;29.0;28.000000000000014
7;118;119.0;133.0;239;12;15.0;14.0
11;105;121.0;138.0;211;26;16.0;17.0
1;105;121.0;142.0;212;21;20.0;21.0
