server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
13;49;49.0;56.0;66;4;5.0;7.0
12;49;50.0;56.0;68;7;5.0;6.0
2;50;50.0;57.0;73;3;9.0;7.0
5;51;51.0;74.0;74;25;24.0;23.0
9;49;51.0;60.0;71;4;12.0;9.0
15;53;53.510104415433474;78.51010441543347;75;29;25.0;25.0
0;48;54.0;62.0;65;11;8.0;8.0
6;54;54.0;82.0;81;20;27.0;28.0
16;55;55.0;68.0;82;21;12.0;13.0
19;53;55.97180150400793;75.97180150400793;76;11;20.0;20.0
12;56;56.0;73.0;91;21;20.0;17.0
13;53;56.0;85.0;77;3;28.0;29.0
2;54;57.0;83.0;80;19;21.0;26.0
9;59;60.0;86.0;93;7;29.0;26.0
18;61;62.0;69.0;101;11;6.0;7.0
11;56;63.0;71.0;84;24;8.0;8.0
7;63;63.310073090840135;71.31007309084013;106;10;10.0;8.0
14;63;65.0;75.0;107;8;10.0;10.0
1;68;68.0;82.0;124;15;16.0;14.0
16;66;68.0;79.0;115;4;9.0;11.0
18;69;69.0;77.0;125;16;7.0;8.0
8;56;70.70438431221497;96.70438431221497;86;28;27.0;26.0
11;68;71.0;100.0;121;5;29.0;29.0
3;66;71.0;83.0;110;19;12.0;12.0
7;68;71.31007309084013;74.31007309084013;123;7;2.0;3.0
12;72;73.0;74.0;132;28;2.0;1.0
4;72;73.0;76.0;134;23;3.0;3.0
12;72;74.0;77.0;131;10;3.0;3.0
5;66;74.0;98.0;112;7;21.0;24.0
7;69;74.31007309084013;99.31007309084013;128;23;27.0;25.0
14;68;75.0;90.0;120;12;18.0;15.0
10;66;75.0;92.0;114;21;15.0;17.0
19;66;75.97180150400793;94.97180150400793;116;7;17.0;19.0
4;76;76.0;101.0;140;14;26.0;25.0
0;68;76.70394029941255;83.70394029941255;118;5;6.0;7.0
12;68;77.0;88.0;119;17;13.0;11.0
18;68;77.0;78.0;122;0;1.0;1.0
18;69;78.0;90.0;127;24;10.0;12.0
16;72;79.0;103.0;136;25;23.0;24.0
1;76;82.0;102.0;142;17;19.0;20.0
6;62;82.0;89.0;102;21;7.0;7.0
3;81;83.0;96.0;152;17;13.0;13.0
2;56;83.0;98.0;87;9;13.0;15.0
0;76;83.70394029941255;107.70394029941255;141;17;23.0;24.0
13;85;85.0;93.0;163;26;12.0;8.0
9;84;86.0;110.0;161;6;23.0;24.0
12;87;88.0;108.0;164;21;20.0;20.0
6;81;89.0;92.0;145;11;3.0;3.0
18;84;90.0;104.0;158;12;12.0;14.0
14;81;90.0;91.0;146;22;3.0;1.0
15;81;90.68668979677794;115.68668979677794;147;17;26.0;25.0
14;91;91.0;101.0;169;10;8.0;10.0
6;81;92.0;112.0;149;27;22.0;20.0
10;81;92.0;117.0;150;10;26.0;25.0
13;93;93.0;117.0;176;28;22.0;24.0
19;94;94.97180150400793;111.97180150400793;180;20;17.0;17.0
3;94;96.0;122.0;182;26;26.0;26.0
8;93;96.70438431221497;111.70438431221497;177;18;15.0;15.0
5;98;98.0;121.0;189;13;21.0;23.0
2;82;98.0;99.0;154;2;3.0;1.0
2;99;99.0;120.0;197;27;20.0;21.0
7;93;99.31007309084013;111.31007309084013;175;8;12.0;12.0
11;98;100.0;114.0;194;15;11.0;14.0
14;93;101.0;113.0;179;27;13.0;12.0
4;84;101.0;107.0;160;10;7.0;6.0
1;88;102.0;129.0;165;4;28.0;27.0
16;91;103.0;125.0;172;7;20.0;22.0
18;104;104.0;131.0;215;9;25.0;27.0
4;104;107.0;136.0;217;1;27.0;29.0
0;104;107.70394029941255;110.70394029941255;218;0;3.0;3.0
12;101;108.0;116.0;205;20;8.0;8.0
9;98;110.0;124.0;188;8;12.0;14.0
0;110;110.70394029941255;115.70394029941255;225;22;5.0;5.0
7;99;111.31007309084013;139.31007309084015;196;19;28.0;28.000000000000014
8;91;111.70438431221497;131.70438431221498;171;13;19.0;20.000000000000014
19;92;111.97180150400793;128.97180150400794;173;28;18.0;17.000000000000014
6;92;112.0;124.0;174;13;15.0;12.0
14;98;113.0;128.0;190;27;13.0;15.0
11;113;114.0;139.0;230;25;25.0;25.0
15;114;115.68668979677794;136.68668979677796;234;27;22.0;21.000000000000014
0;114;115.70394029941255;136.70394029941255;232;2;20.0;21.0
12;116;116.0;145.0;251;29;26.0;29.0
13;104;117.0;123.0;216;29;6.0;6.0
10;115;117.0;133.0;238;0;18.0;16.0
2;101;120.0;144.0;208;27;20.0;24.0
5;116;121.0;138.0;250;13;21.0;17.0
3;121;122.0;139.0;264;18;18.0;17.0
13;122;123.0;137.0;267;26;12.0;14.0
6;120;124.0;144.0;261;5;20.0;20.0
9;122;124.0;137.0;266;4;12.0;13.0
16;121;125.0;137.0;263;1;9.0;12.0
14;105;128.0;139.0;220;11;12.0;11.0
19;125;128.97180150400794;132.97180150400794;275;12;5.0;4.0
18;126;131.0;154.0;280;28;20.0;23.0
8;103;131.70438431221498;148.70438431221498;209;29;18.0;17.0
19;130;132.97180150400794;151.97180150400794;284;3;18.0;19.0
10;132;133.0;148.0;290;16;13.0;15.0
17;132;134.52451034928623;153.52451034928623;291;29;18.0;19.0
15;103;136.68668979677796;146.68668979677796;210;22;10.0;10.0
0;103;136.70394029941255;137.70394029941255;211;15;1.0;1.0
16;103;137.0;164.0;212;18;28.0;27.0
13;103;137.0;140.0;213;6;4.0;3.0
9;105;137.0;165.0;219;3;28.0;28.0
0;136;137.70394029941255;141.70394029941255;299;0;3.0;4.0
14;124;139.0;150.0;270;8;10.0;11.0
11;138;139.0;169.0;304;26;27.0;30.0
7;115;139.31007309084015;144.31007309084015;241;27;4.0;5.0
13;140;140.0;165.0;311;8;25.0;25.0
0;134;141.70394029941255;150.70394029941255;293;25;13.0;9.0
4;140;143.32783318409963;163.32783318409963;306;5;22.0;20.0
2;143;144.0;146.0;314;24;3.0;2.0
7;116;144.31007309084015;153.31007309084015;244;2;10.0;9.0
1;137;144.66492157341182;150.66492157341182;303;26;4.0;6.0
2;146;146.0;169.0;324;27;20.0;23.0
15;146;146.68668979677796;169.68668979677796;320;10;23.0;23.0
6;146;146.95271894417687;158.95271894417687;322;19;10.0;12.0
10;146;148.0;165.0;317;11;21.0;17.0
8;113;148.70438431221498;163.70438431221498;228;8;15.0;15.0
14;114;150.0;176.0;235;3;23.0;26.0
1;143;150.66492157341182;179.66492157341182;315;11;28.0;29.0
0;114;150.70394029941255;179.70394029941255;237;19;28.0;29.0
19;116;151.97180150400794;152.97180150400794;248;15;1.0;1.0
19;120;152.97180150400794;159.97180150400794;255;14;8.0;7.0
7;120;153.31007309084015;160.31007309084015;258;29;8.0;7.0
17;120;153.52451034928623;161.52451034928623;260;2;8.0;8.0
18;122;154.0;178.0;265;17;20.0;24.0
5;122;156.84659711255978;169.84659711255978;269;18;13.0;13.0
6;125;158.95271894417687;177.95271894417687;277;1;20.0;19.0
19;126;159.97180150400794;174.97180150400794;279;27;14.0;15.0
7;137;160.31007309084015;173.31007309084015;302;8;12.0;13.0
17;131;161.52451034928623;163.52451034928623;287;4;2.0;2.0
4;163;163.32783318409963;171.32783318409963;344;16;13.0;8.0
17;134;163.52451034928623;180.52451034928623;294;29;18.0;17.0
8;134;163.70438431221498;172.70438431221498;295;19;8.0;9.0
16;136;164.0;172.0;296;3;5.0;8.0
13;136;165.0;166.0;298;21;3.0;1.0
10;137;165.0;193.0;301;22;28.0;28.0
9;138;165.0;181.0;305;10;15.0;16.0
13;166;166.0;191.0;354;16;23.0;25.0
11;140;169.0;187.0;309;6;19.0;18.0
2;141;169.0;190.0;313;18;18.0;21.0
5;146;169.84659711255978;199.84659711255978;316;10;29.0;30.0
4;150;171.32783318409963;184.32783318409963;331;16;13.0;13.0
16;172;172.0;197.0;357;12;25.0;25.0
8;150;172.70438431221498;195.70438431221498;332;27;22.0;23.0
7;163;173.31007309084015;180.31007309084015;345;17;7.0;7.0
19;159;174.97180150400794;198.97180150400794;337;24;23.0;24.0
14;176;176.0;178.0;363;24;3.0;2.0
6;175;177.95271894417687;194.95271894417687;358;0;17.0;17.0
18;161;178.0;201.0;341;17;20.0;23.0
14;162;178.0;185.0;342;26;10.0;7.0
1;168;179.66492157341182;205.66492157341182;355;24;28.0;26.0
0;179;179.70394029941255;197.70394029941255;364;18;19.0;18.0
7;175;180.31007309084015;205.31007309084015;362;23;27.0;25.0
17;163;180.52451034928623;205.52451034928623;348;8;25.0;25.0
9;164;181.0;208.0;349;16;26.0;27.0
4;182;184.32783318409963;211.32783318409963;372;14;26.0;27.0
14;182;185.0;196.0;371;15;12.0;11.0
12;183;186.08382121058668;206.08382121058668;375;21;20.0;20.0
11;186;187.0;209.0;383;8;22.0;22.0
2;175;190.0;197.0;361;17;9.0;7.0
13;179;191.0;197.0;365;10;7.0;6.0
10;179;193.0;210.0;367;8;16.0;17.0
6;187;194.95271894417687;202.95271894417687;384;4;9.0;8.0
8;182;195.70438431221498;204.70438431221498;370;19;8.0;9.0
14;182;196.0;212.0;373;12;18.0;16.0
13;183;197.0;202.0;374;4;5.0;5.0
2;183;197.0;206.0;376;17;9.0;9.0
0;183;197.70394029941255;218.70394029941255;377;20;19.0;21.0
19;183;198.97180150400794;219.97180150400794;378;29;20.0;21.0
5;183;199.84659711255978;208.84659711255978;380;22;11.0;9.0
18;186;201.0;223.0;382;14;23.0;22.0
13;187;202.0;209.0;386;29;6.0;7.0
6;188;202.95271894417687;221.95271894417687;387;27;22.0;19.0
8;188;204.70438431221498;210.70438431221498;388;4;8.0;6.0
7;202;205.31007309084015;234.31007309084015;399;9;28.0;29.0
17;189;205.52451034928623;211.52451034928623;390;21;8.0;6.0
1;203;205.66492157341182;223.66492157341182;401;3;19.0;18.0
2;206;206.0;215.0;405;17;9.0;9.0
12;191;206.08382121058668;222.08382121058668;391;9;17.0;16.0
16;207;207.50385668163065;210.50385668163065;407;28;2.0;3.0
9;192;208.0;212.0;393;28;4.0;4.0
5;206;208.84659711255978;214.84659711255978;403;0;9.0;6.0
11;206;209.0;228.0;404;20;19.0;19.0
13;200;209.0;219.0;397;13;12.0;10.0
10;200;210.0;212.0;398;12;1.0;2.0
16;202;210.50385668163065;211.50385668163065;400;20;2.0;1.0
8;206;210.70438431221498;229.70438431221498;402;10;18.0;19.0
4;206;211.32783318409963;212.32783318409963;406;23;3.0;1.0
16;207;211.50385668163065;236.50385668163065;408;12;25.0;25.0
17;208;211.52451034928623;221.52451034928623;409;11;9.0;10.0
14;212;212.0;240.0;411;2;24.0;28.0
10;212;212.0;225.0;412;16;13.0;13.0
9;185;212.0;226.0;381;20;12.0;14.0
4;191;212.32783318409963;240.32783318409963;392;1;27.0;28.0
5;214;214.84659711255978;229.84659711255978;415;24;13.0;15.0
2;214;215.0;224.0;416;8;9.0;9.0
0;217;218.70394029941255;219.70394029941255;427;3;1.0;1.0
13;216;219.0;246.0;426;11;26.0;27.0
0;216;219.70394029941255;249.70394029941255;424;8;29.0;30.0
19;214;219.97180150400794;220.97180150400794;419;15;1.0;1.0
19;216;220.97180150400794;221.97180150400794;421;15;1.0;1.0
17;216;221.52451034928623;228.52451034928623;425;23;8.0;7.0
6;219;221.95271894417687;222.95271894417687;428;16;1.0;1.0
19;219;221.97180150400794;233.97180150400794;429;0;12.0;12.0
12;222;222.08382121058668;241.08382121058668;430;21;20.0;19.0
6;222;222.95271894417687;241.95271894417687;431;18;18.0;19.0
18;223;223.0;238.0;437;3;13.0;15.0
1;223;223.66492157341182;236.66492157341182;432;1;12.0;13.0
2;223;224.0;238.0;434;9;13.0;14.0
10;223;225.0;226.0;435;12;1.0;1.0
10;226;226.0;245.0;441;25;18.0;19.0
9;226;226.0;244.0;443;25;18.0;18.0
11;228;228.0;255.0;448;2;28.0;27.0
17;223;228.52451034928623;250.52451034928623;436;16;22.0;22.0
8;223;229.70438431221498;245.70438431221498;439;13;19.0;16.0
5;226;229.84659711255978;248.84659711255978;442;12;20.0;19.0
3;232;233.82634803371016;245.82634803371016;457;17;13.0;12.0
19;230;233.97180150400794;238.97180150400794;453;12;5.0;5.0
7;230;234.31007309084015;240.31007309084015;454;15;7.0;6.0
1;228;236.66492157341182;246.66492157341182;446;0;12.0;10.0
18;238;238.0;240.0;466;19;1.0;2.0
2;229;238.0;254.0;450;13;14.0;16.0
19;232;238.97180150400794;260.97180150400794;456;24;23.0;22.0
18;240;240.0;251.0;469;1;11.0;11.0
14;235;240.0;248.0;458;10;8.0;8.0
7;236;240.31007309084015;254.31007309084015;460;24;14.0;14.0
4;236;240.32783318409963;249.32783318409963;461;25;7.0;9.0
15;236;240.73806445405808;251.73806445405808;463;8;13.0;11.0
12;241;241.08382121058668;253.08382121058668;473;17;13.0;12.0
6;238;241.95271894417687;265.95271894417687;465;27;22.0;24.0
9;238;244.0;261.0;464;18;17.0;17.0
10;241;245.0;267.0;472;24;15.0;22.0
8;241;245.70438431221498;262.704384312215;474;10;18.0;17.0
3;243;245.82634803371016;263.82634803371013;475;18;18.0;17.99999999999997
13;245;246.0;247.0;476;15;1.0;1.0
1;246;246.66492157341182;271.6649215734118;478;18;24.0;24.99999999999997
13;236;247.0;260.0;462;13;12.0;13.0
14;238;248.0;255.0;467;10;8.0;7.0
5;239;248.84659711255978;263.8465971125598;468;3;13.0;15.0
4;249;249.32783318409963;275.32783318409963;481;14;26.0;26.0
0;249;249.70394029941255;275.7039402994126;479;12;26.0;26.00000000000003
17;249;250.52451034928623;272.52451034928623;480;16;22.0;22.0
18;250;251.0;268.0;482;5;17.0;17.0
15;250;251.73806445405808;268.7380644540581;483;20;17.0;17.0
12;252;253.08382121058668;268.0838212105867;489;11;17.0;15.0
2;253;254.0;274.0;491;20;19.0;20.0
7;252;254.31007309084015;267.31007309084015;490;24;14.0;13.0
14;254;255.0;258.0;493;6;2.0;3.0
11;250;255.0;276.0;484;18;19.0;21.0
14;257;258.0;268.0;496;27;13.0;10.0
13;257;260.0;285.0;499;11;26.0;25.0
19;257;260.97180150400794;274.97180150400794;500;27;14.0;14.0
9;261;261.0;291.0;506;23;28.0;30.0
16;252;262.2793279956814;288.2793279956814;487;12;25.0;26.0
8;257;262.704384312215;265.704384312215;502;16;3.0;3.0
3;257;263.82634803371013;281.82634803371013;501;14;20.0;18.0
5;261;263.8465971125598;273.8465971125598;505;4;8.0;10.0
8;264;265.704384312215;271.704384312215;517;9;6.0;6.0
6;264;265.95271894417687;295.95271894417687;512;14;28.0;30.0
10;261;267.0;277.0;507;2;12.0;10.0
7;262;267.31007309084015;271.31007309084015;508;14;2.0;4.0
18;268;268.0;277.0;520;29;8.0;9.0
14;268;268.0;279.0;522;8;10.0;11.0
12;268;268.0838212105867;269.0838212105867;523;23;1.0;1.0
15;266;268.7380644540581;285.7380644540581;519;9;17.0;17.0
12;262;269.0838212105867;286.0838212105867;511;5;16.0;17.0
7;268;271.31007309084015;288.31007309084015;521;16;16.0;17.0
1;264;271.6649215734118;298.6649215734118;513;24;28.0;27.0
8;264;271.704384312215;276.704384312215;514;9;6.0;5.0
17;266;272.52451034928623;275.52451034928623;518;4;2.0;3.0
5;268;273.8465971125598;300.8465971125598;524;26;29.0;27.0
2;269;274.0;289.0;525;6;18.0;15.0
19;274;274.97180150400794;279.97180150400794;527;12;5.0;5.0
4;274;275.32783318409963;276.32783318409963;528;15;1.0;1.0
17;274;275.52451034928623;284.52451034928623;529;11;9.0;9.0
0;274;275.7039402994126;297.7039402994126;530;6;24.0;22.0
11;274;276.0;289.0;531;13;15.0;13.0
4;274;276.32783318409963;299.32783318409963;532;24;24.0;23.0
8;274;276.704384312215;297.704384312215;533;10;18.0;21.0
18;274;277.0;297.0;534;28;20.0;20.0
10;275;277.0;302.0;535;4;28.0;25.0
14;278;279.0;293.0;539;15;12.0;14.0
19;278;279.97180150400794;292.97180150400794;540;0;12.0;13.0
3;262;281.82634803371013;308.82634803371013;509;0;26.0;27.0
17;283;284.52451034928623;303.52451034928623;542;27;19.0;19.0
13;285;285.0;301.0;548;2;15.0;16.0
15;285;285.7380644540581;313.7380644540581;546;6;27.0;28.0
12;285;286.0838212105867;287.0838212105867;547;10;3.0;1.0
12;285;287.0838212105867;298.0838212105867;549;20;8.0;11.0
16;285;288.2793279956814;309.2793279956814;550;11;23.0;21.0
7;285;288.31007309084015;290.31007309084015;551;28;1.0;2.0
11;287;289.0;317.0;552;2;28.0;28.0
2;287;289.0;308.0;553;18;18.0;19.0
7;289;290.31007309084015;309.31007309084015;555;18;18.0;19.0
9;278;291.0;317.0;538;19;24.0;26.0
19;285;292.97180150400794;304.97180150400794;545;16;12.0;12.0
14;289;293.0;303.0;554;8;10.0;10.0
6;285;295.95271894417687;296.95271894417687;543;16;1.0;1.0
6;296;296.95271894417687;310.95271894417687;561;10;13.0;14.0
18;296;297.0;307.0;564;1;11.0;10.0
0;297;297.7039402994126;325.7039402994126;565;12;26.0;28.0
8;297;297.704384312215;310.704384312215;566;18;15.0;13.0
12;295;298.0838212105867;310.0838212105867;558;8;12.0;12.0
1;295;298.6649215734118;325.6649215734118;559;27;25.0;27.0
4;299;299.32783318409963;324.32783318409963;568;1;27.0;25.0
5;300;300.8465971125598;323.8465971125598;570;13;21.0;23.0
13;300;301.0;303.0;571;27;1.0;2.0
10;299;302.0;306.0;567;9;2.0;4.0
14;302;303.0;311.0;574;4;8.0;8.0
13;302;303.0;322.0;575;1;20.0;19.0
17;302;303.52451034928623;311.52451034928623;576;3;9.0;8.0
19;302;304.97180150400794;322.97180150400794;577;28;18.0;18.0
10;305;306.0;309.0;580;29;5.0;3.0
18;302;307.0;317.0;579;23;4.0;10.0
2;308;308.0;312.0;586;16;5.0;4.0
3;295;308.82634803371013;331.82634803371013;560;12;23.0;23.0
10;307;309.0;312.0;583;29;5.0;3.0
16;308;309.2793279956814;317.2793279956814;584;1;9.0;8.0
7;301;309.31007309084015;328.31007309084015;572;20;17.0;19.0
12;310;310.0838212105867;336.0838212105867;588;4;24.0;26.0
8;310;310.704384312215;326.704384312215;590;21;15.0;16.0
6;310;310.95271894417687;317.95271894417687;591;2;5.0;7.0
14;310;311.0;328.0;592;12;18.0;17.0
17;310;311.52451034928623;329.52451034928623;593;9;17.0;18.0
10;310;312.0;337.0;596;10;26.0;25.0
2;310;312.0;314.0;597;22;1.0;2.0
15;311;313.7380644540581;330.7380644540581;599;15;17.0;17.0
2;314;314.0;326.0;607;9;13.0;12.0
11;311;317.0;338.0;600;18;19.0;21.0
9;316;317.0;319.0;616;28;4.0;2.0
16;314;317.2793279956814;319.2793279956814;606;20;2.0;2.0
6;315;317.95271894417687;334.95271894417687;614;28;16.0;17.0
9;319;319.0;339.0;624;27;21.0;20.0
16;313;319.2793279956814;332.2793279956814;601;21;12.0;13.0
13;319;322.0;346.0;625;17;25.0;24.0
19;314;322.97180150400794;335.97180150400794;604;16;12.0;13.0
5;314;323.8465971125598;340.8465971125598;605;17;18.0;17.0
4;314;324.32783318409963;330.32783318409963;608;12;7.0;6.0
1;323;325.6649215734118;349.6649215734118;645;18;24.0;24.0
0;314;325.7039402994126;331.7039402994126;610;28;6.0;6.0
2;326;326.0;343.0;653;29;16.0;17.0
8;315;326.704384312215;343.704384312215;612;18;15.0;17.0
14;328;328.0;350.0;655;16;20.0;22.0
7;327;328.31007309084015;345.31007309084015;654;3;17.0;17.0
17;318;329.52451034928623;338.52451034928623;619;11;9.0;9.0
4;318;330.32783318409963;351.32783318409963;620;5;22.0;21.0
15;318;330.7380644540581;350.7380644540581;621;10;23.0;20.0
0;331;331.7039402994126;354.7039402994126;663;26;21.0;23.0
3;326;331.82634803371013;338.82634803371013;651;10;6.0;7.0
16;318;332.2793279956814;334.2793279956814;622;17;3.0;2.0
16;333;334.2793279956814;338.2793279956814;665;17;3.0;4.0
6;320;334.95271894417687;335.95271894417687;629;11;3.0;1.0
6;320;335.95271894417687;356.95271894417687;631;9;25.0;21.0
19;320;335.97180150400794;338.97180150400794;632;19;1.0;3.0
12;336;336.0838212105867;352.0838212105867;669;11;17.0;16.0
10;321;337.0;356.0;634;25;18.0;19.0
11;331;338.0;346.0;658;4;8.0;8.0
16;321;338.2793279956814;355.2793279956814;636;5;18.0;17.0
17;322;338.52451034928623;346.52451034928623;638;11;9.0;8.0
3;322;338.82634803371013;356.82634803371013;639;21;20.0;18.0
19;322;338.97180150400794;339.97180150400794;640;21;2.0;1.0
9;322;339.0;352.0;641;4;12.0;13.0
19;322;339.97180150400794;361.97180150400794;642;17;22.0;22.0
5;323;340.8465971125598;350.8465971125598;643;0;9.0;10.0
2;326;343.0;346.0;650;21;2.0;3.0
8;326;343.704384312215;364.704384312215;652;0;18.0;21.0
7;333;345.31007309084015;360.31007309084015;666;24;14.0;15.0
11;340;346.0;371.0;672;11;24.0;25.0
13;328;346.0;366.0;656;23;18.0;20.0
2;328;346.0;349.0;657;21;2.0;3.0
17;331;346.52451034928623;372.52451034928623;659;6;26.0;26.0
2;331;349.0;372.0;662;18;18.0;23.0
18;344;349.5519106913023;356.5519106913023;675;29;8.0;7.0
1;333;349.6649215734118;378.6649215734118;664;9;29.0;29.0
14;336;350.0;355.0;667;0;6.0;5.0
15;336;350.7380644540581;368.7380644540581;668;15;17.0;18.0
5;339;350.8465971125598;376.8465971125598;671;25;24.0;26.0
4;340;351.32783318409963;381.32783318409963;673;27;28.0;30.0
9;344;352.0;369.0;676;29;20.0;17.0
12;346;352.0838212105867;353.0838212105867;677;7;5.0;1.0
12;346;353.0838212105867;354.0838212105867;678;23;1.0;1.0
12;354;354.0838212105867;382.0838212105867;688;2;28.0;28.0
0;350;354.7039402994126;357.7039402994126;681;5;6.0;3.0
14;350;355.0;374.0;682;16;20.0;19.0
16;350;355.2793279956814;365.2793279956814;683;3;5.0;10.0
10;356;356.0;374.0;693;0;18.0;18.0
18;347;356.5519106913023;376.5519106913023;679;17;20.0;20.0
3;353;356.82634803371013;374.82634803371013;686;29;20.0;18.0
6;353;356.95271894417687;363.95271894417687;687;19;10.0;7.0
0;354;357.7039402994126;366.7039402994126;689;16;9.0;9.0
7;358;360.31007309084015;361.31007309084015;697;13;3.0;1.0
7;354;361.31007309084015;390.31007309084015;691;9;28.0;29.0
19;354;361.97180150400794;366.97180150400794;690;5;5.0;5.0
6;362;363.95271894417687;364.95271894417687;704;16;1.0;1.0
8;364;364.704384312215;367.704384312215;710;3;2.0;3.0
6;360;364.95271894417687;381.95271894417687;703;28;16.0;17.0
16;362;365.2793279956814;393.2793279956814;705;26;28.0;28.0
13;362;366.0;371.0;706;21;3.0;5.0
0;364;366.7039402994126;391.7039402994126;708;12;26.0;25.0
19;364;366.97180150400794;380.97180150400794;709;22;12.0;14.0
8;367;367.704384312215;375.704384312215;713;19;8.0;8.0
15;368;368.7380644540581;383.7380644540581;717;9;17.0;15.0
9;368;369.0;390.0;720;27;21.0;21.0
11;371;371.0;381.0;723;16;11.0;10.0
13;368;371.0;386.0;718;2;15.0;15.0
2;368;372.0;373.0;719;28;1.0;1.0
17;368;372.52451034928623;393.52451034928623;722;14;19.0;21.0
2;372;373.0;396.0;725;19;21.0;23.0
14;374;374.0;376.0;729;13;2.0;2.0
10;367;374.0;401.0;715;3;28.0;27.0
3;368;374.82634803371013;383.82634803371013;721;2;7.0;9.0
8;371;375.704384312215;396.704384312215;724;13;19.0;21.0
14;376;376.0;382.0;733;29;5.0;6.0
18;376;376.5519106913023;382.5519106913023;734;23;4.0;6.0
5;374;376.8465971125598;388.8465971125598;727;24;13.0;12.0
1;377;378.6649215734118;379.6649215734118;737;26;4.0;1.0
1;379;379.6649215734118;404.6649215734118;738;24;28.0;25.0
19;379;380.97180150400794;390.97180150400794;740;0;12.0;10.0
11;381;381.0;382.0;741;7;4.0;1.0
4;381;381.32783318409963;396.32783318409963;742;16;13.0;15.0
6;381;381.95271894417687;403.95271894417687;743;25;22.0;22.0
14;381;382.0;384.0;744;5;3.0;2.0
11;381;382.0;395.0;745;9;14.0;13.0
12;381;382.0838212105867;410.0838212105867;746;22;29.0;28.0
18;376;382.5519106913023;392.5519106913023;732;26;4.0;10.0
15;383;383.7380644540581;393.7380644540581;749;11;8.0;10.0
3;377;383.82634803371013;411.82634803371013;736;5;27.0;28.0
14;383;384.0;386.0;747;9;2.0;2.0
14;383;386.0;390.0;748;1;3.0;4.0
13;386;386.0;401.0;750;24;12.0;15.0
5;387;388.8465971125598;412.8465971125598;757;29;24.0;24.0
14;387;390.0;401.0;754;8;10.0;11.0
9;387;390.0;412.0;755;1;22.0;22.0
7;387;390.31007309084015;408.31007309084015;756;20;17.0;18.0
19;388;390.97180150400794;396.97180150400794;758;12;5.0;6.0
0;391;391.7039402994126;396.7039402994126;761;28;6.0;5.0
18;388;392.5519106913023;417.5519106913023;759;14;23.0;25.0
16;391;393.2793279956814;418.2793279956814;760;12;25.0;25.0
17;386;393.52451034928623;394.52451034928623;753;5;3.0;1.0
15;354;393.7380644540581;414.7380644540581;692;3;21.0;21.0
