server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;24.0;0;1;22.0;23.0
1;1;1.0;12.0;5;11;9.0;11.0
3;1;1.0;16.0;6;13;13.0;15.0
5;1;1.0;9.0;2;1;6.0;8.0
6;1;1.0;20.0;3;21;18.0;19.0
8;1;1.0;6.0;4;7;5.0;5.0
9;1;1.0;4.0;1;0;4.0;3.0
10;3;3.0;21.0;8;17;19.0;18.0
11;3;3.0;20.0;7;11;19.0;17.0
12;5;5.0;25.0;9;25;21.0;20.0
13;8;8.0;29.0;11;14;19.0;21.0
14;8;8.0;11.0;10;5;3.0;3.0
15;9;9.0;35.0;13;3;25.0;26.0
16;9;9.0;14.0;14;1;6.0;5.0
17;9;9.0;31.0;12;4;23.0;22.0
18;9;9.0;30.0;16;28;22.0;21.0
9;9;9.0;13.0;15;15;4.0;4.0
4;11;11.0;33.0;19;8;21.0;22.0
14;11;11.0;29.0;17;0;18.0;18.0
8;11;11.0;39.0;18;2;24.0;28.0
2;12;12.0;16.0;20;15;4.0;4.0
19;12;12.0;35.0;21;26;23.0;23.0
9;13;13.0;23.0;24;16;10.0;10.0
5;13;13.0;34.0;26;24;20.0;21.0
1;13;13.0;30.0;27;26;17.0;17.0
16;13;14.0;37.0;23;0;22.0;23.0
2;16;16.0;32.0;31;16;20.0;16.0
7;15;17.763890160487435;45.763890160487435;28;8;24.0;28.0
11;20;20.0;35.0;41;9;16.0;15.0
6;19;20.0;44.0;37;5;24.0;24.0
10;21;21.0;44.0;43;10;26.0;23.0
9;19;23.0;37.0;36;25;15.0;14.0
0;24;24.0;43.0;61;19;18.0;19.0
12;21;25.0;54.0;46;23;29.0;29.0
13;28;29.0;36.0;70;24;8.0;7.0
14;28;29.0;53.0;66;6;26.0;24.0
3;27;29.639374250545465;56.639374250545465;63;21;28.0;27.0
18;30;30.0;45.0;75;6;14.0;15.0
17;23;31.0;41.0;56;17;11.0;10.0
2;28;32.0;55.0;69;23;22.0;23.0
4;33;33.0;39.0;79;0;6.0;6.0
5;20;34.0;54.0;39;10;21.0;20.0
19;22;35.0;51.0;49;27;17.0;16.0
15;15;35.0;49.0;29;20;14.0;14.0
11;30;35.0;41.0;74;6;6.0;6.0
13;30;36.0;57.0;76;25;18.0;21.0
16;37;37.0;47.0;84;4;12.0;10.0
9;31;37.0;50.0;77;8;17.0;13.0
4;27;39.0;53.0;65;21;13.0;14.0
8;34;39.0;46.0;80;29;9.0;7.0
17;37;41.0;47.0;83;2;3.0;6.0
11;37;41.0;63.0;85;10;22.0;22.0
0;43;43.0;50.0;88;3;6.0;7.0
6;43;44.0;50.0;90;14;6.0;6.0
18;44;45.0;69.0;93;21;24.0;24.0
7;44;45.763890160487435;74.76389016048743;96;13;27.0;29.0
8;31;46.0;48.0;78;15;1.0;2.0
16;45;47.0;69.0;99;7;23.0;22.0
17;41;47.0;49.0;87;23;1.0;2.0
1;44;47.66209453827891;59.66209453827891;95;9;10.0;12.0
8;44;48.0;78.0;97;20;29.0;30.0
17;45;49.0;65.0;98;15;16.0;16.0
15;46;49.0;61.0;100;26;9.0;12.0
9;50;50.0;78.0;102;22;29.0;28.0
0;47;50.0;57.0;101;12;7.0;7.0
6;34;50.0;75.0;81;26;27.0;25.0
19;51;51.0;81.0;104;17;28.0;30.0
4;53;53.0;78.0;107;5;26.0;25.0
14;53;53.0;66.0;108;19;14.0;13.0
12;52;54.0;65.0;106;10;11.0;11.0
5;44;54.0;67.0;94;4;15.0;13.0
2;51;55.0;77.0;103;0;23.0;22.0
3;52;56.639374250545465;79.63937425054547;105;26;24.0;23.000000000000007
13;57;57.0;67.0;114;9;12.0;10.0
0;57;57.0;61.0;115;5;4.0;4.0
1;59;59.66209453827891;60.66209453827891;117;13;2.0;1.0
1;59;60.66209453827891;71.66209453827891;118;12;10.0;11.0
15;61;61.0;73.0;121;17;11.0;12.0
0;61;61.0;67.0;120;12;7.0;6.0
11;61;63.0;68.0;123;28;2.0;5.0
17;64;65.0;78.0;126;21;12.0;13.0
12;65;65.0;78.0;127;20;13.0;13.0
13;61;67.0;78.0;124;9;12.0;11.0
5;56;67.0;79.0;111;19;11.0;12.0
0;66;67.0;88.0;130;8;22.0;21.0
11;67;68.0;84.0;133;21;16.0;16.0
16;65;69.0;80.0;128;9;11.0;11.0
18;57;69.0;73.0;116;15;3.0;4.0
1;71;71.66209453827891;87.66209453827891;137;2;17.0;16.0
18;73;73.0;100.0;139;0;26.0;27.0
15;73;73.0;98.0;140;11;25.0;25.0
7;64;74.76389016048743;100.76389016048743;125;5;29.0;26.0
6;75;75.0;81.0;141;19;6.0;6.0
2;75;77.0;81.0;143;11;7.0;4.0
4;76;78.0;105.0;145;24;27.0;27.0
17;78;78.0;85.0;146;5;5.0;7.0
13;67;78.0;93.0;132;21;17.0;15.0
8;71;78.0;82.0;136;9;2.0;4.0
9;73;78.0;88.0;138;20;11.0;10.0
12;75;78.0;84.0;142;5;5.0;6.0
5;76;79.0;81.0;144;21;2.0;2.0
3;44;79.63937425054547;91.63937425054547;91;9;12.0;12.0
16;80;80.0;93.0;148;19;13.0;13.0
2;22;81.0;110.0;53;4;28.0;29.0
19;23;81.0;83.0;60;18;2.0;2.0
5;57;81.0;82.0;112;23;1.0;1.0
6;57;81.0;99.0;113;9;18.0;18.0
8;28;82.0;90.0;67;17;7.0;8.0
5;29;82.0;97.0;71;13;14.0;15.0
19;30;83.0;105.0;73;2;23.0;22.0
12;84;84.0;107.0;152;26;24.0;23.0
11;84;84.0;96.0;153;4;10.0;12.0
17;61;85.0;88.0;122;1;1.0;3.0
1;80;87.66209453827891;111.66209453827891;147;22;25.0;24.0
17;82;88.0;111.0;150;12;25.0;23.0
9;82;88.0;95.0;151;6;7.0;7.0
0;86;88.0;116.0;154;26;28.0;28.0
8;86;90.0;106.0;155;8;15.0;16.0
3;86;91.63937425054547;96.63937425054547;156;20;6.0;5.0
16;92;93.0;94.0;161;2;3.0;1.0
13;87;93.0;98.0;157;6;5.0;5.0
16;88;94.0;112.0;158;6;20.0;18.0
9;91;95.0;108.0;159;13;14.0;13.0
11;92;96.0;110.0;160;5;10.0;14.0
3;94;96.63937425054547;107.63937425054547;162;23;10.0;11.0
5;94;97.0;121.0;163;16;23.0;24.0
15;96;98.0;110.0;164;1;13.0;12.0
13;97;98.0;118.0;165;23;23.0;20.0
6;97;99.0;115.0;166;25;17.0;16.0
18;98;100.0;125.0;167;28;22.0;25.0
19;105;105.0;126.0;170;0;23.0;21.0
4;104;105.0;125.0;169;27;20.0;20.0
8;105;106.0;117.0;172;12;13.0;11.0
12;106;107.0;115.0;173;1;8.0;8.0
3;106;107.63937425054547;117.63937425054547;174;9;12.0;10.0
9;107;108.0;126.0;175;11;19.0;18.0
14;109;109.76738672339022;130.76738672339022;177;11;20.0;21.0
11;109;110.0;117.0;178;25;6.0;7.0
17;111;111.0;134.0;184;4;23.0;23.0
16;110;112.0;120.0;180;4;12.0;8.0
10;110;114.7867573712133;128.7867573712133;181;28;16.0;14.0
12;115;115.0;123.0;190;24;8.0;8.0
6;110;115.0;132.0;182;17;14.0;17.0
7;111;115.8836439123952;121.8836439123952;185;23;5.0;6.0
0;115;116.0;133.0;187;17;18.0;17.0
8;117;117.0;146.0;194;19;28.0;29.0
11;115;117.0;141.0;188;22;24.0;24.0
3;115;117.63937425054547;136.63937425054547;189;29;19.0;19.0
13;116;118.0;146.0;191;28;26.0;28.0
16;119;120.0;139.0;200;12;19.0;19.0
5;117;121.0;125.0;192;29;2.0;4.0
7;117;121.8836439123952;152.8836439123952;193;5;29.0;31.0
12;117;123.0;132.0;195;24;8.0;9.0
15;119;124.517025112255;128.517025112255;196;15;6.0;4.0
4;125;125.0;153.0;206;7;28.0;28.0
18;119;125.0;145.0;197;8;18.0;20.0
