server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;27.0;1;22;26.0;26.0
3;1;1.0;18.0;2;8;16.0;17.0
5;1;1.0;19.0;0;13;16.0;18.0
6;2;2.0;27.0;4;29;26.0;25.0
7;2;2.0;8.0;3;12;6.0;6.0
8;4;4.0;20.0;7;6;18.0;16.0
9;4;4.0;20.0;6;2;16.0;16.0
11;4;4.0;32.0;5;12;28.0;28.0
12;5;5.0;26.0;9;1;24.0;21.0
13;5;5.0;26.0;11;10;20.0;21.0
14;5;5.0;8.0;10;18;3.0;3.0
16;5;5.0;34.0;8;21;26.0;29.0
17;6;6.0;15.0;16;0;9.0;9.0
18;6;6.0;14.0;17;26;10.0;8.0
19;6;6.0;24.0;14;26;19.0;18.0
14;7;8.0;29.0;22;25;20.0;21.0
7;7;8.0;36.0;20;4;25.0;28.0
15;7;8.644673971068595;9.644673971068595;21;10;2.0;1.0
2;9;9.18720981233345;15.18720981233345;23;1;5.0;6.0
15;9;9.644673971068595;35.6446739710686;24;20;26.0;26.000000000000004
4;10;11.256509025265585;37.256509025265586;28;3;25.0;26.0
1;10;11.808303685672739;25.80830368567274;25;14;16.0;14.000000000000002
18;14;14.0;38.0;30;27;25.0;24.0
10;14;14.592791267754002;31.592791267754002;29;8;16.0;17.0
17;15;15.0;33.0;31;28;20.0;18.0
2;15;15.18720981233345;36.18720981233345;32;0;21.0;21.0
3;17;18.0;41.0;47;3;25.0;23.0
5;17;19.0;48.0;51;9;29.0;29.0
8;20;20.0;43.0;57;9;26.0;23.0
9;17;20.0;51.0;50;8;29.0;31.0
19;18;24.0;52.0;53;15;29.0;28.0
1;25;25.80830368567274;39.80830368567274;63;14;16.0;14.0
12;17;26.0;54.0;46;7;25.0;28.0
13;17;26.0;52.0;42;0;27.0;26.0
6;16;27.0;39.0;33;23;13.0;12.0
0;16;27.0;54.0;37;5;29.0;27.0
14;28;29.0;35.0;68;28;6.0;6.0
10;30;31.592791267754002;43.592791267754;71;25;10.0;12.0
11;28;32.0;48.0;65;8;14.0;16.0
17;17;33.0;64.0;40;8;28.0;31.0
16;16;34.0;37.0;36;23;4.0;3.0
14;18;35.0;49.0;52;14;16.0;14.0
15;35;35.6446739710686;59.6446739710686;79;9;25.0;24.0
7;36;36.0;48.0;80;3;10.0;12.0
2;34;36.18720981233345;47.18720981233345;75;20;12.0;11.0
16;33;37.0;56.0;73;22;20.0;19.0
4;23;37.256509025265586;52.256509025265586;62;11;13.0;15.0
18;38;38.0;45.0;86;29;7.0;7.0
6;38;39.0;45.0;82;24;6.0;6.0
3;41;41.0;49.0;91;26;7.0;8.0
8;38;43.0;47.0;84;2;4.0;4.0
18;44;45.0;58.0;94;8;12.0;13.0
6;39;45.0;70.0;90;1;23.0;25.0
8;44;47.0;57.0;93;29;9.0;10.0
2;44;47.18720981233345;48.18720981233345;95;2;1.0;1.0
11;48;48.0;55.0;101;20;5.0;7.0
7;48;48.0;58.0;102;24;12.0;10.0
5;48;48.0;67.0;103;11;19.0;19.0
2;48;48.18720981233345;62.18720981233345;96;16;12.0;14.0
14;48;49.0;68.0;100;7;21.0;19.0
3;48;49.0;63.0;98;9;13.0;14.0
9;48;51.0;62.0;99;15;11.0;11.0
19;52;52.0;73.0;106;24;22.0;21.0
13;52;52.0;53.0;104;25;2.0;1.0
4;52;52.256509025265586;58.256509025265586;105;23;6.0;6.0
13;53;53.0;59.0;107;2;7.0;6.0
1;48;53.32393337652701;69.32393337652701;97;9;15.0;16.0
12;35;54.0;56.0;78;6;3.0;2.0
0;44;54.0;84.0;92;4;29.0;30.0
11;55;55.0;61.0;111;15;8.0;6.0
16;56;56.0;78.0;114;7;24.0;22.0
12;55;56.0;70.0;110;14;15.0;14.0
8;55;57.0;65.0;113;28;8.0;8.0
18;56;58.0;65.0;115;13;6.0;7.0
7;57;58.0;75.0;118;16;15.0;17.0
4;28;58.256509025265586;73.25650902526559;67;4;17.0;15.0
13;59;59.0;76.0;121;18;18.0;17.0
15;59;59.6446739710686;84.6446739710686;122;5;25.0;25.0
11;61;61.0;80.0;126;2;18.0;19.0
9;61;62.0;82.0;127;6;17.0;20.0
2;59;62.18720981233345;67.18720981233345;123;23;3.0;5.0
3;63;63.0;93.0;128;27;26.0;30.0
10;61;63.15395914433309;77.1539591443331;125;5;16.0;14.000000000000007
17;59;64.0;68.0;124;19;5.0;4.0
18;65;65.0;87.0;133;5;26.0;22.0
8;65;65.0;69.0;131;17;5.0;4.0
5;67;67.0;72.0;135;23;8.0;5.0
2;65;67.18720981233345;70.18720981233345;132;23;3.0;3.0
17;67;68.0;77.0;136;21;9.0;9.0
14;67;68.0;95.0;134;24;27.0;27.0
8;69;69.0;84.0;138;18;17.0;15.0
1;38;69.32393337652701;83.32393337652701;85;1;12.0;14.0
12;70;70.0;72.0;142;10;2.0;2.0
6;70;70.0;86.0;143;0;19.0;16.0
2;39;70.18720981233345;93.18720981233345;89;14;24.0;23.0
12;71;72.0;98.0;146;22;26.0;26.0
5;71;72.0;75.0;145;3;5.0;3.0
19;55;73.0;100.0;109;23;26.0;27.0
4;71;73.25650902526559;80.25650902526559;144;13;6.0;7.0
5;55;75.0;80.0;112;3;5.0;5.0
13;76;76.0;91.0;150;27;16.0;15.0
17;76;77.0;82.0;153;7;5.0;5.0
10;76;77.1539591443331;99.1539591443331;152;1;23.0;22.0
16;78;78.0;107.0;156;21;26.0;29.0
11;56;80.0;91.0;116;15;8.0;11.0
5;59;80.0;90.0;119;15;9.0;10.0
4;65;80.25650902526559;94.25650902526559;129;4;17.0;14.0
17;65;82.0;91.0;130;21;9.0;9.0
9;69;82.0;94.0;137;27;12.0;12.0
1;70;83.32393337652701;86.32393337652701;139;25;4.0;3.0
8;74;84.0;89.0;147;17;5.0;5.0
15;76;84.6446739710686;104.6446739710686;149;4;20.0;20.0
6;76;86.0;100.0;151;16;16.0;14.0
1;78;86.32393337652701;98.32393337652701;154;26;13.0;12.0
18;87;87.0;97.0;169;16;10.0;10.0
8;88;89.0;100.0;174;5;10.0;11.0
5;88;90.0;122.0;176;9;29.0;32.0
17;87;91.0;117.0;162;10;25.0;26.0
13;87;91.0;109.0;163;27;16.0;18.0
11;91;91.0;94.0;181;11;3.0;3.0
7;92;92.80558800705404;116.80558800705404;185;4;25.0;24.0
3;93;93.0;121.0;190;22;28.0;28.0
2;87;93.18720981233345;121.18720981233345;171;13;29.0;28.0
9;92;94.0;95.0;186;17;3.0;1.0
11;93;94.0;98.0;187;21;5.0;4.0
4;93;94.25650902526559;109.25650902526559;188;16;15.0;15.0
14;87;95.0;117.0;164;7;21.0;22.0
9;95;95.0;101.0;191;20;10.0;6.0
18;88;97.0;116.0;173;20;19.0;19.0
12;98;98.0;115.0;196;17;17.0;17.0
11;97;98.0;113.0;193;9;15.0;15.0
1;93;98.32393337652701;125.32393337652701;189;28;29.0;27.0
10;92;99.1539591443331;106.1539591443331;183;15;8.0;7.0
19;100;100.0;102.0;202;11;5.0;2.0
8;100;100.0;117.0;197;18;17.0;17.0
6;100;100.0;110.0;201;15;10.0;10.0
9;92;101.0;129.0;184;12;26.0;28.0
0;97;101.32338732115316;118.32338732115316;192;29;18.0;17.0
19;102;102.0;128.0;205;10;26.0;26.0
15;98;104.6446739710686;124.6446739710686;195;20;26.0;20.0
10;106;106.1539591443331;134.1539591443331;209;4;27.0;28.0
16;106;107.0;121.0;207;4;14.0;14.0
13;100;109.0;115.0;200;24;6.0;6.0
4;108;109.25650902526559;128.2565090252656;212;27;18.0;19.0
6;109;110.0;116.0;214;25;5.0;6.0
11;113;113.0;125.0;223;28;11.0;12.0
12;109;115.0;133.0;217;18;19.0;18.0
13;109;115.0;116.0;218;25;2.0;1.0
18;110;116.0;136.0;221;9;18.0;20.0
13;113;116.0;137.0;224;3;23.0;21.0
6;113;116.0;142.0;225;9;27.0;26.0
7;113;116.80558800705404;129.80558800705404;230;21;12.0;13.0
17;116;117.0;123.0;236;18;5.0;6.0
14;113;117.0;119.0;226;1;1.0;2.0
8;113;117.0;145.0;227;27;27.0;28.0
0;116;118.32338732115316;140.32338732115318;234;14;23.0;22.000000000000014
14;113;119.0;120.0;229;0;2.0;1.0
14;116;120.0;142.0;231;22;20.0;22.0
16;121;121.0;125.0;244;11;5.0;4.0
3;116;121.0;127.0;233;13;5.0;6.0
2;116;121.18720981233345;145.18720981233344;235;10;24.0;23.999999999999986
5;122;122.0;146.0;245;14;24.0;24.0
17;118;123.0;130.0;238;22;7.0;7.0
15;124;124.6446739710686;149.64467397106858;253;13;23.0;24.999999999999986
16;125;125.0;136.0;256;1;11.0;11.0
11;125;125.0;148.0;257;7;24.0;23.0
1;124;125.32393337652701;141.323933376527;255;26;13.0;16.0
3;126;127.0;149.0;266;3;25.0;22.0
19;122;128.0;143.0;246;26;19.0;15.0
4;125;128.2565090252656;146.2565090252656;262;4;17.0;18.0
9;123;129.0;151.0;250;14;25.0;22.0
7;129;129.80558800705404;151.80558800705404;272;17;18.0;22.0
17;123;130.0;158.0;251;5;27.0;28.0
12;128;133.0;140.0;270;28;8.0;7.0
10;133;134.1539591443331;161.1539591443331;280;24;29.0;27.0
16;133;136.0;147.0;281;6;12.0;11.0
13;134;137.0;151.0;282;7;11.0;14.0
12;138;140.0;157.0;287;14;15.0;17.0
0;138;140.32338732115318;156.32338732115318;290;7;19.0;16.0
1;125;141.323933376527;156.323933376527;261;29;15.0;15.0
14;125;142.0;161.0;263;22;20.0;19.0
6;125;142.0;153.0;264;7;11.0;11.0
19;128;143.0;155.0;269;18;13.0;12.0
8;131;145.0;175.0;276;13;28.0;30.0
2;133;145.18720981233344;148.18720981233344;279;19;2.0;3.0
5;134;146.0;171.0;283;14;24.0;25.0
4;146;146.2565090252656;161.2565090252656;297;16;15.0;15.0
16;146;147.0;155.0;298;3;7.0;8.0
11;138;148.0;162.0;285;8;14.0;14.0
2;138;148.18720981233344;165.18720981233344;288;8;16.0;17.0
3;147;149.0;166.0;302;0;16.0;17.0
15;138;149.64467397106858;164.64467397106858;289;22;16.0;15.0
13;151;151.0;176.0;305;6;23.0;25.0
9;140;151.0;163.0;292;11;6.0;12.0
7;143;151.80558800705404;163.80558800705404;294;24;12.0;12.0
6;147;153.0;173.0;300;0;19.0;20.0
19;147;155.0;174.0;304;21;21.0;19.0
16;155;155.0;165.0;312;18;11.0;10.0
0;156;156.32338732115318;180.32338732115318;322;19;23.0;24.0
1;156;156.323933376527;184.323933376527;321;28;29.0;28.0
12;145;157.0;178.0;296;20;22.0;21.0
17;146;158.0;173.0;299;16;14.0;15.0
10;159;161.1539591443331;188.1539591443331;330;4;27.0;27.0
4;159;161.2565090252656;166.2565090252656;333;1;3.0;5.0
11;160;162.0;167.0;334;21;5.0;5.0
9;162;163.0;193.0;337;8;29.0;30.0
7;156;163.80558800705404;179.80558800705404;320;16;15.0;16.0
15;158;164.64467397106858;188.64467397106858;325;26;26.0;24.0
2;164;165.18720981233344;195.18720981233344;343;12;29.0;30.0
3;155;166.0;193.0;319;4;27.0;27.0
4;147;166.2565090252656;195.2565090252656;301;26;28.0;29.0
11;167;167.0;175.0;350;23;7.0;8.0
5;160;171.0;178.0;336;19;6.0;7.0
17;163;173.0;185.0;341;9;13.0;12.0
6;164;173.0;200.0;345;28;25.0;27.0
19;164;174.0;193.0;346;21;21.0;19.0
8;155;175.0;203.0;317;27;27.0;28.0
11;155;175.0;186.0;316;28;11.0;11.0
14;154;175.1165971721041;186.1165971721041;309;13;11.0;11.0
13;173;176.0;203.0;369;0;27.0;27.0
12;177;178.0;196.0;379;0;20.0;18.0
5;177;178.0;193.0;380;28;15.0;15.0
16;177;178.44726388515414;199.44726388515414;378;0;20.0;21.0
7;160;179.80558800705404;203.80558800705404;335;13;25.0;24.0
0;155;180.32338732115318;204.32338732115318;315;14;23.0;24.0
1;164;184.323933376527;195.323933376527;342;4;11.0;11.0
17;185;185.0;206.0;402;26;21.0;21.0
11;177;186.0;205.0;377;29;22.0;19.0
14;185;186.1165971721041;199.1165971721041;404;20;15.0;13.0
10;185;188.1539591443331;195.1539591443331;403;15;8.0;7.0
15;185;188.64467397106858;193.64467397106858;401;10;2.0;5.0
18;159;190.49474981666017;195.49474981666017;329;29;7.0;5.0
19;184;193.0;221.0;395;22;29.0;28.0
9;193;193.0;207.0;411;26;15.0;14.0
3;162;193.0;200.0;338;15;5.0;7.0
5;162;193.0;195.0;339;16;2.0;2.0
15;181;193.64467397106858;218.64467397106858;390;9;25.0;25.0
5;194;195.0;216.0;414;5;21.0;21.0
10;170;195.1539591443331;216.1539591443331;363;16;22.0;21.0
2;164;195.18720981233344;196.18720981233344;344;2;1.0;1.0
4;165;195.2565090252656;202.2565090252656;348;13;6.0;7.0
1;173;195.323933376527;206.323933376527;368;26;13.0;11.0
18;166;195.49474981666017;218.49474981666017;349;15;23.0;23.0
12;167;196.0;203.0;355;5;4.0;7.0
2;167;196.18720981233344;201.18720981233344;356;28;4.0;5.0
14;196;199.1165971721041;215.1165971721041;420;17;17.0;16.0
16;199;199.44726388515414;206.44726388515414;427;3;7.0;7.0
6;173;200.0;230.0;365;22;29.0;30.0
3;173;200.0;214.0;366;6;13.0;14.0
2;200;201.18720981233344;202.18720981233344;429;26;1.0;1.0
2;174;202.18720981233344;207.18720981233344;372;11;5.0;5.0
4;175;202.2565090252656;219.2565090252656;373;27;18.0;17.0
12;175;203.0;225.0;374;20;22.0;22.0
13;177;203.0;225.0;375;6;23.0;22.0
8;177;203.0;208.0;376;24;3.0;5.0
7;181;203.80558800705404;227.80558800705404;389;22;23.0;24.0
0;183;204.32338732115318;212.32338732115318;391;11;8.0;8.0
11;205;205.0;228.0;440;7;24.0;23.0
17;184;206.0;223.0;394;1;16.0;17.0
1;193;206.323933376527;213.323933376527;413;5;6.0;7.0
16;184;206.44726388515414;221.44726388515414;396;2;16.0;15.0
9;185;207.0;223.0;397;9;16.0;16.0
2;185;207.18720981233344;208.18720981233344;398;2;1.0;1.0
8;185;208.0;227.0;399;20;18.0;19.0
2;185;208.18720981233344;214.18720981233344;400;28;4.0;6.0
0;205;212.32338732115318;219.32338732115318;443;23;4.0;7.0
1;205;213.323933376527;220.323933376527;444;5;6.0;7.0
3;211;214.0;232.0;448;25;20.0;18.0
2;214;214.18720981233344;220.18720981233344;452;23;3.0;6.0
14;215;215.1165971721041;231.1165971721041;454;17;17.0;16.0
5;214;216.0;246.0;450;0;29.0;30.0
10;215;216.1539591443331;225.1539591443331;456;20;9.0;9.0
18;215;218.49474981666017;225.49474981666017;455;13;6.0;7.0
4;219;219.2565090252656;239.2565090252656;464;8;18.0;20.0
0;208;219.32338732115318;249.32338732115318;447;25;28.0;30.0
2;200;220.18720981233344;243.18720981233344;432;10;24.0;23.0
1;194;220.323933376527;246.323933376527;416;2;27.0;26.0
