server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;4.0;2;27;3.0;3.0
2;1;1.0;20.0;0;6;19.0;19.0
3;1;1.0;14.0;1;5;13.0;13.0
4;1;1.0;16.0;4;2;14.0;15.0
6;1;1.0;29.0;3;9;27.0;28.0
7;4;4.0;6.0;5;20;4.0;2.0
8;4;4.0;20.0;6;0;15.0;16.0
9;4;4.0;13.0;7;15;10.0;9.0
10;5;5.0;33.0;10;17;27.0;28.0
11;5;5.0;7.0;8;19;1.0;2.0
12;5;5.0;34.0;13;0;25.0;29.0
13;5;5.0;16.0;14;24;11.0;11.0
14;5;5.0;24.0;11;24;17.0;19.0
16;5;5.0;16.0;9;11;10.0;11.0
17;5;5.0;24.0;12;5;17.0;19.0
19;6;6.0;17.0;15;9;9.0;11.0
11;7;7.0;26.0;16;12;16.0;19.0
7;7;7.0;17.0;17;3;11.0;10.0
0;7;7.0;8.0;18;23;1.0;1.0
0;8;8.0;21.0;21;11;13.0;13.0
18;8;8.516612156721557;14.516612156721557;22;28;7.0;6.0
15;11;11.299493338850112;24.299493338850112;24;11;12.0;13.0
9;12;13.0;18.0;26;16;5.0;5.0
3;14;14.0;19.0;30;29;5.0;5.0
18;8;14.516612156721557;23.516612156721557;20;27;10.0;9.0
16;13;16.0;29.0;27;18;13.0;13.0
13;14;16.0;21.0;32;5;3.0;5.0
4;11;16.0;27.0;25;8;10.0;11.0
19;13;17.0;43.0;28;21;26.0;26.0
7;14;17.0;23.0;31;23;7.0;6.0
9;8;18.0;21.0;23;21;2.0;3.0
3;14;19.0;29.0;29;3;8.0;10.0
1;18;19.495054659681305;36.4950546596813;34;24;17.0;16.999999999999996
8;18;20.0;24.0;33;26;10.0;4.0
2;20;20.0;28.0;35;11;8.0;8.0
5;24;24.0;28.0;36;12;4.0;4.0
18;24;24.0;52.0;39;22;28.0;28.0
13;24;24.0;35.0;38;4;10.0;11.0
0;24;24.0;39.0;41;12;17.0;15.0
9;24;24.0;38.0;37;18;16.0;14.0
7;24;24.0;35.0;40;5;12.0;11.0
15;26;26.0;38.0;45;23;12.0;12.0
17;26;26.0;47.0;43;5;17.0;21.0
14;26;26.0;57.0;44;10;29.0;31.0
8;27;27.0;51.0;46;11;24.0;24.0
5;28;28.0;57.0;47;20;29.0;29.0
11;29;29.0;33.0;48;26;4.0;4.0
16;32;32.0;44.0;50;21;11.0;12.0
4;32;32.0;37.0;51;1;4.0;5.0
2;32;32.0;41.0;49;11;8.0;9.0
11;35;35.0;40.0;54;5;5.0;5.0
13;35;35.0;42.0;52;3;6.0;7.0
3;35;35.0;58.0;53;8;24.0;23.0
10;36;36.0;66.0;56;16;28.0;30.0
6;36;36.0;46.0;57;8;9.0;10.0
1;37;37.0;41.0;59;28;6.0;4.0
12;37;37.0;51.0;58;5;14.0;14.0
15;38;38.0;56.0;67;3;19.0;18.0
7;38;38.0;49.0;62;29;10.0;11.0
9;38;38.0;43.0;66;8;5.0;5.0
4;38;38.0;58.0;65;23;19.0;20.0
0;38;39.0;51.0;61;0;13.0;12.0
11;38;40.0;48.0;64;26;4.0;8.0
1;38;41.0;65.0;63;1;23.0;24.0
13;44;44.0;68.0;74;6;24.0;24.0
16;44;44.0;54.0;79;21;11.0;10.0
9;44;44.0;66.0;81;10;22.0;22.0
19;44;44.0;57.0;76;28;12.0;13.0
6;46;46.0;67.0;90;18;19.0;21.0
17;44;47.0;68.0;80;17;18.0;21.0
11;44;48.0;54.0;73;5;5.0;6.0
7;46;49.0;55.0;92;23;7.0;6.0
12;46;51.0;81.0;95;13;29.0;30.0
0;46;51.0;79.0;91;2;28.0;28.0
8;47;51.0;63.0;101;3;11.0;12.0
18;52;52.0;64.0;113;13;12.0;12.0
11;44;54.0;55.0;85;27;1.0;1.0
16;44;54.0;64.0;83;12;11.0;10.0
11;52;55.0;70.0;114;12;16.0;15.0
7;54;55.0;67.0;125;3;11.0;12.0
15;55;56.0;68.0;131;7;12.0;12.0
5;54;57.0;74.0;124;4;17.0;17.0
19;52;57.0;74.0;107;18;17.0;17.0
14;47;57.0;78.0;100;16;22.0;21.0
3;52;58.0;86.0;109;15;29.0;28.0
4;52;58.0;78.0;117;5;23.0;20.0
2;52;58.34080715354271;64.34080715354271;115;22;7.0;6.0
8;52;63.0;87.0;110;11;24.0;24.0
18;44;64.0;84.0;68;11;22.0;20.0
16;46;64.0;79.0;87;26;17.0;15.0
2;44;64.34080715354271;80.34080715354271;72;21;15.0;16.0
1;44;65.0;76.0;75;0;14.0;11.0
9;61;66.0;89.0;147;26;22.0;23.0
10;44;66.0;75.0;84;26;11.0;9.0
7;59;67.0;78.0;143;5;12.0;11.0
6;52;67.0;83.0;102;0;17.0;16.0
15;44;68.0;93.0;78;15;25.0;25.0
13;46;68.0;70.0;88;25;3.0;2.0
17;65;68.0;79.0;152;29;12.0;11.0
11;70;70.0;82.0;156;24;14.0;12.0
13;55;70.0;74.0;128;14;4.0;4.0
5;71;74.0;75.0;168;9;5.0;1.0
13;70;74.0;77.0;159;5;3.0;3.0
19;59;74.0;92.0;145;0;18.0;18.0
5;47;75.0;87.0;98;7;12.0;12.0
10;71;75.0;90.0;172;27;15.0;15.0
1;55;76.0;95.0;126;6;19.0;19.0
13;55;77.0;100.0;130;22;26.0;23.0
7;60;78.0;95.0;146;4;15.0;17.0
4;71;78.0;89.0;164;24;7.0;11.0
14;52;78.0;93.0;118;7;16.0;15.0
16;44;79.0;85.0;70;15;3.0;6.0
0;66;79.0;81.0;154;17;5.0;2.0
17;44;79.0;100.0;71;3;22.0;21.0
2;46;80.34080715354271;81.34080715354271;93;12;1.0;1.0
12;44;81.0;93.0;69;2;11.0;12.0
0;71;81.0;89.0;171;6;10.0;8.0
2;56;81.34080715354271;96.34080715354271;132;27;14.0;15.0
11;46;82.0;85.0;96;13;4.0;3.0
6;71;83.0;92.0;169;24;11.0;9.0
18;83;84.0;85.0;186;29;2.0;1.0
11;85;85.0;110.0;197;22;23.0;25.0
18;77;85.0;87.0;177;3;2.0;2.0
16;44;85.0;106.0;77;19;22.0;21.0
3;85;86.0;87.0;198;11;1.0;1.0
5;87;87.0;109.0;207;16;23.0;22.0
18;52;87.0;107.0;119;21;21.0;20.0
8;52;87.0;93.0;104;16;7.0;6.0
3;55;87.0;114.0;129;0;28.0;27.0
9;87;89.0;113.0;203;11;23.0;24.0
0;52;89.0;95.0;108;17;5.0;6.0
4;58;89.0;114.0;139;12;23.0;25.0
10;82;90.0;103.0;184;1;13.0;13.0
6;87;92.0;110.0;204;23;17.0;18.0
19;85;92.0;101.0;191;19;9.0;9.0
15;84;93.0;96.0;188;26;1.0;3.0
12;65;93.0;118.0;151;28;25.0;25.0
8;92;93.0;105.0;211;27;11.0;12.0
14;59;93.0;96.0;141;22;3.0;3.0
1;87;95.0;119.0;205;21;22.0;24.0
7;56;95.0;108.0;134;4;15.0;13.0
0;85;95.0;115.0;196;8;22.0;20.0
15;84;96.0;98.0;189;26;1.0;2.0
14;85;96.0;123.0;192;10;29.0;27.0
2;96;96.34080715354271;114.34080715354271;227;9;19.0;18.0
15;96;98.0;119.0;233;17;22.0;21.0
13;84;100.0;106.0;190;4;10.0;6.0
17;54;100.0;120.0;123;10;19.0;20.0
19;92;101.0;129.0;220;23;26.0;28.0
10;94;103.0;130.0;221;29;27.0;27.0
8;47;105.0;111.0;99;17;10.0;6.0
13;105;106.0;130.0;246;6;24.0;24.0
16;85;106.0;124.0;193;20;19.0;18.0
18;106;107.0;134.0;251;10;28.0;27.0
7;78;108.0;116.0;181;25;7.0;8.0
5;109;109.0;111.0;263;14;2.0;2.0
11;98;110.0;138.0;235;23;27.0;28.0
6;71;110.0;125.0;163;16;13.0;15.0
5;96;111.0;127.0;225;8;16.0;16.0
8;109;111.0;134.0;262;6;20.0;23.0
9;66;113.0;130.0;153;17;19.0;17.0
3;82;114.0;115.0;185;11;1.0;1.0
2;110;114.34080715354271;115.34080715354271;265;23;1.0;1.0
0;105;115.0;130.0;248;20;12.0;15.0
3;109;115.0;141.0;259;14;27.0;26.0
2;96;115.34080715354271;122.34080715354271;231;28;10.0;7.0
7;95;116.0;138.0;224;2;23.0;22.0
4;96;116.51882171655896;144.51882171655896;228;20;27.0;28.0
12;100;118.0;131.0;242;14;12.0;13.0
1;87;119.0;130.0;202;5;11.0;11.0
15;100;119.0;132.0;240;11;12.0;13.0
17;117;120.0;134.0;272;9;11.0;14.0
2;122;122.34080715354271;134.3408071535427;289;1;12.0;11.999999999999986
14;96;123.0;143.0;226;2;18.0;20.0
16;120;124.0;125.0;285;15;3.0;1.0
16;109;125.0;138.0;257;12;11.0;13.0
6;71;125.0;140.0;170;16;13.0;15.0
5;109;127.0;136.0;254;27;11.0;9.0
19;96;129.0;131.0;229;15;1.0;2.0
1;122;130.0;146.0;286;22;18.0;16.0
13;129;130.0;158.0;308;27;28.0;28.0
9;90;130.0;141.0;210;23;6.0;11.0
10;90;130.0;140.0;208;19;10.0;10.0
0;71;130.0;143.0;160;0;13.0;13.0
12;92;131.0;147.0;216;5;14.0;16.0
19;124;131.0;156.0;293;23;26.0;25.0
15;66;132.0;150.0;155;19;19.0;18.0
8;132;134.0;150.0;315;5;22.0;16.0
17;92;134.0;145.0;212;20;10.0;11.0
2;111;134.3408071535427;144.3408071535427;267;3;14.0;10.0
5;106;136.0;145.0;250;9;5.0;9.0
11;132;138.0;151.0;319;29;17.0;13.0
7;136;138.0;145.0;326;16;7.0;7.0
16;136;138.0;162.0;329;16;25.0;24.0
10;117;140.0;170.0;274;10;29.0;30.0
6;56;140.0;161.0;135;17;21.0;21.0
9;80;141.0;162.0;182;17;19.0;21.0
3;119;141.0;165.0;281;26;26.0;24.0
18;59;142.27595424135248;154.27595424135248;142;13;12.0;12.0
0;132;143.0;173.0;316;22;29.0;30.0
14;124;143.0;151.0;297;5;8.0;8.0
2;100;144.3408071535427;145.3408071535427;243;4;1.0;1.0
4;100;144.51882171655896;160.51882171655896;244;11;19.0;16.0
5;122;145.0;174.0;292;19;29.0;29.0
7;142;145.0;174.0;349;13;29.0;29.0
17;129;145.0;146.0;309;24;2.0;1.0
2;92;145.3408071535427;174.3408071535427;214;20;29.0;29.0
1;140;146.0;171.0;340;17;27.0;25.0
17;142;146.0;155.0;353;22;8.0;9.0
12;142;147.0;163.0;354;5;14.0;16.0
15;96;150.0;158.0;230;18;10.0;8.0
8;125;150.0;167.0;299;25;18.0;17.0
11;128;151.0;173.0;302;22;23.0;22.0
14;142;151.0;177.0;348;28;28.0;26.0
18;128;154.27595424135248;161.27595424135248;304;6;7.0;7.0
17;146;155.0;171.0;362;13;17.0;16.0
19;140;156.0;182.0;341;21;26.0;26.0
15;142;158.0;168.0;351;13;11.0;10.0
13;154;158.0;186.0;385;13;28.0;28.0
4;149;160.51882171655896;167.51882171655896;374;7;6.0;7.0
6;122;161.0;173.0;291;11;13.0;12.0
18;132;161.27595424135248;180.27595424135248;322;8;19.0;19.0
16;152;162.0;181.0;379;6;18.0;19.0
9;137;162.0;187.0;333;6;24.0;25.0
12;154;163.0;174.0;384;29;11.0;11.0
3;109;165.0;188.0;261;17;26.0;23.0
8;140;167.0;181.0;344;15;12.0;14.0
4;106;167.51882171655896;179.51882171655896;249;6;12.0;12.0
15;155;168.0;188.0;388;17;22.0;20.0
10;117;170.0;184.0;276;25;13.0;14.0
1;71;171.0;184.0;167;15;11.0;13.0
17;136;171.0;182.0;332;29;12.0;11.0
11;164;173.0;185.0;403;6;13.0;12.0
6;100;173.0;197.0;241;22;26.0;24.0
0;105;173.0;174.0;247;23;1.0;1.0
5;149;174.0;186.0;373;24;12.0;12.0
7;117;174.0;202.0;275;15;26.0;28.0
12;147;174.0;180.0;366;6;7.0;6.0
0;147;174.0;183.0;363;5;8.0;9.0
2;154;174.3408071535427;190.3408071535427;383;3;14.0;16.0
14;162;177.0;181.0;397;14;3.0;4.0
4;154;179.51882171655896;207.51882171655896;386;29;28.0;28.0
12;77;180.0;191.0;178;29;11.0;11.0
18;140;180.27595424135248;202.27595424135248;338;21;21.0;22.0
16;171;181.0;199.0;414;22;14.0;18.0
8;170;181.0;185.0;410;29;3.0;4.0
14;158;181.0;187.0;390;11;6.0;6.0
17;145;182.0;183.0;359;8;2.0;1.0
19;132;182.0;183.0;318;24;1.0;1.0
0;155;183.0;196.0;389;11;13.0;13.0
17;136;183.0;199.0;325;21;15.0;16.0
19;96;183.0;204.0;232;11;22.0;21.0
1;162;184.0;208.0;391;21;22.0;24.0
10;164;184.0;185.0;404;20;1.0;1.0
10;118;185.0;203.0;278;23;18.0;18.0
8;148;185.0;204.0;369;28;18.0;19.0
5;128;186.0;205.0;305;17;19.0;19.0
13;154;186.0;188.0;381;10;1.0;2.0
9;128;187.0;202.0;303;9;17.0;15.0
14;170;187.0;202.0;409;15;15.0;15.0
15;181;188.0;216.0;424;27;28.0;28.0
13;100;188.0;212.0;245;23;25.0;24.0
11;138;190.08873805859002;214.08873805859002;336;22;23.0;24.0
2;147;190.3408071535427;220.3408071535427;367;5;29.0;30.0
12;92;191.0;198.0;215;6;7.0;7.0
0;186;196.0;197.0;433;29;4.0;1.0
6;170;197.0;219.0;407;2;22.0;22.0
0;150;197.0;216.0;377;7;19.0;19.0
