server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;2.0;2;8;2.0;1.0
1;1;1.0;3.0;0;29;2.0;2.0
2;1;1.0;24.0;1;9;22.0;23.0
3;1;1.0;12.0;3;25;11.0;11.0
4;2;2.0;9.0;4;24;7.0;7.0
5;2;2.0;27.0;7;1;25.0;25.0
8;2;2.0;25.0;6;15;22.0;23.0
9;2;2.0;8.0;8;20;8.0;6.0
10;2;2.0;22.0;5;24;20.0;20.0
11;3;3.0;25.0;12;28;22.0;22.0
12;3;3.0;28.0;11;27;25.0;25.0
13;3;3.0;15.0;10;8;14.0;12.0
14;5;5.0;18.0;13;1;13.0;13.0
15;5;5.0;32.0;18;9;28.0;27.0
16;5;5.0;19.0;15;15;16.0;14.0
17;5;5.0;23.0;14;3;18.0;18.0
18;5;5.0;7.0;19;17;3.0;2.0
19;5;5.0;21.0;16;11;14.0;16.0
0;5;5.0;19.0;17;15;13.0;14.0
1;7;7.0;35.0;21;3;25.0;28.0
18;7;7.0;10.0;20;9;5.0;3.0
6;12;12.0;36.0;27;29;22.0;24.0
18;12;12.0;26.0;22;0;14.0;14.0
9;12;12.0;33.0;23;13;20.0;21.0
4;12;12.0;23.0;24;5;10.0;11.0
3;12;12.0;29.0;26;1;17.0;17.0
7;12;14.468356227892555;40.468356227892556;25;5;26.0;26.0
13;13;15.0;23.0;30;25;7.0;8.0
14;14;18.0;39.0;32;8;21.0;21.0
16;16;19.0;20.0;36;5;3.0;1.0
16;20;20.0;31.0;44;19;11.0;11.0
19;21;21.0;24.0;54;27;4.0;3.0
10;20;22.0;52.0;48;3;29.0;30.0
17;20;23.0;30.0;42;20;6.0;7.0
4;23;23.0;50.0;57;26;27.0;27.0
13;21;23.0;42.0;55;23;16.0;19.0
19;21;24.0;43.0;53;4;18.0;19.0
2;16;24.0;41.0;35;0;23.0;17.0
11;19;25.0;29.0;40;18;4.0;4.0
8;21;25.0;34.0;52;25;8.0;9.0
18;21;26.0;40.0;49;0;14.0;14.0
5;13;27.0;54.0;31;28;29.0;27.0
12;16;28.0;57.0;37;17;27.0;29.0
11;25;29.0;43.0;63;9;16.0;14.0
3;20;29.0;56.0;47;13;28.0;27.0
17;13;30.0;42.0;28;1;15.0;12.0
16;21;31.0;40.0;51;10;13.0;9.0
15;16;32.0;48.0;34;21;14.0;16.0
9;26;33.0;63.0;65;11;29.0;30.0
8;31;34.0;46.0;68;9;13.0;12.0
6;25;36.0;58.0;62;16;22.0;22.0
14;25;39.0;66.0;64;2;29.0;27.0
18;21;40.0;43.0;56;28;3.0;3.0
16;36;40.0;49.0;75;19;11.0;9.0
7;17;40.468356227892556;47.468356227892556;39;3;6.0;7.0
2;21;41.0;67.0;50;21;26.0;26.0
17;39;42.0;57.0;84;15;15.0;15.0
13;31;42.0;49.0;70;25;7.0;7.0
18;38;43.0;45.0;77;19;2.0;2.0
19;41;43.0;46.0;89;5;4.0;3.0
