server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;29.0;2;10;27.0;29.0
2;0;0.0;1.0;1;1;2.0;1.0
3;1;1.0;18.0;4;18;14.0;17.0
5;1;1.0;21.0;6;1;20.0;20.0
7;1;1.0;7.0;5;10;6.0;6.0
8;1;1.0;26.0;7;25;25.0;25.0
10;1;1.0;16.0;3;14;17.0;15.0
11;2;2.0;20.0;8;4;18.0;18.0
14;3;3.0;15.0;9;10;10.0;12.0
15;3;3.0;4.0;12;14;1.0;1.0
16;3;3.0;21.0;11;21;16.0;18.0
18;3;3.0;4.0;14;26;2.0;1.0
19;3;3.0;7.0;13;1;2.0;4.0
2;3;3.0;33.0;10;16;28.0;30.0
12;4;4.0;16.0;15;6;10.0;12.0
18;5;5.0;11.0;19;3;6.0;6.0
15;5;5.0;34.0;18;5;29.0;29.0
1;5;6.83434003204362;34.83434003204362;16;14;28.0;28.0
19;5;7.0;15.0;17;23;5.0;8.0
7;6;7.0;13.0;20;1;6.0;6.0
9;10;10.303818466044131;38.303818466044135;24;22;29.0;28.000000000000004
18;11;11.0;41.0;29;10;28.0;30.0
6;10;11.666234194732494;28.666234194732496;23;22;14.0;17.0
7;10;13.0;33.0;22;23;21.0;20.0
4;13;14.05674156290746;21.05674156290746;32;23;10.0;7.000000000000002
19;13;15.0;37.0;30;2;20.0;22.0
14;14;15.0;22.0;33;13;7.0;7.0
13;15;15.699266526282946;36.69926652628295;34;20;22.0;21.0
12;11;16.0;34.0;26;24;17.0;18.0
10;15;16.0;31.0;37;21;17.0;15.0
17;10;16.845418541987666;22.845418541987666;21;19;6.0;6.0
3;11;18.0;45.0;27;23;23.0;27.0
11;20;20.0;42.0;45;3;23.0;22.0
16;17;21.0;28.0;38;1;6.0;7.0
5;11;21.0;32.0;25;16;11.0;11.0
4;20;21.05674156290746;46.05674156290746;43;4;26.0;25.0
14;20;22.0;29.0;46;13;7.0;7.0
17;20;22.845418541987666;41.84541854198767;47;25;17.0;19.000000000000004
8;17;26.0;51.0;39;11;26.0;25.0
16;28;28.0;47.0;56;27;15.0;19.0
6;27;28.666234194732496;31.666234194732496;53;4;1.0;3.0
14;29;29.0;43.0;59;28;13.0;14.0
0;28;29.0;38.0;54;7;9.0;9.0
10;21;31.0;62.0;48;4;29.0;31.0
