server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;12.0;0;9;14.0;11.0
2;5;5.0;34.0;4;9;29.0;29.0
3;5;5.0;21.0;1;22;17.0;16.0
5;5;5.0;22.0;2;25;16.0;17.0
6;5;5.0;28.0;5;0;23.0;23.0
7;5;5.0;31.0;3;6;27.0;26.0
9;9;9.0;16.0;7;0;6.0;7.0
12;9;9.0;37.0;6;22;28.0;28.0
16;10;10.0;14.0;8;0;2.0;4.0
18;11;11.0;14.0;9;27;3.0;3.0
14;11;11.0;21.0;10;19;13.0;10.0
15;11;11.0;16.0;11;10;3.0;5.0
11;12;12.0;27.0;12;0;16.0;15.0
4;16;16.0;21.0;13;13;6.0;5.0
1;17;17.0;40.0;14;16;25.0;23.0
8;17;17.0;34.0;16;28;17.0;17.0
19;17;17.0;46.0;15;16;27.0;29.0
18;18;18.0;21.0;19;23;2.0;3.0
16;18;18.0;38.0;18;26;20.0;20.0
15;18;18.0;46.0;17;27;28.0;28.0
9;18;18.0;21.0;20;28;3.0;3.0
17;19;19.0;46.0;22;23;27.0;27.0
13;19;19.0;30.0;21;9;12.0;11.0
10;21;21.0;26.0;23;3;6.0;5.0
4;21;21.0;45.0;25;22;27.0;24.0
18;21;21.0;45.0;28;29;24.0;24.0
9;21;21.0;36.0;24;1;18.0;15.0
14;21;21.0;44.0;26;18;23.0;23.0
3;21;21.0;39.0;27;28;19.0;18.0
5;22;22.0;45.0;29;22;25.0;23.0
10;26;26.0;39.0;39;9;13.0;13.0
11;27;27.0;48.0;46;16;24.0;21.0
6;26;28.0;45.0;37;12;17.0;17.0
13;24;30.0;33.0;34;0;3.0;3.0
13;30;33.0;50.0;48;10;18.0;17.0
8;27;34.0;42.0;41;15;9.0;8.0
9;33;36.0;38.0;58;22;1.0;2.0
12;34;37.0;44.0;62;3;6.0;7.0
0;23;37.05933510089021;38.05933510089021;33;0;3.0;1.0
16;36;38.0;66.0;66;13;29.0;28.0
9;27;38.0;55.0;45;8;13.0;17.0
0;24;38.05933510089021;52.05933510089021;35;25;15.0;14.0
3;37;39.0;52.0;67;6;14.0;13.0
1;38;40.0;53.0;70;28;10.0;13.0
14;38;44.0;64.0;73;3;20.0;20.0
12;42;44.0;45.0;80;9;2.0;1.0
4;38;45.0;69.0;75;18;23.0;24.0
18;45;45.0;69.0;81;28;25.0;24.0
12;45;45.0;69.0;83;23;23.0;24.0
5;33;45.0;60.0;56;11;11.0;15.0
6;23;45.0;58.0;31;20;14.0;13.0
17;46;46.0;62.0;89;15;15.0;16.0
19;45;46.0;60.0;82;28;13.0;14.0
15;29;46.0;54.0;47;1;10.0;8.0
11;45;48.0;77.0;84;2;29.0;29.0
2;45;49.576635864034586;66.57663586403459;87;7;17.0;17.0
13;39;50.0;64.0;76;9;12.0;14.0
3;30;52.0;59.0;49;29;7.0;7.0
0;30;52.05933510089021;65.05933510089021;52;16;13.0;13.0
1;45;53.0;65.0;86;28;10.0;12.0
15;27;54.0;78.0;43;15;26.0;24.0
9;50;55.0;70.0;91;1;18.0;15.0
10;53;56.60059483248473;80.60059483248473;94;27;24.0;24.0
6;33;58.0;66.0;59;8;6.0;8.0
8;38;58.58424419232649;82.58424419232648;68;29;24.0;23.999999999999993
19;54;60.0;62.0;97;0;6.0;2.0
5;59;60.0;83.0;100;7;23.0;23.0
17;46;62.0;69.0;88;24;8.0;7.0
19;34;62.0;77.0;63;25;15.0;15.0
13;60;64.0;92.0;106;26;24.0;28.0
14;34;64.0;79.0;61;11;15.0;15.0
1;38;65.0;68.0;71;26;2.0;3.0
0;65;65.05933510089021;71.05933510089021;117;5;3.0;6.0
16;60;66.0;71.0;104;9;7.0;5.0
6;33;66.0;78.0;55;3;12.0;12.0
2;64;66.57663586403459;80.57663586403459;111;2;16.0;14.0
1;66;68.0;88.0;118;4;21.0;20.0
17;65;69.0;91.0;115;1;19.0;22.0
4;38;69.0;71.0;72;26;1.0;2.0
18;62;69.0;91.0;108;28;25.0;22.0
12;59;69.0;71.0;101;15;1.0;2.0
9;38;70.0;78.0;74;19;5.0;8.0
4;34;71.0;80.0;64;12;11.0;9.0
16;69;71.0;88.0;122;25;18.0;17.0
12;64;71.0;81.0;109;20;12.0;10.0
0;53;71.05933510089021;96.05933510089021;96;3;20.0;25.0
7;69;73.0541825211486;79.0541825211486;121;5;6.0;6.0
19;77;77.0;79.0;129;8;4.0;2.0
11;33;77.0;82.0;57;19;6.0;5.0
15;65;78.0;103.0;116;14;28.0;25.0
9;53;78.0;102.0;95;7;28.0;24.0
6;47;78.0;108.0;90;4;29.0;30.0
19;69;79.0;83.0;123;7;5.0;4.0
14;79;79.0;96.0;135;25;16.0;17.0
7;59;79.0541825211486;107.0541825211486;99;6;27.0;28.0
3;35;79.82448937951696;80.82448937951696;65;17;1.0;1.0
4;80;80.0;94.0;136;25;15.0;14.0
2;77;80.57663586403459;100.57663586403459;131;23;21.0;20.0
10;69;80.60059483248473;87.60059483248473;120;15;7.0;7.0
3;72;80.82448937951696;97.82448937951696;127;2;22.0;17.0
12;42;81.0;93.0;79;20;12.0;12.0
11;79;82.0;97.0;133;0;16.0;15.0
8;64;82.58424419232648;110.58424419232648;112;8;27.0;28.0
19;80;83.0;88.0;137;7;5.0;5.0
5;30;83.0;96.0;51;13;14.0;13.0
10;72;87.60059483248473;106.60059483248473;126;26;20.0;19.0
1;87;88.0;108.0;144;8;20.0;20.0
19;82;88.0;102.0;138;25;15.0;14.0
16;86;88.0;102.0;141;17;18.0;14.0
17;59;91.0;98.0;102;24;8.0;7.0
18;87;91.0;96.0;143;26;5.0;5.0
13;78;92.0;100.0;132;2;6.0;8.0
12;72;93.0;111.0;125;1;15.0;18.0
4;60;94.0;115.0;103;5;23.0;21.0
18;94;96.0;102.0;149;25;8.0;6.0
14;94;96.0;122.0;148;5;27.0;26.0
5;65;96.0;110.0;114;10;15.0;14.0
0;95;96.05933510089021;110.05933510089021;152;15;13.0;14.0
11;83;97.0;113.0;139;24;13.0;16.0
3;90;97.82448937951696;122.82448937951696;145;18;26.0;25.0
17;95;98.0;108.0;153;8;9.0;10.0
13;27;100.0;119.0;44;3;19.0;19.0
2;57;100.57663586403459;129.57663586403459;98;9;29.0;29.0
19;102;102.0;125.0;173;21;24.0;23.0
18;102;102.0;115.0;178;19;13.0;13.0
16;100;102.0;104.0;163;23;5.0;2.0
9;69;102.0;105.0;124;28;3.0;3.0
15;102;103.0;125.0;168;13;23.0;22.0
16;45;104.0;110.0;85;9;7.0;6.0
9;101;105.0;133.0;165;18;28.0;28.0
10;102;106.60059483248473;121.60059483248473;171;6;16.0;15.0
7;103;107.0541825211486;119.0541825211486;179;2;11.0;12.0
17;42;108.0;111.0;78;29;3.0;3.0
1;101;108.0;121.0;164;7;13.0;13.0
6;104;108.0;110.0;185;18;3.0;2.0
16;104;110.0;138.0;184;28;28.0;28.0
5;86;110.0;127.0;142;20;16.0;17.0
6;102;110.0;114.0;170;18;3.0;4.0
0;94;110.05933510089021;117.05933510089021;150;29;9.0;7.0
8;106;110.58424419232648;122.58424419232648;191;24;9.0;12.0
17;98;111.0;118.0;156;8;9.0;7.0
12;98;111.0;134.0;158;23;23.0;23.0
11;102;113.0;130.0;176;14;17.0;17.0
6;101;114.0;140.0;166;19;26.0;26.0
4;114;115.0;121.0;205;4;5.0;6.0
18;114;115.0;118.0;206;23;2.0;3.0
0;112;117.05933510089021;126.05933510089021;200;13;9.0;9.0
17;102;118.0;141.0;177;7;24.0;23.0
18;100;118.0;139.0;162;16;21.0;21.0
