server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;12.0;0;28;9.0;11.0
1;1;1.0;23.0;2;28;22.0;22.0
2;1;1.0;8.0;1;27;8.0;7.0
3;2;2.0;26.0;4;23;27.0;24.0
4;2;2.0;7.0;3;13;3.0;5.0
5;4;4.0;19.0;6;24;14.0;15.0
7;4;4.0;29.0;5;13;26.0;25.0
8;9;9.0;21.0;8;13;11.0;12.0
9;9;9.0;26.0;7;17;18.0;17.0
10;10;10.0;18.0;9;19;9.0;8.0
13;10;10.0;37.0;10;2;27.0;27.0
14;10;10.0;35.0;11;20;28.0;25.0
12;13;13.0;39.0;13;15;27.0;26.0
16;13;13.0;23.0;14;25;11.0;10.0
17;13;13.0;31.0;12;17;18.0;18.0
18;13;13.0;30.0;15;13;15.0;17.0
19;13;13.0;23.0;16;24;9.0;10.0
4;13;13.0;33.0;17;11;16.0;20.0
2;14;14.0;35.0;18;3;21.0;21.0
0;14;14.0;41.0;22;1;28.0;27.0
15;14;15.011195784620671;33.01119578462067;19;15;18.0;17.999999999999996
10;16;18.0;30.0;25;21;13.0;12.0
5;16;19.0;45.0;26;11;26.0;26.0
11;18;19.4123551266758;28.4123551266758;28;18;10.0;9.0
6;16;20.325107024361486;42.325107024361486;27;3;22.0;22.0
8;18;21.0;41.0;31;0;19.0;20.0
16;21;23.0;41.0;38;4;18.0;18.0
19;21;23.0;45.0;37;10;23.0;22.0
1;21;23.0;26.0;35;23;8.0;3.0
9;21;26.0;49.0;43;19;25.0;23.0
3;21;26.0;46.0;41;6;20.0;20.0
1;22;26.0;55.0;47;25;29.0;29.0
11;26;28.4123551266758;37.4123551266758;52;15;9.0;9.0
7;28;29.0;56.0;54;8;27.0;27.0
18;22;30.0;33.0;48;18;4.0;3.0
10;14;30.0;47.0;21;24;15.0;17.0
17;21;31.0;53.0;33;29;19.0;22.0
18;16;33.0;38.0;24;22;6.0;5.0
4;32;33.0;46.0;60;9;14.0;13.0
15;24;33.01119578462067;47.01119578462067;50;13;17.0;14.0
14;34;35.0;56.0;70;29;22.0;21.0
2;21;35.0;50.0;39;1;13.0;15.0
13;29;37.0;60.0;57;6;23.0;23.0
11;34;37.4123551266758;47.4123551266758;66;21;11.0;10.0
18;36;38.0;39.0;71;10;2.0;1.0
18;21;39.0;54.0;40;13;15.0;15.0
12;22;39.0;51.0;44;29;12.0;12.0
16;34;41.0;49.0;69;18;8.0;8.0
8;32;41.0;60.0;61;27;18.0;19.0
0;29;41.0;50.0;56;26;7.0;9.0
6;32;42.325107024361486;66.32510702436149;64;2;23.0;24.0
19;24;45.0;52.0;51;5;10.0;7.0
5;45;45.0;69.0;74;2;24.0;24.0
4;34;46.0;71.0;67;2;23.0;25.0
3;45;46.0;54.0;77;1;11.0;8.0
10;34;47.0;49.0;68;15;3.0;2.0
15;29;47.01119578462067;72.01119578462067;58;17;26.0;25.0
11;46;47.4123551266758;53.4123551266758;79;26;6.0;6.0
16;47;49.0;58.0;82;18;8.0;9.0
10;41;49.0;69.0;72;3;17.0;20.0
9;45;49.0;56.0;75;18;6.0;7.0
