server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;1;1.0;30.0;2;22;27.0;29.0
3;1;1.0;21.0;1;26;23.0;20.0
5;1;1.0;23.0;0;9;24.0;22.0
7;1;1.0;24.0;3;20;24.0;23.0
8;4;4.0;22.0;4;13;21.0;18.0
9;4;4.0;6.0;6;9;5.0;2.0
10;4;4.0;5.0;5;1;3.0;1.0
11;6;6.0;9.0;7;18;1.0;3.0
12;6;6.0;14.0;8;21;5.0;8.0
0;8;8.0;9.0;9;25;2.0;1.0
6;11;11.0;29.0;10;6;19.0;18.0
13;12;12.0;18.0;13;25;4.0;6.0
14;12;12.0;36.0;11;16;27.0;24.0
15;12;12.0;22.0;17;16;10.0;10.0
16;12;12.0;22.0;14;9;10.0;10.0
17;12;12.0;31.0;12;17;19.0;19.0
18;12;12.0;34.0;16;14;22.0;22.0
2;15;15.0;30.0;20;29;15.0;15.0
4;15;15.0;37.0;18;16;22.0;22.0
0;15;15.0;26.0;19;27;9.0;11.0
19;16;16.0;39.0;23;8;24.0;23.0
10;16;16.0;19.0;24;8;4.0;3.0
9;16;16.0;42.0;21;17;26.0;26.0
11;16;16.0;43.0;22;28;27.0;27.0
12;17;17.0;22.0;28;4;6.0;5.0
13;17;18.0;38.0;26;22;21.0;20.0
10;17;19.0;23.0;25;8;4.0;4.0
3;19;21.0;42.0;29;13;19.0;21.0
16;19;22.0;52.0;31;26;28.0;30.0
15;22;22.0;50.0;34;18;29.0;28.0
12;22;22.0;33.0;39;25;11.0;11.0
8;22;22.0;47.0;32;17;27.0;25.0
10;23;23.0;34.0;45;6;12.0;11.0
5;22;23.0;39.0;37;15;17.0;16.0
7;17;24.0;28.0;27;25;6.0;4.0
0;22;26.0;51.0;33;8;24.0;25.0
7;25;28.0;36.0;53;0;9.0;8.0
6;25;29.0;34.0;52;29;4.0;5.0
2;26;30.0;48.0;60;17;20.0;18.0
1;23;30.0;32.0;44;0;2.0;2.0
17;22;31.0;42.0;38;23;10.0;11.0
1;32;32.0;61.0;69;2;27.0;29.0
12;22;33.0;35.0;35;26;4.0;2.0
10;31;34.0;47.0;63;15;13.0;13.0
18;24;34.0;41.0;49;20;7.0;7.0
6;23;34.0;43.0;43;2;9.0;9.0
12;28;35.0;52.0;61;14;17.0;17.0
14;32;36.0;62.0;66;2;27.0;26.0
7;22;36.0;45.0;36;0;9.0;9.0
4;36;37.0;62.0;73;5;21.0;25.0
13;32;38.0;54.0;70;12;15.0;16.0
19;23;39.0;66.0;42;29;26.0;27.0
5;24;39.0;61.0;50;10;21.0;22.0
18;32;41.0;59.0;67;0;18.0;18.0
9;32;42.0;48.0;68;9;5.0;6.0
17;24;42.0;48.0;47;22;5.0;6.0
3;31;42.0;58.0;62;21;16.0;16.0
11;23;43.0;55.0;41;20;12.0;12.0
6;41;43.0;64.0;78;23;21.0;21.0
7;39;45.0;67.0;75;20;24.0;22.0
10;34;47.0;74.0;71;28;24.0;27.0
8;46;47.0;59.0;85;29;11.0;12.0
2;41;48.0;74.0;77;6;26.0;26.0
9;42;48.0;50.0;84;18;3.0;2.0
17;47;48.0;52.0;87;26;4.0;4.0
9;37;50.0;76.0;74;22;26.0;26.0
15;41;50.0;61.0;79;16;10.0;11.0
0;36;51.0;64.0;72;0;13.0;13.0
16;52;52.0;66.0;94;5;15.0;14.0
17;50;52.0;69.0;90;1;18.0;17.0
12;46;52.0;53.0;86;27;1.0;1.0
12;50;53.0;70.0;89;12;19.0;17.0
13;39;54.0;77.0;76;24;23.0;23.0
3;42;58.0;64.0;83;9;5.0;6.0
18;56;59.0;73.0;104;19;13.0;14.0
8;23;59.0;85.0;46;10;25.0;26.0
15;51;61.0;78.0;92;17;21.0;17.0
1;60;61.0;65.0;117;27;6.0;4.0
5;56;61.0;62.0;103;0;1.0;1.0
4;55;62.0;91.0;98;2;27.0;29.0
14;56;62.0;85.0;107;14;24.0;23.0
5;55;62.0;73.0;99;18;9.0;11.0
0;63;64.0;74.0;119;27;9.0;10.0
6;57;64.0;69.0;114;25;5.0;5.0
3;59;64.0;84.0;115;5;20.0;20.0
1;57;65.0;79.0;110;25;12.0;14.0
16;57;66.0;80.0;113;2;16.0;14.0
7;55;67.0;78.0;97;21;13.0;11.0
11;57;67.08435256659601;92.08435256659601;109;29;26.0;25.0
17;63;69.0;82.0;121;13;13.0;13.0
6;55;69.0;87.0;100;9;15.0;18.0
12;70;70.0;82.0;128;1;11.0;12.0
18;72;73.0;80.0;134;20;7.0;7.0
5;70;73.0;100.0;129;20;27.0;27.0
2;69;74.0;80.0;123;12;6.0;6.0
10;72;74.0;79.0;135;8;4.0;5.0
0;59;74.0;96.0;116;15;22.0;22.0
9;56;76.0;83.0;102;3;5.0;7.0
13;72;77.0;97.0;130;22;21.0;20.0
15;70;78.0;90.0;127;21;13.0;12.0
7;54;78.0;83.0;95;4;6.0;5.0
10;50;79.0;98.0;91;17;19.0;19.0
1;25;79.0;81.0;57;0;2.0;2.0
2;52;80.0;97.0;93;19;19.0;17.0
16;70;80.0;91.0;125;9;10.0;11.0
18;75;80.0;81.0;141;28;3.0;1.0
19;75;80.094935869527;83.094935869527;139;1;1.0;3.0
18;74;81.0;101.0;136;0;18.0;20.0
1;75;81.0;82.0;140;11;3.0;1.0
17;31;82.0;106.0;64;8;24.0;24.0
12;25;82.0;103.0;58;8;22.0;21.0
1;78;82.0;103.0;142;20;21.0;21.0
9;81;83.0;107.0;152;2;23.0;24.0
7;74;83.0;104.0;137;10;20.0;21.0
19;83;83.094935869527;99.094935869527;158;27;16.0;16.0
3;81;84.0;108.0;147;27;23.0;24.0
14;79;85.0;100.0;144;28;17.0;15.0
8;82;85.0;104.0;154;14;18.0;19.0
6;50;87.0;100.0;88;13;13.0;13.0
15;72;90.0;103.0;132;13;12.0;13.0
16;83;91.0;92.0;159;13;3.0;1.0
16;91;92.0;105.0;168;5;15.0;13.0
11;92;92.08435256659601;103.08435256659601;173;16;11.0;11.0
0;81;96.0;110.0;148;0;13.0;14.0
2;92;97.0;111.0;176;19;19.0;14.0
13;90;97.0;109.0;164;10;12.0;12.0
10;90;98.0;130.0;166;12;28.0;32.0
19;95;99.094935869527;120.094935869527;182;25;22.0;21.0
14;87;100.0;115.0;161;3;16.0;15.0
6;95;100.0;104.0;181;15;5.0;4.0
5;56;100.0;115.0;101;28;14.0;15.0
18;95;101.0;118.0;179;8;19.0;17.0
4;101;101.7004460301057;118.7004460301057;193;3;16.0;17.0
15;101;103.0;120.0;192;3;19.0;17.0
12;81;103.0;120.0;146;2;17.0;17.0
1;95;103.0;132.0;180;23;29.0;29.0
11;74;103.08435256659601;113.08435256659601;138;21;10.0;10.0
6;92;104.0;109.0;175;29;4.0;5.0
7;78;104.0;116.0;143;13;12.0;12.0
16;100;105.0;117.0;191;18;13.0;12.0
17;99;106.0;117.0;186;4;13.0;11.0
9;94;107.0;129.0;177;16;22.0;22.0
3;70;108.0;113.0;126;9;5.0;5.0
13;82;109.0;129.0;155;22;21.0;20.0
6;88;109.0;123.0;163;9;15.0;14.0
0;101;110.0;129.0;194;2;20.0;19.0
2;72;111.0;130.0;131;19;19.0;19.0
3;100;113.0;136.0;188;18;26.0;23.0
11;79;113.08435256659601;132.084352566596;145;22;18.0;19.0
14;113;115.0;123.0;209;24;7.0;8.0
5;112;115.0;140.0;199;11;26.0;25.0
7;95;116.0;128.0;183;9;12.0;12.0
8;81;116.1460643872322;135.1460643872322;149;21;18.0;19.0
16;99;117.0;142.0;187;19;29.0;25.0
17;112;117.0;148.0;202;12;27.0;31.0
18;113;118.0;125.0;208;3;9.0;7.0
4;112;118.7004460301057;136.7004460301057;200;9;21.0;18.0
15;57;120.0;122.0;111;0;4.0;2.0
12;100;120.0;125.0;190;6;4.0;5.0
19;91;120.094935869527;134.094935869527;169;27;16.0;14.0
15;92;122.0;138.0;172;14;15.0;16.0
14;92;123.0;142.0;174;21;20.0;19.0
6;110;123.0;124.0;198;29;4.0;1.0
6;112;124.0;139.0;201;7;15.0;15.0
18;124;125.0;145.0;220;8;19.0;20.0
12;113;125.0;143.0;206;19;18.0;18.0
7;117;128.0;142.0;212;1;14.0;14.0
0;126;129.0;149.0;224;24;20.0;20.0
9;126;129.0;154.0;226;25;23.0;25.0
13;82;129.0;157.0;153;20;29.0;28.0
2;129;130.0;134.0;233;15;1.0;4.0
10;128;130.0;141.0;229;11;11.0;11.0
1;128;132.0;134.0;228;11;3.0;2.0
11;126;132.084352566596;154.084352566596;223;26;21.0;22.0
2;126;134.0;161.0;227;28;27.0;27.0
1;126;134.0;155.0;225;20;21.0;21.0
19;129;134.094935869527;162.094935869527;234;29;26.0;28.0
8;97;135.1460643872322;162.1460643872322;184;22;26.0;27.0
3;125;136.0;141.0;222;2;6.0;5.0
4;97;136.7004460301057;153.7004460301057;185;13;17.0;17.0
15;133;138.0;145.0;240;25;6.0;7.0
6;135;139.0;140.0;245;22;2.0;1.0
6;113;140.0;150.0;204;2;9.0;10.0
5;117;140.0;142.0;211;0;1.0;2.0
10;129;141.0;161.0;236;17;19.0;20.0
3;139;141.0;146.0;258;2;6.0;5.0
16;142;142.0;152.0;265;8;10.0;10.0
14;135;142.0;163.0;246;21;20.0;21.0
5;105;142.0;167.0;196;27;22.0;25.0
7;139;142.0;147.0;257;25;6.0;5.0
12;129;143.0;155.0;232;13;16.0;12.0
18;136;145.0;175.0;249;16;28.0;30.0
15;109;145.0;152.0;197;11;7.0;7.0
3;146;146.0;168.0;280;26;23.0;22.0
7;136;147.0;167.0;250;15;22.0;20.0
17;139;148.0;169.0;253;6;23.0;21.0
0;146;149.0;155.0;278;14;5.0;6.0
6;121;150.0;154.0;217;22;2.0;4.0
16;145;152.0;175.0;268;1;24.0;23.0
15;145;152.0;158.0;270;4;7.0;6.0
4;142;153.7004460301057;156.7004460301057;262;26;2.0;3.0
9;149;154.0;182.0;286;7;28.0;28.0
6;136;154.0;167.0;251;26;15.0;13.0
11;148;154.084352566596;162.084352566596;285;10;6.0;8.0
0;117;155.0;156.0;210;25;2.0;1.0
12;145;155.0;170.0;273;23;17.0;15.0
1;142;155.0;177.0;264;9;21.0;22.0
0;142;156.0;175.0;259;19;19.0;19.0
4;135;156.7004460301057;158.7004460301057;244;26;2.0;2.0
13;155;157.0;177.0;290;2;19.0;20.0
15;154;158.0;184.0;287;18;29.0;26.0
4;142;158.7004460301057;176.7004460301057;263;23;20.0;18.0
2;144;161.0;167.0;267;11;8.0;6.0
10;112;161.0;183.0;203;22;24.0;22.0
11;145;162.084352566596;185.084352566596;269;12;24.0;23.0
19;146;162.094935869527;165.094935869527;276;24;6.0;3.0
8;145;162.1460643872322;175.1460643872322;271;15;12.0;13.0
19;164;165.094935869527;181.094935869527;307;27;16.0;16.0
2;167;167.0;177.0;310;2;8.0;10.0
6;113;167.0;181.0;207;26;15.0;14.0
5;134;167.0;191.0;242;10;21.0;24.0
7;147;167.0;185.0;284;10;20.0;18.0
3;147;168.0;194.0;282;6;25.0;26.0
17;146;169.0;193.0;275;8;24.0;24.0
12;160;170.0;188.0;299;13;16.0;18.0
0;124;175.0;182.0;221;6;6.0;7.0
16;174;175.0;199.0;321;16;25.0;24.0
18;174;175.0;195.0;322;2;20.0;20.0
8;161;175.1460643872322;188.1460643872322;301;12;13.0;13.0
4;167;176.7004460301057;182.7004460301057;309;4;4.0;6.0
2;139;177.0;198.0;255;3;21.0;21.0
13;90;177.0;186.0;165;18;9.0;9.0
1;177;177.0;180.0;329;0;2.0;3.0
1;178;180.0;195.0;332;4;16.0;15.0
