server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;4;4.0;21.0;0;6;16.0;17.0
2;5;5.0;19.0;4;18;13.0;14.0
3;5;5.0;31.0;3;14;26.0;26.0
5;5;5.0;19.0;1;4;14.0;14.0
6;5;5.0;27.0;5;25;22.0;22.0
9;5;5.0;17.0;2;26;14.0;12.0
10;7;7.0;34.0;6;3;27.0;27.0
12;7;7.0;29.0;7;24;23.0;22.0
13;8;8.0;27.0;10;15;16.0;19.0
16;8;8.0;26.0;9;12;19.0;18.0
17;8;8.0;31.0;8;22;21.0;23.0
18;9;9.0;29.0;11;15;19.0;20.0
19;10;10.0;27.0;14;18;17.0;17.0
4;10;11.134528835722188;17.134528835722186;12;18;5.0;5.999999999999998
8;10;11.325783064506876;33.32578306450688;13;28;21.0;22.000000000000004
1;12;12.678559274044371;21.67855927404437;15;5;8.0;9.0
15;14;14.599813837069172;39.59981383706917;16;7;23.0;25.0
9;17;17.0;27.0;19;16;10.0;10.0
4;17;17.134528835722186;28.134528835722186;18;13;12.0;11.0
7;14;18.969017117903594;36.96901711790359;17;15;17.0;17.999999999999996
2;19;19.0;20.0;20;21;1.0;1.0
5;19;19.0;39.0;21;9;19.0;20.0
2;21;21.0;36.0;22;5;16.0;15.0
0;21;21.0;46.0;23;16;23.0;25.0
14;24;24.0;51.0;25;27;27.0;27.0
1;24;24.0;35.0;24;18;13.0;11.0
16;24;26.0;39.0;26;19;12.0;13.0
11;26;26.333306419286295;33.333306419286295;27;3;6.0;7.0
19;26;27.0;44.0;29;10;16.0;17.0
13;26;27.0;54.0;28;29;27.0;27.0
9;28;28.0;49.0;30;25;21.0;21.0
4;31;31.0;32.0;31;24;3.0;1.0
4;32;32.0;40.0;32;6;7.0;8.0
11;35;35.0;47.0;33;5;13.0;12.0
1;36;36.0;61.0;36;12;23.0;25.0
18;36;36.0;39.0;34;12;2.0;3.0
6;36;36.0;54.0;35;26;19.0;18.0
7;37;37.0;39.0;37;10;2.0;2.0
12;38;38.0;46.0;38;14;8.0;8.0
7;41;41.0;70.0;42;17;29.0;29.0
8;41;41.0;67.0;41;5;24.0;26.0
17;41;41.0;47.0;40;9;8.0;6.0
18;41;41.0;71.0;44;2;29.0;30.0
15;41;41.0;52.0;45;15;10.0;11.0
3;41;41.0;43.0;39;3;3.0;2.0
4;41;41.0;51.0;43;8;11.0;10.0
10;42;42.0;44.0;47;28;2.0;2.0
2;42;42.0;56.0;46;3;14.0;14.0
3;44;44.0;63.0;48;19;18.0;19.0
10;45;45.0;63.0;52;13;18.0;18.0
16;45;45.0;49.0;50;1;4.0;4.0
19;45;45.0;68.0;49;27;22.0;23.0
5;45;45.0;56.0;51;2;14.0;11.0
11;47;47.0;55.0;55;6;6.0;8.0
17;47;47.0;66.0;54;10;18.0;19.0
12;47;47.0;75.0;53;22;28.0;28.0
0;48;48.0;68.0;59;8;20.0;20.0
16;48;49.0;75.0;56;7;24.0;26.0
9;48;49.0;61.0;57;26;14.0;12.0
14;48;51.0;59.0;58;29;7.0;8.0
4;50;51.0;52.0;61;28;3.0;1.0
15;52;52.0;69.0;67;28;16.0;17.0
4;52;52.0;54.0;68;10;1.0;2.0
4;50;54.0;60.0;60;9;5.0;6.0
6;51;54.0;73.0;63;26;19.0;19.0
13;52;54.0;57.0;66;2;4.0;3.0
11;50;55.0;62.0;62;2;8.0;7.0
2;52;56.0;83.0;65;15;26.0;27.0
5;52;56.0;73.0;69;10;19.0;17.0
13;51;57.0;83.0;64;13;23.0;26.0
14;58;59.0;89.0;72;19;28.0;30.0
4;55;60.0;72.0;71;22;12.0;12.0
1;61;61.0;65.0;76;9;5.0;4.0
9;54;61.0;67.0;70;8;6.0;6.0
11;62;62.0;63.0;77;25;1.0;1.0
11;63;63.0;87.0;81;24;26.0;24.0
10;62;63.0;66.0;78;15;1.0;3.0
3;61;63.0;79.0;75;5;14.0;16.0
1;65;65.0;87.0;87;6;23.0;22.0
17;63;66.0;71.0;80;24;7.0;5.0
10;63;66.0;84.0;79;14;17.0;18.0
8;65;67.0;86.0;85;10;19.0;19.0
9;67;67.0;74.0;90;28;8.0;7.0
19;65;68.0;91.0;86;15;22.0;23.0
0;67;68.0;82.0;88;1;13.0;14.0
15;65;69.0;88.0;84;0;19.0;19.0
17;69;71.0;72.0;93;6;2.0;1.0
17;64;72.0;94.0;83;2;21.0;22.0
4;64;72.0;97.0;82;20;24.0;25.0
6;69;73.0;95.0;96;7;21.0;22.0
5;69;73.0;92.0;92;21;20.0;19.0
9;69;74.0;95.0;94;27;21.0;21.0
12;75;75.0;100.0;98;13;25.0;25.0
16;67;75.0;89.0;91;29;14.0;14.0
3;77;79.0;97.0;102;16;19.0;18.0
7;79;79.02901021010476;102.02901021010476;106;13;24.0;23.0
0;77;82.0;102.0;101;26;18.0;20.0
2;77;83.0;84.0;104;21;1.0;1.0
