server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;2;2.0;22.0;0;21;19.0;20.0
3;2;2.0;29.0;1;29;24.0;27.0
5;4;4.0;8.0;4;13;3.0;4.0
6;4;4.0;19.0;3;3;16.0;15.0
7;4;4.0;10.0;2;0;5.0;6.0
8;5;5.0;29.0;5;15;26.0;24.0
9;7;7.0;14.0;7;4;7.0;7.0
10;7;7.0;21.0;6;2;13.0;14.0
11;8;8.0;15.0;8;22;6.0;7.0
12;8;8.0;9.0;9;0;2.0;1.0
15;8;8.0;9.0;10;9;1.0;1.0
13;10;10.0;27.0;13;24;18.0;17.0
16;10;10.0;13.0;11;2;2.0;3.0
17;10;10.0;18.0;14;3;8.0;8.0
18;10;10.0;18.0;12;28;9.0;8.0
19;12;12.0;43.0;20;23;27.0;31.0
12;12;12.0;32.0;16;23;21.0;20.0
15;12;12.0;36.0;19;12;24.0;24.0
5;12;12.0;18.0;17;19;8.0;6.0
7;12;12.0;37.0;15;9;26.0;25.0
16;12;13.0;32.0;18;29;19.0;19.0
9;14;14.0;24.0;27;19;10.0;10.0
11;14;15.0;23.0;24;0;8.0;8.0
0;14;16.571035975144827;24.571035975144827;25;19;9.0;8.0
17;16;18.0;43.0;32;18;26.0;25.0
18;14;18.0;28.0;23;27;9.0;10.0
5;16;18.0;34.0;31;29;21.0;16.0
6;14;19.0;20.0;21;17;2.0;1.0
6;14;20.0;25.0;26;17;2.0;5.0
2;20;20.533947486706985;46.533947486706985;34;1;24.0;26.0
14;19;20.74656159583789;28.74656159583789;33;9;7.0;8.0
10;16;21.0;47.0;30;28;25.0;26.0
1;20;22.0;34.0;35;10;12.0;12.0
11;21;23.0;50.0;36;4;28.0;27.0
9;24;24.0;32.0;39;15;8.0;8.0
4;16;24.06053494404744;38.06053494404744;28;8;16.0;14.0
0;21;24.571035975144827;28.571035975144827;37;7;5.0;4.0
6;14;25.0;29.0;22;17;2.0;4.0
13;27;27.0;33.0;43;14;4.0;6.0
18;28;28.0;45.0;44;8;17.0;17.0
0;26;28.571035975144827;53.571035975144824;40;9;26.0;24.999999999999996
14;27;28.74656159583789;44.74656159583789;42;17;17.0;16.0
8;24;29.0;35.0;38;21;7.0;6.0
6;26;29.0;47.0;41;20;19.0;18.0
12;32;32.0;34.0;45;12;2.0;2.0
16;35;35.0;46.0;46;19;12.0;11.0
12;35;35.0;36.0;47;12;2.0;1.0
13;37;37.0;57.0;48;24;18.0;20.0
12;37;37.0;40.0;49;21;3.0;3.0
9;38;38.0;55.0;50;24;19.0;17.0
15;38;38.0;53.0;51;0;16.0;15.0
4;39;39.0;70.0;55;21;28.0;31.0
5;39;39.0;41.0;53;25;2.0;2.0
8;39;39.0;66.0;52;11;28.0;27.0
7;39;39.0;45.0;54;12;5.0;6.0
12;43;43.0;56.0;58;24;14.0;13.0
5;43;43.0;56.0;62;9;12.0;13.0
19;43;43.0;61.0;65;11;21.0;18.0
1;43;43.0;59.0;56;27;13.0;16.0
17;43;43.0;52.0;64;20;11.0;9.0
3;43;43.68033243162676;55.68033243162676;60;23;12.0;12.0
14;43;44.74656159583789;74.74656159583789;57;25;29.0;30.0
18;45;45.0;46.0;69;17;1.0;1.0
7;43;45.0;51.0;59;13;6.0;6.0
16;46;46.0;61.0;77;21;14.0;15.0
18;45;46.0;60.0;71;25;16.0;14.0
2;45;46.533947486706985;49.533947486706985;74;12;3.0;3.0
10;43;47.0;53.0;61;17;7.0;6.0
6;45;47.0;55.0;68;27;9.0;8.0
2;45;49.533947486706985;77.53394748670698;70;13;28.0;27.999999999999993
11;43;50.0;52.0;63;11;1.0;2.0
7;48;51.0;67.0;78;2;16.0;16.0
17;45;52.0;58.0;75;13;5.0;6.0
11;45;52.0;57.0;72;29;3.0;5.0
15;48;53.0;56.0;80;7;4.0;3.0
10;50;53.0;68.0;82;21;16.0;15.0
0;45;53.571035975144824;57.571035975144824;73;2;1.0;4.0
9;46;55.0;77.0;76;26;23.0;22.0
6;48;55.0;77.0;79;21;21.0;22.0
3;44;55.68033243162676;75.68033243162677;67;21;20.0;20.000000000000007
12;54;56.0;76.0;84;29;18.0;20.0
5;44;56.0;72.0;66;3;16.0;16.0
15;54;56.0;73.0;83;10;19.0;17.0
13;57;57.0;85.0;86;26;29.0;28.0
11;57;57.0;70.0;85;25;14.0;13.0
0;60;60.0;68.0;87;8;7.0;8.0
16;62;62.0;85.0;90;12;24.0;23.0
17;62;62.0;71.0;88;3;8.0;9.0
19;62;62.0;67.0;89;2;4.0;5.0
18;63;63.0;89.0;91;12;26.0;26.0
1;64;65.10977322954847;71.10977322954847;93;16;5.0;6.0
8;66;66.0;90.0;99;15;26.0;24.0
19;66;67.0;79.0;97;15;11.0;12.0
7;63;67.0;74.0;92;13;6.0;7.0
0;65;68.0;77.0;96;19;9.0;9.0
10;66;68.0;80.0;102;2;13.0;12.0
4;68;70.0;89.0;106;10;21.0;19.0
11;66;70.0;81.0;101;9;10.0;11.0
17;64;71.0;99.0;94;11;27.0;28.0
1;70;71.10977322954847;87.10977322954847;107;27;13.0;16.0
5;68;72.0;77.0;105;2;7.0;5.0
15;66;73.0;101.0;98;26;27.0;28.0
7;74;74.0;84.0;115;11;13.0;10.0
14;74;74.74656159583789;78.74656159583789;111;1;3.0;4.0
3;74;75.68033243162677;86.68033243162677;114;17;11.0;11.0
12;74;76.0;89.0;112;27;12.0;13.0
5;74;77.0;83.0;109;2;7.0;6.0
9;73;77.0;95.0;108;10;18.0;18.0
6;74;77.0;86.0;116;0;9.0;9.0
2;66;77.53394748670698;90.53394748670698;100;21;15.0;13.0
14;66;78.74656159583789;95.74656159583789;103;7;17.0;17.0
19;74;79.0;107.0;110;23;27.0;28.0
10;78;80.0;98.0;119;25;18.0;18.0
11;81;81.0;101.0;122;2;21.0;20.0
5;78;83.0;107.0;120;27;22.0;24.0
7;81;84.0;89.0;124;0;5.0;5.0
16;85;85.0;108.0;128;10;23.0;23.0
13;85;85.0;97.0;131;18;12.0;12.0
6;81;86.0;100.0;123;16;16.0;14.0
3;85;86.68033243162677;110.68033243162677;130;4;24.0;24.0
1;77;87.10977322954847;92.10977322954847;117;14;6.0;5.0
4;88;89.0;116.0;132;21;28.0;27.0
12;84;89.0;91.0;125;6;2.0;2.0
18;85;89.0;90.0;127;17;1.0;1.0
7;78;89.0;116.0;118;1;25.0;27.0
18;85;90.0;102.0;129;23;13.0;12.0
8;90;90.0;96.0;136;28;5.0;6.0
2;90;90.53394748670698;101.53394748670698;134;17;11.0;11.0
12;88;91.0;93.0;133;12;2.0;2.0
0;81;91.70859939180194;113.70859939180194;121;25;25.0;22.0
1;92;92.10977322954847;117.10977322954847;142;28;26.0;25.0
12;92;93.0;116.0;139;3;22.0;23.0
9;90;95.0;113.0;135;8;21.0;18.0
14;95;95.74656159583789;98.74656159583789;144;1;3.0;3.0
8;92;96.0;106.0;143;29;14.0;10.0
13;74;97.0;112.0;113;8;18.0;15.0
10;91;98.0;128.0;138;7;27.0;30.0
14;90;98.74656159583789;107.74656159583789;137;9;7.0;9.0
17;101;101.0;126.0;149;0;24.0;25.0
15;101;101.0;116.0;148;18;14.0;15.0
11;101;101.0;117.0;147;13;16.0;16.0
6;101;101.0;130.0;150;1;27.0;29.0
2;101;101.53394748670698;116.53394748670698;146;20;14.0;15.0
18;102;102.0;126.0;154;4;26.0;24.0
8;103;106.0;112.0;165;12;8.0;6.0
5;103;107.0;108.0;155;20;1.0;1.0
19;107;107.0;117.0;173;26;11.0;10.0
14;103;107.74656159583789;121.74656159583789;169;29;12.0;14.0
5;103;108.0;137.0;160;16;29.0;29.0
16;107;108.0;131.0;174;10;23.0;23.0
3;103;110.68033243162677;133.68033243162677;162;4;24.0;23.0
13;103;112.0;139.0;163;10;27.0;27.0
8;102;112.0;121.0;152;26;10.0;9.0
9;107;113.0;135.0;172;26;23.0;22.0
0;113;113.70859939180194;134.70859939180195;184;20;19.0;21.000000000000014
4;103;116.0;132.0;164;14;16.0;16.0
12;114;116.0;133.0;187;13;15.0;17.0
15;109;116.0;142.0;179;17;26.0;26.0
7;103;116.0;129.0;157;15;13.0;13.0
19;103;117.0;126.0;158;15;11.0;9.0
11;101;117.0;138.0;151;2;21.0;21.0
1;101;117.10977322954847;132.10977322954847;145;6;18.0;15.0
8;103;121.0;134.0;167;3;13.0;13.0
14;102;121.74656159583789;130.74656159583787;153;5;9.0;8.999999999999986
17;120;126.0;135.0;201;4;7.0;9.0
18;122;126.0;151.0;209;21;26.0;25.0
10;117;128.0;131.0;190;8;3.0;3.0
7;122;129.0;159.0;210;7;27.0;30.0
2;129;129.58492850887723;138.58492850887723;221;16;10.0;9.0
6;103;130.0;146.0;159;16;16.0;16.0
14;112;130.74656159583787;145.74656159583787;182;7;17.0;15.0
10;118;131.0;153.0;194;11;22.0;22.0
4;122;132.0;136.0;207;15;4.0;4.0
1;107;132.10977322954847;147.10977322954847;176;8;16.0;15.0
12;113;133.0;142.0;185;18;9.0;9.0
3;118;133.68033243162677;159.68033243162677;193;18;27.0;26.0
8;112;134.0;157.0;181;2;23.0;23.0
0;125;134.70859939180195;148.70859939180195;214;22;14.0;14.0
17;108;135.0;139.0;178;16;3.0;4.0
9;120;135.0;153.0;196;9;19.0;18.0
4;125;136.0;145.0;215;25;10.0;9.0
5;120;137.0;144.0;195;19;8.0;7.0
11;103;138.0;150.0;168;26;10.0;12.0
2;103;138.58492850887723;158.58492850887723;166;27;23.0;20.0
17;120;139.0;154.0;204;19;16.0;15.0
13;129;139.0;153.0;220;15;12.0;14.0
16;103;141.62155568263708;149.62155568263708;156;27;10.0;8.0
12;138;142.0;146.0;236;18;9.0;4.0
15;132;142.0;150.0;223;3;9.0;8.0
5;124;144.0;167.0;212;27;22.0;23.0
4;135;145.0;173.0;229;21;28.0;28.0
14;118;145.74656159583787;162.74656159583787;192;28;19.0;17.0
12;146;146.0;157.0;243;18;9.0;11.0
6;118;146.0;160.0;191;22;14.0;14.0
1;146;147.10977322954847;155.10977322954847;245;26;10.0;8.0
0;143;148.70859939180195;177.70859939180195;240;1;25.0;29.0
16;122;149.62155568263708;153.62155568263708;206;28;3.0;4.0
15;103;150.0;168.0;170;8;18.0;18.0
18;124;151.0;160.0;213;1;8.0;9.0
13;151;153.0;158.0;261;0;6.0;5.0
9;151;153.0;158.0;254;1;5.0;5.0
10;135;153.0;177.0;228;26;23.0;24.0
