server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;7.0;0;3;6.0;6.0
1;2;2.0;21.0;4;4;19.0;19.0
4;2;2.0;20.0;1;16;19.0;18.0
5;2;2.0;28.0;3;0;25.0;26.0
7;2;2.0;13.0;5;4;12.0;11.0
8;2;2.0;4.0;2;14;2.0;2.0
9;4;4.0;25.0;6;19;22.0;21.0
10;5;5.0;6.0;7;8;2.0;1.0
12;7;7.0;30.0;8;20;27.0;23.0
13;7;7.0;19.0;9;11;13.0;12.0
14;7;7.0;20.0;17;20;14.0;13.0
16;7;7.0;23.0;12;6;14.0;16.0
18;7;7.0;25.0;16;29;17.0;18.0
19;7;7.0;11.0;15;21;4.0;4.0
10;7;7.0;25.0;10;14;20.0;18.0
8;7;7.0;12.0;14;27;6.0;5.0
17;7;9.179796088830422;26.17979608883042;11;12;16.0;17.0
2;8;10.54001329924764;27.54001329924764;19;12;14.0;17.0
19;10;11.0;24.0;21;16;13.0;13.0
8;8;12.0;13.0;18;29;1.0;1.0
8;10;13.0;31.0;20;11;17.0;18.0
7;12;13.0;25.0;22;8;12.0;12.0
3;15;15.0;16.0;26;24;2.0;1.0
11;15;15.384982614976142;41.38498261497614;27;21;28.0;25.999999999999996
3;15;16.0;37.0;24;3;20.0;21.0
15;17;17.93650838501536;38.93650838501536;35;16;19.0;20.999999999999996
13;16;19.0;32.0;29;23;13.0;13.0
6;17;19.329615581646706;24.329615581646706;37;24;4.0;5.0
14;17;20.0;41.0;40;3;21.0;21.0
1;16;21.0;49.0;30;2;25.0;28.0
16;17;23.0;36.0;38;25;13.0;13.0
19;15;24.0;45.0;25;14;22.0;21.0
6;16;24.329615581646706;25.329615581646706;31;29;3.0;1.0
18;17;25.0;47.0;34;9;21.0;22.0
9;17;25.0;48.0;36;4;23.0;23.0
7;25;25.0;43.0;43;7;18.0;18.0
6;17;25.329615581646706;52.329615581646706;33;12;27.0;27.0
17;25;26.17979608883042;28.17979608883042;44;20;2.0;2.0
17;27;28.17979608883042;53.17979608883042;50;18;21.0;25.0
12;22;30.0;39.0;41;21;13.0;9.0
8;27;31.0;43.0;52;3;12.0;12.0
13;32;32.0;37.0;56;15;3.0;5.0
16;35;36.0;57.0;61;8;21.0;21.0
3;35;37.0;68.0;58;13;29.0;31.0
13;28;37.0;47.0;54;10;13.0;10.0
5;38;38.7743473552042;57.7743473552042;69;15;20.0;19.0
15;35;38.93650838501536;50.93650838501536;60;20;11.0;12.0
12;28;39.0;49.0;55;22;10.0;10.0
14;41;41.0;64.0;81;4;23.0;23.0
11;40;41.38498261497614;61.38498261497614;78;0;21.0;20.0
2;40;42.8549914708996;57.8549914708996;77;17;16.0;15.0
8;17;43.0;44.0;39;14;2.0;1.0
7;38;43.0;72.0;70;0;29.0;29.0
8;37;44.0;56.0;68;16;12.0;12.0
4;17;44.11581530899394;50.11581530899394;32;1;9.0;6.0
19;15;45.0;68.0;28;13;22.0;23.0
18;34;47.0;58.0;57;0;10.0;11.0
13;43;47.0;65.0;84;3;17.0;18.0
9;37;48.0;59.0;67;20;11.0;11.0
12;45;49.0;66.0;85;24;17.0;17.0
4;40;50.11581530899394;54.11581530899394;79;14;6.0;4.0
15;35;50.93650838501536;69.93650838501536;62;11;18.0;19.0
17;39;53.17979608883042;68.17979608883041;73;2;14.0;14.999999999999993
4;46;54.11581530899394;61.11581530899394;87;14;6.0;7.0
10;40;55.7761873878402;79.7761873878402;75;4;24.0;23.999999999999993
8;42;56.0;76.0;83;5;22.0;20.0
16;57;57.0;59.0;100;18;5.0;2.0
5;56;57.7743473552042;85.7743473552042;95;22;28.0;28.0
2;56;57.8549914708996;80.85499147089959;96;6;25.0;22.999999999999993
18;58;58.0;74.0;102;26;14.0;16.0
16;25;59.0;62.0;42;22;6.0;3.0
9;53;59.0;65.0;91;0;5.0;6.0
4;48;61.11581530899394;70.11581530899394;89;1;9.0;9.000000000000007
11;54;61.38498261497614;81.38498261497614;92;0;21.0;20.0
6;42;61.482877161140735;68.48287716114073;82;1;7.0;7.0
16;46;62.0;89.0;86;29;28.0;27.0
1;27;62.57876104205732;64.57876104205732;46;8;1.0;2.0
14;57;64.0;71.0;99;6;8.0;7.0
1;61;64.57876104205732;71.57876104205732;104;3;7.0;7.0
13;35;65.0;76.0;64;16;12.0;11.0
9;27;65.0;84.0;49;3;19.0;19.0
12;57;66.0;81.0;101;21;13.0;15.0
3;35;68.0;88.0;59;14;20.0;20.0
19;66;68.0;72.0;109;21;4.0;4.0
17;56;68.17979608883041;93.17979608883041;94;16;22.0;25.0
6;66;68.48287716114073;89.48287716114073;110;17;22.0;21.0
15;69;69.93650838501536;96.93650838501536;116;29;29.0;27.0
4;69;70.11581530899394;76.11581530899394;117;12;6.0;6.0
14;67;71.0;75.0;113;21;3.0;4.0
1;71;71.57876104205732;91.57876104205732;120;7;20.0;20.0
19;61;72.0;92.0;106;13;22.0;20.0
7;71;72.0;82.0;119;4;12.0;10.0
0;73;73.5698306965765;91.5698306965765;123;5;21.0;18.0
18;73;74.0;97.0;122;23;23.0;23.0
14;73;75.0;83.0;121;6;8.0;8.0
13;53;76.0;96.0;90;5;22.0;20.0
8;75;76.0;101.0;130;1;24.0;25.0
4;73;76.11581530899394;102.11581530899394;124;15;27.0;26.0
10;66;79.7761873878402;85.7761873878402;111;28;5.0;6.0
2;74;80.85499147089959;89.85499147089959;127;23;9.0;9.0
12;76;81.0;99.0;134;11;19.0;18.0
11;74;81.38498261497614;94.38498261497614;126;9;12.0;13.0
7;79;82.0;94.0;135;4;12.0;12.0
14;83;83.0;87.0;139;10;3.0;4.0
9;75;84.0;94.0;133;5;8.0;10.0
5;75;85.7743473552042;103.7743473552042;129;25;19.0;18.0
10;40;85.7761873878402;94.7761873878402;76;20;6.0;9.0
14;85;87.0;93.0;141;15;7.0;6.0
3;37;88.0;107.0;65;8;22.0;19.0
16;74;89.0;94.0;125;15;3.0;5.0
6;88;89.48287716114073;94.48287716114073;145;28;6.0;5.0
2;83;89.85499147089959;92.85499147089959;138;14;5.0;3.0
0;86;91.5698306965765;118.5698306965765;144;20;25.0;27.0
1;66;91.57876104205732;119.57876104205732;107;16;27.0;28.0
19;89;92.0;98.0;148;9;5.0;6.0
2;85;92.85499147089959;93.85499147089959;142;4;1.0;1.0
14;81;93.0;116.0;136;27;23.0;23.0
2;75;93.85499147089959;112.85499147089959;131;19;21.0;19.0
16;83;94.0;121.0;140;29;28.0;27.0
9;88;94.0;100.0;146;21;5.0;6.0
7;92;94.0;115.0;150;3;22.0;21.0
11;75;94.38498261497614;109.38498261497614;132;8;15.0;15.0
6;89;94.48287716114073;120.48287716114073;147;22;24.0;26.0
10;69;94.7761873878402;101.7761873878402;114;20;6.0;7.0
13;92;96.0;110.0;152;3;17.0;14.0
15;96;96.93650838501536;121.93650838501536;158;8;26.0;25.0
18;95;97.0;117.0;153;15;17.0;20.0
19;95;98.0;102.0;154;21;4.0;4.0
12;97;99.0;119.0;160;11;19.0;20.0
9;96;100.0;110.0;155;23;10.0;10.0
8;70;101.0;102.0;118;12;2.0;1.0
10;99;101.7761873878402;121.7761873878402;164;14;20.0;20.0
19;99;102.0;103.0;162;28;3.0;1.0
8;101;102.0;106.0;170;13;6.0;4.0
4;92;102.11581530899394;128.11581530899394;151;6;24.0;26.0
19;99;103.0;104.0;169;22;1.0;1.0
5;103;103.7743473552042;111.7743473552042;173;20;8.0;8.0
19;99;104.0;130.0;161;6;28.0;26.0
8;99;106.0;115.0;163;2;9.0;9.0
3;96;107.0;122.0;157;9;16.0;15.0
17;106;107.42848999441127;130.42848999441128;177;4;23.0;23.000000000000014
11;108;109.38498261497614;126.38498261497614;183;12;19.0;17.0
13;108;110.0;129.0;182;14;15.0;19.0
9;107;110.0;121.0;178;15;11.0;11.0
5;89;111.7743473552042;139.7743473552042;149;22;28.0;28.000000000000014
2;109;112.85499147089959;142.8549914708996;187;15;29.0;30.0
8;115;115.0;145.0;200;10;27.0;30.0
7;112;115.0;133.0;194;25;17.0;18.0
14;111;116.0;129.0;191;26;14.0;13.0
18;108;117.0;134.0;181;15;17.0;17.0
0;115;118.5698306965765;119.5698306965765;202;9;1.0;1.0
12;115;119.0;131.0;203;14;14.0;12.0
0;99;119.5698306965765;126.5698306965765;166;15;5.0;7.0
1;111;119.57876104205732;120.57876104205732;192;13;1.0;1.0
1;108;120.57876104205732;126.57876104205732;179;14;7.0;6.0
16;118;121.0;128.0;204;3;7.0;7.0
9;118;121.0;142.0;207;24;19.0;21.0
10;109;121.7761873878402;122.7761873878402;189;21;1.0;1.0
15;113;121.93650838501536;133.93650838501537;199;28;10.0;12.000000000000014
3;109;122.0;129.0;190;2;7.0;7.0
10;103;122.7761873878402;128.7761873878402;174;6;7.0;6.0
11;124;126.38498261497614;142.38498261497614;224;28;16.0;16.0
0;124;126.5698306965765;154.5698306965765;219;6;29.0;28.0
1;125;126.57876104205732;154.57876104205732;232;20;29.0;28.0
16;101;128.0;145.0;171;12;18.0;17.0
4;113;128.11581530899394;152.11581530899394;197;29;25.0;24.0
10;109;128.7761873878402;132.7761873878402;188;23;4.0;4.0
3;125;129.0;152.0;228;19;22.0;23.0
13;127;129.0;148.0;236;26;18.0;19.0
14;109;129.0;150.0;186;9;21.0;21.0
19;127;130.0;133.0;237;1;3.0;3.0
