server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;4;4.0;24.0;3;20;20.0;20.0
1;4;4.0;11.0;2;7;9.0;7.0
2;4;4.0;32.0;1;12;28.0;28.0
4;4;4.0;14.0;0;19;10.0;10.0
5;5;5.0;19.0;7;17;10.0;14.0
6;5;5.0;15.0;4;8;10.0;10.0
7;5;5.0;24.0;5;5;20.0;19.0
10;5;5.0;10.0;6;26;4.0;5.0
12;7;7.0;13.0;10;27;3.0;6.0
13;7;7.0;28.0;8;0;22.0;21.0
16;7;7.0;31.0;9;10;25.0;24.0
18;8;8.0;20.0;14;21;13.0;12.0
14;8;8.0;18.0;20;11;9.0;10.0
15;8;8.0;12.0;22;17;2.0;4.0
3;8;8.062480012484835;38.06248001248483;12;0;28.0;30.0
10;9;10.0;30.0;23;16;20.0;20.0
1;8;11.0;31.0;15;26;18.0;20.0
8;10;11.844114786105658;30.844114786105656;24;8;19.0;19.0
15;8;12.0;30.0;19;11;19.0;18.0
12;10;13.0;40.0;25;8;29.0;27.0
4;13;14.0;21.0;26;2;6.0;7.0
6;14;15.0;28.0;30;24;11.0;13.0
19;14;15.32720180109885;19.32720180109885;34;12;2.0;4.000000000000002
14;8;18.0;31.0;17;22;12.0;13.0
5;14;19.0;24.0;32;24;6.0;5.0
19;14;19.32720180109885;22.32720180109885;33;21;2.0;3.0
18;13;20.0;33.0;27;12;15.0;13.0
9;20;20.425354409592682;27.425354409592682;38;6;6.0;7.0
4;18;21.0;27.0;36;23;8.0;6.0
11;8;21.452031268749117;40.45203126874912;13;8;19.0;19.0
19;14;22.32720180109885;33.32720180109885;28;27;10.0;11.0
17;8;22.532858903318925;32.532858903318925;18;28;11.0;10.0
5;8;24.0;33.0;16;29;9.0;9.0
7;23;24.0;28.0;44;16;4.0;4.0
0;20;24.0;26.0;37;16;2.0;2.0
0;14;26.0;51.0;31;5;23.0;25.0
4;27;27.0;35.0;47;5;4.0;8.0
9;20;27.425354409592682;37.425354409592686;42;4;10.0;10.000000000000004
13;8;28.0;54.0;11;29;26.0;26.0
6;20;28.0;48.0;39;1;18.0;20.0
7;18;28.0;30.0;35;11;1.0;2.0
15;20;30.0;57.0;41;13;28.0;27.0
10;25;30.0;38.0;45;22;7.0;8.0
7;25;30.0;50.0;46;24;20.0;20.0
8;29;30.844114786105656;43.844114786105656;53;20;12.0;13.0
14;27;31.0;40.0;49;4;9.0;9.0
16;27;31.0;55.0;48;10;25.0;24.0
1;30;31.0;41.0;55;19;9.0;10.0
2;27;32.0;44.0;50;26;13.0;12.0
17;29;32.532858903318925;61.532858903318925;51;4;29.0;29.0
18;33;33.0;56.0;60;7;25.0;23.0
5;33;33.0;44.0;57;19;13.0;11.0
19;32;33.32720180109885;39.32720180109885;56;5;6.0;6.0
4;33;35.0;48.0;61;16;13.0;13.0
9;36;37.425354409592686;47.425354409592686;63;28;11.0;10.0
10;36;38.0;57.0;69;24;19.0;19.0
3;36;38.06248001248483;57.06248001248483;64;20;20.0;19.0
19;36;39.32720180109885;40.32720180109885;67;12;2.0;1.0
14;40;40.0;55.0;74;12;14.0;15.0
12;40;40.0;65.0;76;24;26.0;25.0
19;39;40.32720180109885;48.32720180109885;70;27;10.0;8.0
11;39;40.45203126874912;64.45203126874912;72;15;22.0;24.000000000000007
1;36;41.0;52.0;66;18;12.0;11.0
8;40;43.844114786105656;62.844114786105656;79;6;19.0;19.0
5;40;44.0;45.0;82;14;1.0;1.0
5;42;45.0;47.0;93;14;1.0;2.0
5;40;47.0;70.0;80;13;25.0;23.0
9;43;47.425354409592686;71.42535440959269;95;20;23.0;24.0
6;44;48.0;67.0;105;18;19.0;19.0
4;44;48.0;59.0;109;14;11.0;11.0
19;20;48.32720180109885;51.32720180109885;40;18;4.0;3.0
7;48;50.0;60.0;115;13;9.0;10.0
0;40;51.0;73.0;77;19;25.0;22.0
19;43;51.32720180109885;63.32720180109885;97;19;12.0;12.0
1;40;52.0;58.0;73;24;4.0;6.0
13;44;54.0;62.0;99;1;9.0;8.0
14;55;55.0;57.0;126;27;3.0;2.0
16;36;55.0;79.0;62;5;24.0;24.0
18;54;56.0;75.0;124;6;18.0;19.0
14;54;57.0;70.0;122;29;13.0;13.0
15;48;57.0;63.0;114;8;5.0;6.0
10;40;57.0;74.0;81;5;17.0;17.0
3;57;57.06248001248483;87.06248001248483;133;29;29.0;29.999999999999993
1;50;58.0;62.0;119;4;4.0;4.0
4;33;59.0;63.0;58;15;3.0;4.0
7;43;60.0;84.0;96;9;25.0;24.0
17;48;61.532858903318925;87.53285890331892;116;1;24.0;26.0
13;29;62.0;86.0;52;9;24.0;24.0
1;44;62.0;67.0;103;16;5.0;5.0
8;33;62.844114786105656;83.84411478610565;59;8;19.0;20.999999999999993
15;30;63.0;83.0;54;2;21.0;20.0
4;58;63.0;74.0;135;23;8.0;11.0
19;44;63.32720180109885;70.32720180109885;102;14;7.0;7.0
11;40;64.45203126874912;67.45203126874912;75;29;2.0;3.0
12;64;65.0;77.0;151;26;12.0;12.0
6;62;67.0;77.0;146;27;12.0;10.0
1;57;67.0;79.0;131;11;9.0;12.0
11;50;67.45203126874912;89.45203126874912;121;7;22.0;22.0
14;59;70.0;85.0;141;26;17.0;15.0
5;43;70.0;82.0;94;9;12.0;12.0
19;67;70.32720180109885;78.32720180109885;153;15;9.0;8.0
9;70;71.42535440959269;99.42535440959269;156;27;28.0;28.0
10;70;74.0;79.0;158;27;5.0;5.0
4;42;74.0;88.0;91;10;14.0;14.0
18;75;75.0;95.0;173;24;21.0;20.0
12;54;77.0;88.0;123;26;12.0;11.0
6;36;77.0;99.0;68;3;26.0;22.0
19;54;78.32720180109885;96.32720180109885;125;23;15.0;18.0
16;72;79.0;88.0;170;8;10.0;9.0
10;69;79.0;92.0;155;23;12.0;13.0
1;70;79.0;86.0;163;4;4.0;7.0
5;75;82.0;88.0;171;0;5.0;6.0
15;42;83.0;97.0;90;16;12.0;14.0
8;70;83.84411478610565;104.84411478610565;157;1;21.0;21.0
7;76;84.0;103.0;174;7;18.0;19.0
14;59;85.0;97.0;139;29;13.0;12.0
13;62;86.0;91.0;144;24;5.0;5.0
1;84;86.0;108.0;186;15;23.0;22.0
0;44;86.09991278077527;107.09991278077527;100;6;21.0;21.0
3;70;87.06248001248483;114.06248001248483;162;12;28.0;27.0
17;76;87.53285890331892;112.53285890331892;176;24;28.0;25.0
16;44;88.0;91.0;107;20;1.0;3.0
12;81;88.0;98.0;181;26;12.0;10.0
5;72;88.0;114.0;167;20;26.0;26.0
4;58;88.0;108.0;136;26;23.0;20.0
11;72;89.45203126874912;110.45203126874912;168;17;20.0;21.0
16;42;91.0;103.0;92;7;11.0;12.0
13;89;91.0;92.0;195;25;1.0;1.0
13;89;92.0;114.0;197;9;24.0;22.0
10;59;92.0;97.0;137;27;5.0;5.0
18;70;95.0;103.0;161;9;10.0;8.0
19;55;96.32720180109885;115.32720180109885;128;4;19.0;19.0
14;70;97.0;98.0;165;15;1.0;1.0
15;48;97.0;120.0;117;20;22.0;23.0
10;94;97.0;111.0;202;23;12.0;14.0
14;64;98.0;114.0;150;23;17.0;16.0
12;87;98.0;114.0;194;26;12.0;16.0
6;44;99.0;115.0;98;7;16.0;16.0
9;77;99.42535440959269;102.42535440959269;179;29;5.0;3.0
9;84;102.42535440959269;122.42535440959269;192;7;21.0;20.0
18;48;103.0;107.0;118;3;4.0;4.0
7;44;103.0;131.0;106;27;28.0;28.0
8;84;104.84411478610565;122.84411478610565;185;14;17.0;18.0
18;101;107.0;111.0;210;5;4.0;4.0
0;46;107.09991278077527;108.09991278077527;110;16;2.0;1.0
1;101;108.0;116.0;213;19;9.0;8.0
4;101;108.0;123.0;212;10;14.0;15.0
0;87;108.09991278077527;120.09991278077527;193;11;12.0;12.0
11;99;110.45203126874912;124.45203126874912;207;3;14.0;14.0
18;103;111.0;117.0;215;3;4.0;6.0
10;103;111.0;125.0;216;2;14.0;14.0
17;84;112.53285890331892;122.53285890331892;188;29;10.0;10.0
14;99;114.0;115.0;206;2;1.0;1.0
12;67;114.0;140.0;152;2;27.0;26.0
13;89;114.0;141.0;196;29;26.0;27.0
3;42;114.06248001248483;145.06248001248483;86;8;29.0;31.0
14;42;115.0;133.0;87;7;18.0;18.0
6;96;115.0;125.0;205;4;8.0;10.0
1;105;116.0;126.0;219;18;12.0;10.0
