server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;3;3.0;30.0;0;4;27.0;27.0
2;3;3.0;9.0;2;2;6.0;6.0
3;3;3.0;8.0;1;24;7.0;5.0
5;5;5.0;28.0;3;16;23.0;23.0
6;7;7.0;21.0;4;18;13.0;14.0
9;7;7.0;13.0;6;9;6.0;6.0
10;7;7.0;21.0;9;14;14.0;14.0
11;7;7.0;9.0;5;13;2.0;2.0
12;7;7.0;30.0;7;23;23.0;23.0
16;7;7.0;17.0;8;6;10.0;10.0
19;8;8.0;10.0;10;11;1.0;2.0
14;8;8.0;38.0;12;10;29.0;30.0
15;8;8.0;12.0;11;21;5.0;4.0
19;11;11.0;34.0;15;16;23.0;23.0
11;11;11.0;17.0;18;21;8.0;6.0
3;11;11.0;17.0;21;11;6.0;6.0
2;11;11.0;41.0;14;23;29.0;30.0
4;11;11.46620280086723;28.46620280086723;13;17;18.0;17.0
13;11;11.85092056391567;34.85092056391567;19;28;23.0;23.0
15;11;12.0;37.0;20;29;26.0;25.0
9;11;13.0;34.0;17;24;22.0;21.0
18;13;13.055254687034342;24.055254687034342;22;24;13.0;11.0
7;14;15.382820316434733;42.38282031643473;26;3;28.0;27.0
11;14;17.0;31.0;24;17;15.0;14.0
16;13;17.0;41.0;23;20;25.0;24.0
3;14;17.0;45.0;25;16;26.0;28.0
10;20;21.0;24.0;32;20;6.0;3.0
6;19;21.0;33.0;30;8;11.0;12.0
17;22;22.522373828181216;47.522373828181216;41;5;25.0;25.0
8;20;23.318256009843406;30.318256009843406;35;23;6.0;7.0
10;22;24.0;29.0;43;2;7.0;5.0
18;21;24.055254687034342;37.05525468703434;39;23;13.0;13.0
5;25;28.0;40.0;51;28;11.0;12.0
4;27;28.46620280086723;50.46620280086723;54;12;23.0;22.0
10;22;29.0;49.0;45;10;22.0;20.0
1;29;29.762715008244655;31.762715008244655;56;14;2.0;2.0
12;23;30.0;37.0;46;4;4.0;7.0
0;30;30.0;56.0;61;4;27.0;26.0
8;19;30.318256009843406;45.31825600984341;31;6;13.0;15.000000000000004
11;24;31.0;32.0;49;4;2.0;1.0
1;20;31.762715008244655;49.762715008244655;36;0;14.0;18.0
11;19;32.0;44.0;29;2;11.0;12.0
6;27;33.0;42.0;55;27;9.0;9.0
19;20;34.0;51.0;34;2;16.0;17.0
9;19;34.0;39.0;28;9;6.0;5.0
13;31;34.85092056391567;48.85092056391567;63;3;14.0;14.0
15;31;37.0;42.0;62;28;5.0;5.0
12;26;37.0;59.0;53;23;23.0;22.0
18;33;37.05525468703434;62.05525468703434;67;29;26.0;25.0
14;29;38.0;47.0;57;7;10.0;9.0
9;30;39.0;45.0;59;9;6.0;6.0
5;38;40.0;51.0;75;6;12.0;11.0
2;22;41.0;60.0;42;15;19.0;19.0
15;33;42.0;45.0;68;12;4.0;3.0
6;41;42.0;52.0;82;7;11.0;10.0
7;36;42.38282031643473;48.38282031643473;72;13;9.0;6.0
11;41;44.0;47.0;77;8;5.0;3.0
15;21;45.0;69.0;38;26;23.0;24.0
9;41;45.0;49.0;80;1;3.0;4.0
3;20;45.0;74.0;33;20;29.0;29.0
8;21;45.31825600984341;74.31825600984341;40;13;28.0;29.0
11;22;47.0;69.0;44;27;22.0;22.0
14;31;47.0;69.0;66;20;22.0;22.0
17;42;47.522373828181216;54.522373828181216;83;13;5.0;7.0
7;31;48.38282031643473;69.38282031643473;64;28;19.0;21.0
13;38;48.85092056391567;64.85092056391568;74;6;15.0;16.000000000000007
9;34;49.0;74.0;71;5;26.0;25.0
10;24;49.0;60.0;48;9;10.0;11.0
1;29;49.762715008244655;65.76271500824465;58;29;14.0;16.0
4;25;50.46620280086723;57.46620280086723;50;15;8.0;7.0
19;43;51.0;62.0;84;24;12.0;11.0
5;46;51.0;77.0;85;19;26.0;26.0
6;41;52.0;66.0;76;18;13.0;14.0
17;54;54.522373828181216;81.52237382818122;90;5;25.0;27.0
0;23;56.0;84.0;47;20;26.0;28.0
4;51;57.46620280086723;68.46620280086722;88;22;12.0;10.999999999999993
12;59;59.0;83.0;97;23;23.0;24.0
10;59;60.0;72.0;99;24;11.0;12.0
2;59;60.0;72.0;92;27;11.0;12.0
19;62;62.0;81.0;111;29;19.0;19.0
18;62;62.05525468703434;78.05525468703433;113;10;13.0;15.999999999999993
