server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;11.0;1;18;10.0;10.0
1;1;1.0;13.0;0;23;13.0;12.0
2;2;2.0;11.0;2;5;11.0;9.0
3;2;2.0;4.0;3;15;1.0;2.0
4;7;7.0;24.0;6;2;16.0;17.0
5;7;7.0;34.0;4;13;26.0;27.0
7;7;7.0;33.0;5;18;26.0;26.0
9;8;8.0;25.0;7;28;18.0;17.0
10;9;9.0;20.0;8;9;13.0;11.0
13;10;10.0;11.0;10;24;2.0;1.0
16;10;10.0;39.0;9;27;29.0;29.0
11;11;11.0;39.0;11;0;28.0;28.0
14;11;11.0;24.0;12;10;14.0;13.0
17;12;12.0;40.0;21;23;26.0;28.0
19;12;12.0;20.0;23;17;9.0;8.0
13;12;12.0;35.0;18;19;23.0;23.0
3;12;12.0;32.0;17;3;21.0;20.0
2;12;12.0;33.0;25;27;20.0;21.0
0;12;12.0;14.0;15;16;4.0;2.0
6;12;12.36377035077334;21.36377035077334;16;1;10.0;9.0
1;12;13.0;37.0;13;16;25.0;24.0
0;12;14.0;18.0;24;10;4.0;4.0
0;12;18.0;35.0;19;8;18.0;17.0
18;14;19.417822451197452;30.417822451197452;28;17;11.0;11.0
19;16;20.0;30.0;30;16;11.0;10.0
10;16;20.0;27.0;29;25;5.0;7.0
12;16;20.11037883210154;30.11037883210154;31;17;10.0;10.0
15;19;21.026816454758077;47.02681645475808;32;26;27.0;26.0
6;12;21.36377035077334;44.363770350773336;27;26;18.0;22.999999999999996
8;12;21.834457632004245;23.834457632004245;14;27;1.0;2.0
8;21;23.834457632004245;32.834457632004245;34;3;6.0;9.0
14;21;24.0;39.0;33;24;14.0;15.0
4;12;24.0;42.0;22;15;17.0;18.0
9;25;25.0;26.0;43;4;1.0;1.0
9;23;26.0;54.0;39;9;27.0;28.0
10;23;27.0;49.0;41;20;22.0;22.0
19;27;30.0;38.0;49;20;6.0;8.0
12;23;30.11037883210154;57.11037883210154;37;7;28.0;27.0
18;28;30.417822451197452;36.41782245119745;52;29;6.0;6.0
3;27;32.0;36.0;50;4;3.0;4.0
8;28;32.834457632004245;34.834457632004245;51;6;2.0;2.0
7;23;33.0;40.0;40;19;11.0;7.0
2;23;33.0;58.0;38;25;26.0;25.0
5;30;34.0;62.0;57;7;28.0;28.0
8;32;34.834457632004245;35.834457632004245;58;6;2.0;1.0
13;25;35.0;36.0;45;24;2.0;1.0
0;34;35.0;52.0;65;25;20.0;17.0
8;34;35.834457632004245;38.834457632004245;67;20;2.0;3.0
13;28;36.0;65.0;54;23;29.0;29.0
3;36;36.0;42.0;72;7;10.0;6.0
18;32;36.41782245119745;52.41782245119745;59;11;15.0;16.0
1;23;37.0;42.0;36;15;5.0;5.0
19;28;38.0;41.0;53;22;2.0;3.0
8;34;38.834457632004245;39.834457632004245;63;20;2.0;1.0
11;39;39.0;48.0;76;27;8.0;9.0
14;34;39.0;47.0;64;8;5.0;8.0
16;28;39.0;63.0;56;9;27.0;24.0
8;26;39.834457632004245;66.83445763200424;48;15;23.0;27.0
17;38;40.0;53.0;73;4;15.0;13.0
7;35;40.0;57.0;68;0;16.0;17.0
19;36;41.0;49.0;71;0;7.0;8.0
3;39;42.0;50.0;75;7;10.0;8.0
4;28;42.0;58.0;55;4;17.0;16.0
1;38;42.0;44.0;74;12;3.0;2.0
1;43;44.0;47.0;77;20;2.0;3.0
6;26;44.363770350773336;50.363770350773336;47;20;6.0;6.0
14;47;47.0;65.0;80;13;18.0;18.0
1;43;47.0;72.0;78;25;28.0;25.0
15;34;47.02681645475808;62.02681645475808;62;7;14.0;15.0
11;48;48.0;58.0;85;17;9.0;10.0
19;49;49.0;77.0;97;29;28.0;28.0
10;47;49.0;61.0;83;27;12.0;12.0
3;34;50.0;55.0;61;14;7.0;5.0
6;50;50.363770350773336;60.363770350773336;99;1;10.0;10.0
0;47;52.0;57.0;82;10;4.0;5.0
18;52;52.41782245119745;68.41782245119745;106;23;17.0;16.0
17;50;53.0;69.0;101;9;15.0;16.0
9;52;54.0;78.0;103;26;24.0;24.0
3;49;55.0;58.0;89;4;3.0;3.0
7;49;57.0;63.0;86;4;4.0;6.0
0;49;57.0;84.0;88;7;27.0;27.0
