server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;28.0;0;23;28.0;28.0
1;1;1.0;26.0;2;18;25.0;25.0
4;1;1.0;5.0;1;26;3.0;4.0
8;2;2.0;21.0;5;16;19.0;19.0
9;2;2.0;16.0;3;27;14.0;14.0
11;2;2.0;7.0;6;10;5.0;5.0
12;2;2.0;15.0;4;15;14.0;13.0
13;3;3.0;13.0;7;18;10.0;10.0
15;3;3.0;18.0;8;2;16.0;15.0
16;3;3.0;15.0;9;1;13.0;12.0
17;5;5.0;17.0;11;26;13.0;12.0
18;5;5.0;33.0;13;7;28.0;28.0
19;5;5.0;23.0;12;26;19.0;18.0
4;5;5.0;11.0;14;15;6.0;6.0
10;5;5.618378766940248;24.618378766940246;10;3;21.0;19.0
14;5;5.647196147918015;9.647196147918015;16;2;3.0;4.0
11;7;7.0;19.0;18;27;12.0;12.0
6;7;7.055545783490103;24.055545783490103;17;14;17.0;17.0
14;5;9.647196147918015;20.647196147918017;15;4;9.0;11.000000000000002
3;8;10.175239642782135;36.17523964278213;19;7;24.0;25.999999999999996
4;8;11.0;26.0;20;27;12.0;15.0
13;12;13.0;25.0;22;19;13.0;12.0
2;12;13.659491013717382;19.659491013717382;25;1;4.0;6.0
16;15;15.0;16.0;37;11;1.0;1.0
12;14;15.0;38.0;30;5;25.0;23.0
16;14;16.0;35.0;33;13;20.0;19.0
9;14;16.0;38.0;31;7;24.0;22.0
17;14;17.0;26.0;29;6;9.0;9.0
15;17;18.0;47.0;41;4;29.0;29.0
11;17;19.0;48.0;46;11;28.0;29.0
2;12;19.659491013717382;36.659491013717385;24;20;17.0;17.000000000000004
5;20;20.493361879220238;36.49336187922024;53;3;16.0;16.0
7;12;20.642591284404517;31.642591284404517;23;7;13.0;11.0
14;12;20.647196147918017;35.64719614791802;26;13;16.0;15.0
19;19;23.0;41.0;50;10;17.0;18.0
6;23;24.055545783490103;41.0555457834901;63;15;17.0;17.0
10;23;24.618378766940246;44.618378766940246;65;15;25.0;20.0
13;25;25.0;31.0;67;22;7.0;6.0
17;26;26.0;39.0;70;9;11.0;13.0
1;21;26.0;37.0;57;6;13.0;11.0
4;23;26.0;48.0;64;12;22.0;22.0
0;18;28.0;53.0;49;24;27.0;25.0
13;17;31.0;35.0;43;4;7.0;4.0
8;26;31.485524220337165;49.48552422033717;69;4;18.0;18.000000000000004
7;17;31.642591284404517;51.64259128440452;45;20;22.0;20.0
18;19;33.0;39.0;52;22;6.0;6.0
16;19;35.0;36.0;51;11;1.0;1.0
13;20;35.0;56.0;55;17;18.0;21.0
14;30;35.64719614791802;42.64719614791802;73;9;7.0;7.0
16;35;36.0;56.0;80;10;22.0;20.0
3;20;36.17523964278213;41.17523964278213;54;15;7.0;5.0
5;22;36.49336187922024;41.49336187922024;58;15;7.0;5.0
2;25;36.659491013717385;65.65949101371739;68;26;26.0;29.0
1;37;37.0;40.0;89;28;5.0;3.0
9;22;38.0;61.0;61;2;23.0;23.0
12;38;38.0;49.0;90;12;12.0;11.0
18;17;39.0;45.0;40;3;8.0;6.0
1;30;40.0;46.0;77;28;5.0;6.0
19;37;41.0;58.0;88;11;18.0;17.0
6;39;41.0555457834901;47.0555457834901;91;19;9.0;6.0
3;14;41.17523964278213;52.17523964278213;27;29;6.0;11.0
5;35;41.49336187922024;64.49336187922023;79;26;23.0;22.999999999999993
14;36;42.64719614791802;53.64719614791802;82;3;11.0;11.0
10;17;44.618378766940246;71.61837876694025;44;5;26.0;27.000000000000007
18;37;45.0;67.0;83;28;22.0;22.0
1;41;46.0;58.0;92;11;15.0;12.0
15;45;47.0;71.0;99;6;24.0;24.0
6;45;47.0555457834901;59.0555457834901;98;3;13.0;12.0
11;43;48.0;68.0;97;0;19.0;20.0
4;37;48.0;56.0;86;25;8.0;8.0
12;47;49.0;68.0;100;11;19.0;19.0
8;36;49.48552422033717;68.48552422033717;81;16;19.0;19.0
7;15;51.64259128440452;55.64259128440452;35;15;4.0;4.0
3;52;52.17523964278213;59.17523964278213;115;6;10.0;7.0
0;37;53.0;72.0;85;25;19.0;19.0
14;17;53.64719614791802;58.64719614791802;38;14;3.0;5.0
7;55;55.64259128440452;64.64259128440452;128;4;8.0;9.0
16;23;56.0;82.0;66;5;27.0;26.0
13;51;56.0;82.0;109;23;27.0;26.0
4;42;56.0;59.0;93;23;4.0;3.0
19;57;58.0;64.0;136;18;5.0;6.0
1;53;58.0;66.0;116;28;5.0;8.0
14;17;58.64719614791802;70.64719614791801;39;15;14.0;11.999999999999993
6;51;59.0555457834901;88.0555457834901;106;21;27.0;29.0
3;54;59.17523964278213;60.17523964278213;118;19;1.0;1.0
17;54;59.20995025073829;63.20995025073829;119;14;8.0;4.0
3;17;60.17523964278213;87.17523964278213;42;23;27.0;27.0
9;30;61.0;72.0;76;18;7.0;11.0
17;57;63.20995025073829;86.20995025073829;135;27;22.0;23.0
19;51;64.0;85.0;108;4;22.0;21.0
5;54;64.49336187922023;80.49336187922023;125;5;11.0;16.0
7;63;64.64259128440452;83.64259128440452;152;20;22.0;19.0
2;61;65.65949101371739;73.65949101371739;149;24;6.0;8.0
1;52;66.0;70.0;111;28;5.0;4.0
18;42;67.0;79.0;94;8;12.0;12.0
11;60;68.0;73.0;142;3;8.0;5.0
12;47;68.0;71.0;103;3;2.0;3.0
8;57;68.48552422033717;69.48552422033717;134;24;1.0;1.0
8;55;69.48552422033717;81.48552422033717;127;17;12.0;12.0
1;37;70.0;85.0;84;8;12.0;15.0
14;58;70.64719614791801;81.64719614791801;139;11;11.0;11.0
15;61;71.0;100.0;146;13;29.0;29.0
12;58;71.0;74.0;140;8;2.0;3.0
10;61;71.61837876694025;92.61837876694025;148;3;21.0;21.0
9;22;72.0;87.0;60;25;15.0;15.0
0;55;72.0;86.0;131;14;14.0;14.0
11;47;73.0;99.0;101;14;27.0;26.0
2;58;73.65949101371739;80.65949101371739;137;23;8.0;7.0
12;71;74.0;97.0;174;23;21.0;23.0
18;70;79.0;104.0;168;6;24.0;25.0
5;52;80.49336187922023;106.49336187922023;110;0;26.0;26.0
2;70;80.65949101371739;104.65949101371739;166;28;19.0;24.0
8;77;81.48552422033717;96.48552422033717;194;1;14.0;15.0
14;81;81.64719614791801;107.64719614791801;201;27;27.0;26.0
16;77;82.0;109.0;196;17;27.0;27.0
13;72;82.0;101.0;184;12;18.0;19.0
7;72;83.64259128440452;91.64259128440452;188;4;8.0;8.0
19;70;85.0;91.0;164;15;3.0;6.0
1;69;85.0;102.0;158;26;18.0;17.0
0;72;86.0;115.0;187;15;29.0;29.0
17;86;86.20995025073829;92.20995025073829;206;8;5.0;6.0
9;71;87.0;110.0;178;4;25.0;23.0
3;61;87.17523964278213;99.17523964278213;147;11;12.0;12.0
19;70;91.0;96.0;160;21;5.0;5.0
7;71;91.64259128440452;114.64259128440452;172;26;24.0;23.0
17;77;92.20995025073829;112.20995025073829;195;15;20.0;20.0
10;42;92.61837876694025;111.61837876694025;95;17;18.0;19.0
19;90;96.0;121.0;221;2;27.0;25.0
8;65;96.48552422033717;111.48552422033717;154;22;13.0;15.0
