server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;0;0.0;17.0;1;13;17.0;17.0
2;0;0.0;24.0;3;24;25.0;24.0
3;0;0.0;7.0;2;0;8.0;7.0
4;0;0.0;24.0;5;16;23.0;24.0
5;0;0.0;13.0;0;17;11.0;13.0
6;0;0.0;7.0;4;24;11.0;7.0
7;1;1.0;15.0;6;12;15.0;14.0
8;1;1.0;8.0;7;1;7.0;7.0
9;4;4.0;15.0;11;4;11.0;11.0
10;4;4.0;24.0;8;12;20.0;20.0
11;4;4.0;11.0;10;8;7.0;7.0
14;4;4.0;9.0;9;11;3.0;5.0
15;4;4.0;29.0;12;13;21.0;25.0
17;4;5.35580238426793;23.355802384267932;14;29;17.0;18.0
16;4;5.757054166153331;20.75705416615333;15;2;14.0;15.0
3;5;7.0;28.0;16;26;24.0;21.0
6;4;7.0;10.0;13;13;6.0;3.0
8;8;8.0;32.0;23;12;26.0;24.0
13;8;8.979679363740752;26.97967936374075;21;2;20.0;18.0
14;8;9.0;33.0;22;1;23.0;24.0
18;9;9.484433782538762;28.484433782538762;25;20;21.0;19.0
6;8;10.0;31.0;18;29;21.0;21.0
11;8;11.0;28.0;20;17;16.0;17.0
0;11;11.22743157782592;24.227431577825918;30;17;11.0;12.999999999999998
5;8;13.0;41.0;19;25;28.0;28.0
9;11;15.0;30.0;28;23;15.0;15.0
7;5;15.0;28.0;17;12;15.0;13.0
19;11;15.603602196885694;37.603602196885696;31;3;21.0;22.0
1;9;17.0;34.0;24;23;18.0;17.0
12;15;17.057357923267507;24.057357923267507;34;20;8.0;7.0
16;19;20.75705416615333;30.75705416615333;39;11;9.0;10.0
17;23;23.355802384267932;42.35580238426793;44;21;21.0;19.0
10;24;24.0;52.0;46;24;27.0;28.0
2;21;24.0;30.0;40;4;10.0;6.0
4;9;24.0;51.0;26;24;26.0;27.0
12;24;24.057357923267507;25.057357923267507;45;11;2.0;1.0
0;23;24.227431577825918;52.22743157782592;43;22;28.0;28.0
12;21;25.057357923267507;53.0573579232675;42;27;29.0;27.999999999999996
13;25;26.97967936374075;27.97967936374075;47;21;3.0;1.0
13;15;27.97967936374075;43.97967936374075;33;3;15.0;16.0
11;28;28.0;45.0;58;18;18.0;17.0
7;27;28.0;52.0;56;26;26.0;24.0
3;28;28.0;35.0;59;23;10.0;7.0
18;14;28.484433782538762;58.48443378253876;32;13;29.0;29.999999999999996
15;28;29.0;45.0;60;26;19.0;16.0
9;17;30.0;57.0;37;29;23.0;27.0
2;30;30.0;53.0;62;0;23.0;23.0
16;19;30.75705416615333;45.75705416615333;38;2;14.0;15.0
6;26;31.0;32.0;50;8;4.0;1.0
6;15;32.0;48.0;36;12;15.0;16.0
14;21;33.0;57.0;41;6;25.0;24.0
1;32;34.0;50.0;64;19;17.0;16.0
3;26;35.0;48.0;49;13;15.0;13.0
19;25;37.603602196885696;56.603602196885696;48;2;19.0;19.0
5;27;41.0;70.0;54;7;26.0;29.0
17;39;42.35580238426793;59.35580238426793;75;4;17.0;17.0
13;11;43.97967936374075;57.97967936374075;29;13;15.0;14.0
11;38;45.0;53.0;70;21;8.0;8.0
15;42;45.0;46.0;81;15;4.0;1.0
16;43;45.75705416615333;67.75705416615332;83;24;21.0;21.999999999999993
15;42;46.0;54.0;79;9;8.0;8.0
3;45;48.0;68.0;87;6;19.0;20.0
6;39;48.0;68.0;76;0;21.0;20.0
1;42;50.0;66.0;77;19;17.0;16.0
4;42;51.0;76.0;80;24;26.0;25.0
7;49;52.0;56.0;95;18;5.0;4.0
11;38;53.0;67.0;72;12;14.0;14.0
2;49;53.0;65.0;97;1;13.0;12.0
12;43;53.0573579232675;78.0573579232675;82;3;25.0;25.0
15;45;54.0;57.0;86;15;4.0;3.0
7;34;56.0;71.0;69;12;15.0;15.0
19;34;56.603602196885696;57.603602196885696;68;1;3.0;1.0
9;38;57.0;61.0;71;9;5.0;4.0
14;57;57.0;71.0;106;21;16.0;14.0
15;52;57.0;75.0;99;24;19.0;18.0
19;55;57.603602196885696;61.603602196885696;102;10;5.0;4.0
13;57;57.97967936374075;72.97967936374076;105;7;14.0;15.000000000000007
18;34;58.48443378253876;86.48443378253876;67;26;26.0;28.0
10;60;60.78767896388686;73.78767896388686;113;4;13.0;13.0
9;34;61.0;91.0;66;13;26.0;30.0
19;43;61.603602196885696;67.6036021968857;84;10;5.0;6.000000000000007
2;49;65.0;70.0;92;13;6.0;5.0
1;42;66.0;81.0;78;17;14.0;15.0
0;61;66.50167732425435;87.50167732425435;114;0;20.0;21.0
11;64;67.0;84.0;115;17;16.0;17.0
19;49;67.6036021968857;72.6036021968857;98;24;4.0;5.0
16;67;67.75705416615332;76.75705416615332;126;18;8.0;9.0
3;32;68.0;75.0;65;23;10.0;7.0
6;39;68.0;86.0;74;7;18.0;18.0
2;69;70.0;78.0;140;22;11.0;8.0
5;58;70.0;79.0;110;17;11.0;9.0
14;59;71.0;72.0;112;24;3.0;1.0
7;65;71.0;83.0;117;20;13.0;12.0
14;67;72.0;79.0;131;4;5.0;7.0
19;67;72.6036021968857;84.6036021968857;123;17;13.0;12.0
13;67;72.97967936374076;77.97967936374076;132;12;4.0;5.0
10;67;73.78767896388686;77.78767896388686;129;1;6.0;4.0
15;69;75.0;77.0;135;4;1.0;2.0
3;52;75.0;88.0;100;9;13.0;13.0
16;46;76.75705416615332;84.75705416615332;90;16;9.0;8.0
15;65;77.0;95.0;119;3;18.0;18.0
10;58;77.78767896388686;90.78767896388686;111;15;9.0;13.0
13;72;77.97967936374076;81.97967936374076;143;11;3.0;4.0
2;75;78.0;83.0;150;13;6.0;5.0
12;46;78.0573579232675;106.0573579232675;89;12;29.0;28.0
14;79;79.0;103.0;162;1;23.0;24.0
5;78;79.0;94.0;158;20;14.0;15.0
1;81;81.0;90.0;171;29;7.0;9.0
13;75;81.97967936374076;108.97967936374076;154;16;28.0;27.0
7;81;83.0;104.0;175;5;21.0;21.0
2;82;83.0;108.0;185;15;24.0;25.0
11;75;84.0;89.0;148;14;9.0;5.0
19;69;84.6036021968857;99.6036021968857;142;17;13.0;15.0
16;81;84.75705416615332;100.75705416615332;179;8;14.0;16.0
6;58;86.0;114.0;109;25;27.0;28.0
18;84;86.48443378253876;96.48443378253876;186;11;12.0;10.0
0;84;87.50167732425435;107.50167732425435;187;0;20.0;20.0
3;81;88.0;98.0;168;24;10.0;10.0
11;81;89.0;113.0;169;4;24.0;24.0
