server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;24.0;0;1;24.0;24.0
1;0;0.0;27.0;1;9;26.0;27.0
3;1;1.0;19.0;2;28;20.0;18.0
4;2;2.0;5.0;4;15;4.0;3.0
5;2;2.0;23.0;3;28;20.0;21.0
7;3;3.0;16.0;6;18;17.0;13.0
9;3;3.0;18.0;5;4;16.0;15.0
10;5;5.0;31.0;8;24;23.0;26.0
11;5;5.0;25.0;10;22;21.0;20.0
12;5;5.0;30.0;7;9;26.0;25.0
14;5;5.0;12.0;9;23;7.0;7.0
15;8;8.0;33.0;13;6;25.0;25.0
4;8;8.0;15.0;14;14;4.0;7.0
17;8;11.76913414146173;30.76913414146173;12;5;19.0;19.0
14;11;12.0;28.0;19;4;17.0;16.0
19;10;13.607975505318949;26.607975505318947;17;27;12.0;12.999999999999998
13;10;14.564627554595376;34.564627554595376;18;8;20.0;20.0
4;9;15.0;22.0;15;13;9.0;7.0
8;12;15.355704696110182;30.35570469611018;20;13;15.0;14.999999999999998
7;16;16.0;36.0;25;28;16.0;20.0
18;16;16.107521673523454;20.107521673523454;21;20;5.0;4.0
16;16;17.249588107467478;35.249588107467474;22;5;21.0;17.999999999999996
9;16;18.0;47.0;23;24;28.0;29.0
3;17;19.0;37.0;26;0;17.0;18.0
18;19;20.107521673523454;41.10752167352345;34;17;21.0;20.999999999999996
6;20;21.081583786094725;32.081583786094725;37;1;11.0;11.0
2;20;21.16041937617394;25.16041937617394;39;14;6.0;4.0
4;19;22.0;40.0;33;16;19.0;18.0
5;18;23.0;45.0;30;16;23.0;22.0
0;17;24.0;26.0;28;11;2.0;2.0
11;19;25.0;49.0;36;6;23.0;24.0
2;21;25.16041937617394;43.16041937617394;41;7;19.0;18.0
0;21;26.0;51.0;43;25;24.0;25.0
19;25;26.607975505318947;34.60797550531895;47;21;5.0;8.0
1;18;27.0;52.0;31;7;24.0;25.0
14;16;28.0;32.0;24;24;5.0;4.0
