server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;26.0;2;11;24.0;24.0
2;2;2.0;31.0;1;15;28.0;29.0
4;2;2.0;19.0;0;17;17.0;17.0
6;3;3.0;20.0;3;8;20.0;17.0
8;4;4.0;16.0;13;24;13.0;12.0
9;4;4.0;17.0;4;2;13.0;13.0
10;4;4.0;17.0;5;3;14.0;13.0
11;4;4.0;11.0;12;10;7.0;7.0
12;4;4.0;20.0;7;5;16.0;16.0
13;4;4.0;30.0;9;24;26.0;26.0
14;4;4.0;12.0;6;27;7.0;8.0
16;4;4.0;8.0;14;15;4.0;4.0
18;4;4.0;11.0;10;15;6.0;7.0
19;4;4.0;26.0;8;1;19.0;22.0
15;4;4.0;17.0;11;3;13.0;13.0
16;5;8.0;30.0;15;10;21.0;22.0
7;9;10.452211594012876;30.452211594012876;18;18;18.0;20.0
18;9;11.0;31.0;16;26;19.0;20.0
11;11;11.0;36.0;20;12;28.0;25.0
14;9;12.0;14.0;17;10;1.0;2.0
5;11;12.219082155372575;16.219082155372575;19;7;8.0;4.0
1;13;13.0;25.0;22;24;14.0;12.0
3;13;13.65345248996156;20.65345248996156;21;12;8.0;6.999999999999998
14;15;15.0;16.0;23;6;2.0;1.0
14;15;16.0;21.0;26;0;4.0;5.0
8;15;16.0;38.0;24;10;23.0;22.0
5;16;16.219082155372575;28.219082155372575;28;0;11.0;12.0
9;17;17.0;25.0;31;3;7.0;8.0
10;17;17.0;23.0;29;10;9.0;6.0
15;17;17.0;20.0;30;4;9.0;3.0
4;18;19.0;33.0;34;23;14.0;14.0
17;18;19.811964317808176;44.811964317808176;33;13;24.0;25.0
12;18;20.0;48.0;32;7;25.0;28.0
15;19;20.0;21.0;36;7;4.0;1.0
6;15;20.0;21.0;25;29;1.0;1.0
3;16;20.65345248996156;32.65345248996156;27;24;13.0;12.0
14;21;21.0;38.0;42;3;17.0;17.0
15;19;21.0;38.0;37;20;17.0;17.0
6;21;21.0;51.0;41;17;28.0;30.0
10;18;23.0;35.0;35;3;14.0;12.0
1;21;25.0;26.0;39;9;1.0;1.0
9;21;25.0;54.0;40;13;29.0;29.0
1;25;26.0;37.0;44;12;9.0;11.0
19;25;26.0;31.0;46;22;5.0;5.0
0;21;26.0;46.0;38;17;21.0;20.0
5;27;28.219082155372575;36.219082155372575;50;16;9.0;8.0
16;28;30.0;42.0;56;9;12.0;12.0
13;28;30.0;57.0;54;24;26.0;27.0
7;27;30.452211594012876;34.45221159401288;49;8;1.0;4.0000000000000036
18;31;31.0;44.0;61;27;11.0;13.0
19;30;31.0;41.0;58;29;12.0;10.0
2;25;31.0;53.0;45;10;21.0;22.0
3;31;32.65345248996156;57.65345248996156;62;6;25.0;25.0
4;27;33.0;43.0;47;0;11.0;10.0
7;31;34.45221159401288;54.45221159401288;64;20;22.0;20.0
10;30;35.0;60.0;59;18;26.0;25.0
11;35;36.0;42.0;71;10;7.0;6.0
5;27;36.219082155372575;49.219082155372575;48;11;13.0;13.0
1;37;37.0;63.0;73;2;25.0;26.0
8;31;38.0;52.0;66;19;12.0;14.0
15;34;38.0;63.0;67;27;22.0;25.0
19;35;41.0;42.0;72;11;2.0;1.0
16;31;42.0;54.0;65;14;11.0;12.0
11;40;42.0;53.0;75;18;11.0;11.0
19;27;42.0;65.0;51;1;19.0;23.0
4;35;43.0;55.0;68;0;11.0;12.0
18;27;44.0;63.0;52;3;20.0;19.0
17;31;44.811964317808176;71.81196431780818;60;29;28.0;27.0
0;28;46.0;47.0;53;25;1.0;1.0
0;45;47.0;70.0;79;11;24.0;23.0
12;45;48.0;71.0;84;4;25.0;23.0
5;49;49.219082155372575;55.219082155372575;89;25;5.0;6.0
