server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;2;2.0;23.0;3;23;22.0;21.0
3;2;2.0;11.0;2;14;8.0;9.0
4;2;2.0;11.0;0;13;9.0;9.0
5;2;2.0;18.0;4;8;15.0;16.0
6;2;2.0;11.0;6;23;11.0;9.0
7;2;2.0;15.0;1;9;15.0;13.0
8;2;2.0;5.0;5;3;4.0;3.0
9;3;3.0;5.0;8;12;1.0;2.0
10;3;3.0;10.0;7;25;7.0;7.0
11;4;4.0;8.0;12;0;5.0;4.0
13;4;4.0;27.0;14;1;23.0;23.0
14;4;4.0;16.0;9;20;12.0;12.0
15;4;4.0;27.0;11;18;25.0;23.0
16;4;4.0;16.0;10;12;11.0;12.0
17;4;4.0;25.0;13;26;21.0;21.0
18;6;6.0;11.0;15;9;6.0;5.0
19;9;9.0;26.0;16;27;18.0;17.0
9;9;9.0;11.0;19;12;1.0;2.0
8;9;9.0;34.0;17;11;25.0;25.0
11;9;9.0;24.0;18;6;17.0;15.0
9;11;11.0;37.0;23;20;27.0;26.0
18;11;11.0;38.0;20;3;28.0;27.0
10;11;11.0;14.0;21;13;2.0;3.0
3;11;11.0;38.0;22;28;26.0;27.0
2;13;13.0;32.0;24;18;21.0;19.0
0;14;14.0;42.0;31;19;27.0;28.0
4;14;14.0;16.0;30;5;2.0;2.0
6;14;14.0;17.0;37;26;3.0;3.0
10;14;14.0;15.0;27;23;1.0;1.0
10;14;15.0;24.0;38;1;8.0;9.0
7;14;15.0;24.0;35;19;7.0;9.0
12;14;15.787528337735951;27.78752833773595;32;12;14.0;11.999999999999998
4;14;16.0;18.0;34;14;2.0;2.0
16;14;16.0;23.0;25;8;5.0;7.0
6;17;17.0;29.0;41;6;11.0;12.0
4;18;18.0;43.0;42;27;23.0;25.0
5;14;18.0;22.0;33;7;4.0;4.0
5;16;22.0;43.0;40;18;19.0;21.0
16;16;23.0;31.0;39;13;8.0;8.0
11;23;24.0;47.0;54;9;23.0;23.0
10;19;24.0;49.0;45;6;24.0;25.0
7;19;24.0;39.0;47;20;13.0;15.0
17;14;25.0;38.0;36;21;14.0;13.0
19;14;26.0;37.0;28;21;11.0;11.0
13;27;27.0;55.0;62;25;24.0;28.0
15;19;27.0;37.0;46;20;14.0;10.0
12;19;27.78752833773595;41.78752833773595;48;28;13.0;14.0
6;14;29.0;46.0;26;17;17.0;17.0
16;21;31.0;56.0;53;21;25.0;25.0
2;14;32.0;33.0;29;4;3.0;1.0
14;18;32.676255167662816;52.676255167662816;43;4;19.0;20.0
2;27;33.0;35.0;57;28;2.0;2.0
8;32;34.0;44.0;67;26;10.0;10.0
2;33;35.0;53.0;70;10;19.0;18.0
19;27;37.0;60.0;60;17;22.0;23.0
9;30;37.0;65.0;66;29;27.0;28.0
15;35;37.0;45.0;75;26;7.0;8.0
18;33;38.0;41.0;71;13;5.0;3.0
17;27;38.0;62.0;59;16;24.0;24.0
3;29;38.0;47.0;65;14;8.0;9.0
7;32;39.0;43.0;68;14;6.0;4.0
1;35;39.369768692406154;43.369768692406154;72;0;4.0;4.0
18;27;41.0;61.0;61;27;22.0;20.0
12;40;41.78752833773595;64.78752833773595;80;15;19.0;23.0
0;27;42.0;66.0;63;14;23.0;24.0
4;23;43.0;69.0;55;28;23.0;26.0
5;36;43.0;47.0;77;17;4.0;4.0
7;36;43.0;56.0;76;27;13.0;13.0
1;27;43.369768692406154;59.369768692406154;58;3;16.0;16.0
8;44;44.0;68.0;82;11;25.0;24.0
15;19;45.0;58.0;49;28;17.0;13.0
6;46;46.0;49.0;86;19;3.0;3.0
11;35;47.0;50.0;73;7;4.0;3.0
3;44;47.0;62.0;84;15;16.0;15.0
5;46;47.0;63.0;89;26;15.0;16.0
6;49;49.0;71.0;100;28;22.0;22.0
10;44;49.0;52.0;83;14;1.0;3.0
11;38;50.0;71.0;78;21;20.0;21.0
10;52;52.0;66.0;112;10;13.0;14.0
14;50;52.676255167662816;64.67625516766282;103;22;7.0;12.0
2;45;53.0;68.0;85;19;16.0;15.0
13;46;55.0;67.0;88;16;11.0;12.0
16;49;56.0;73.0;96;10;18.0;17.0
7;51;56.0;75.0;110;21;17.0;19.0
15;55;58.0;66.0;118;5;8.0;8.0
1;54;59.369768692406154;74.36976869240615;116;12;15.0;15.0
19;50;60.0;76.0;108;27;18.0;16.0
18;60;61.0;86.0;141;10;24.0;25.0
17;60;62.0;65.0;132;29;2.0;3.0
3;59;62.0;90.0;126;8;28.0;28.0
5;60;63.0;68.0;137;7;4.0;5.0
14;57;64.67625516766282;76.67625516766282;121;16;11.0;12.0
12;60;64.78752833773595;76.78752833773595;134;28;13.0;12.0
9;53;65.0;78.0;114;28;13.0;13.0
17;54;65.0;88.0;117;8;23.0;23.0
0;65;66.0;67.0;145;11;3.0;1.0
10;50;66.0;89.0;105;6;24.0;23.0
15;51;66.0;89.0;109;29;25.0;23.0
0;50;67.0;86.0;106;10;15.0;19.0
13;67;67.0;92.0;150;11;22.0;25.0
2;35;68.0;84.0;74;13;17.0;16.0
8;65;68.0;84.0;144;2;15.0;16.0
5;67;68.0;76.0;148;2;9.0;8.0
4;67;69.0;75.0;149;16;9.0;6.0
11;49;71.0;97.0;101;8;27.0;26.0
6;50;71.0;75.0;107;14;2.0;4.0
16;62;73.0;97.0;142;28;24.0;24.0
1;62;74.36976869240615;96.36976869240615;143;23;22.0;22.0
4;55;75.0;77.0;119;5;2.0;2.0
6;60;75.0;90.0;135;3;14.0;15.0
7;60;75.0;93.0;139;5;15.0;18.0
19;59;76.0;95.0;127;1;18.0;19.0
5;69;76.0;103.0;152;15;28.0;27.0
14;57;76.67625516766282;97.67625516766282;124;25;20.0;21.0
12;60;76.78752833773595;93.78752833773595;136;9;18.0;17.0
4;71;77.0;82.0;155;4;6.0;5.0
9;60;78.0;86.0;129;7;8.0;8.0
4;80;82.0;95.0;181;11;9.0;13.0
2;79;84.0;93.0;174;25;7.0;9.0
8;83;84.0;97.0;195;10;13.0;13.0
0;49;86.0;115.0;102;24;28.0;29.0
9;60;86.0;92.0;140;17;5.0;6.0
18;79;86.0;109.0;177;19;25.0;23.0
17;86;88.0;120.0;198;20;28.0;32.0
10;44;89.0;99.0;81;27;10.0;10.0
15;77;89.0;103.0;163;17;13.0;14.0
6;78;90.0;113.0;169;1;24.0;23.0
3;79;90.0;114.0;173;13;27.0;24.0
9;75;92.0;119.0;161;29;27.0;27.0
13;49;92.0;108.0;99;6;17.0;16.0
2;92;93.0;111.0;206;10;19.0;18.0
7;82;93.0;113.0;190;24;17.0;20.0
12;72;93.78752833773595;121.78752833773595;159;0;26.0;28.0
19;47;95.0;113.0;90;28;19.0;18.0
4;79;95.0;121.0;172;26;27.0;26.0
1;49;96.36976869240615;113.36976869240615;94;3;16.0;17.0
8;72;97.0;107.0;158;21;11.0;10.0
16;93;97.0;115.0;207;10;18.0;18.0
14;94;97.67625516766282;101.67625516766282;210;27;3.0;4.0
10;88;99.0;119.0;205;24;19.0;20.0
14;96;101.67625516766282;115.67625516766282;213;2;16.0;14.0
5;97;103.0;108.0;217;3;2.0;5.0
8;67;107.0;132.0;147;14;25.0;25.0
13;81;108.0;132.0;188;14;22.0;24.0
5;99;108.0;125.0;218;18;19.0;17.0
18;77;109.0;113.0;165;13;5.0;4.0
2;103;111.0;118.0;221;12;6.0;7.0
19;80;113.0;117.0;185;18;5.0;4.0
18;79;113.0;138.0;175;19;25.0;25.0
6;97;113.0;115.0;216;22;1.0;2.0
7;107;113.0;135.0;232;11;24.0;22.0
1;94;113.36976869240615;131.36976869240615;209;8;17.0;18.0
3;71;114.0;131.0;156;15;16.0;17.0
0;112;115.0;136.0;242;1;19.0;21.0
6;53;115.0;142.0;113;24;27.0;27.0
16;69;115.0;139.0;154;7;25.0;24.0
14;49;115.67625516766282;122.67625516766282;93;28;12.0;7.0
15;107;115.96770688990644;122.96770688990644;235;14;5.0;7.0
19;114;117.0;128.0;252;21;11.0;11.0
2;112;118.0;121.0;245;21;4.0;3.0
9;119;119.0;128.0;265;18;10.0;9.0
10;77;119.0;146.0;162;15;26.0;27.0
17;112;120.0;124.0;244;19;2.0;4.0
11;104;120.47379229952321;124.47379229952321;226;0;5.0;4.0
2;49;121.0;139.0;98;19;16.0;18.0
4;117;121.0;122.0;258;15;3.0;1.0
12;82;121.78752833773595;143.78752833773595;191;29;21.0;22.0
4;87;122.0;132.0;201;19;11.0;10.0
14;119;122.67625516766282;145.67625516766282;266;7;24.0;23.0
15;104;122.96770688990644;134.96770688990642;227;27;14.0;11.999999999999986
17;113;124.0;130.0;250;28;6.0;6.0
11;94;124.47379229952321;151.4737922995232;212;15;29.0;27.0
5;103;125.0;126.0;224;13;3.0;1.0
5;103;126.0;150.0;219;21;23.0;24.0
19;125;128.0;139.0;278;21;11.0;11.0
9;80;128.0;149.0;183;23;20.0;21.0
17;104;130.0;136.0;228;0;6.0;6.0
3;80;131.0;147.0;178;29;15.0;16.0
1;117;131.36976869240615;133.36976869240615;259;7;3.0;2.0
8;50;132.0;159.0;104;22;26.0;27.0
4;112;132.0;160.0;246;26;27.0;28.0
13;126;132.0;150.0;283;15;18.0;18.0
1;113;133.36976869240615;154.36976869240615;249;23;22.0;21.0
15;131;134.96770688990642;139.96770688990642;287;26;7.0;5.0
7;79;135.0;143.0;170;19;7.0;8.0
0;83;136.0;163.0;196;18;29.0;27.0
17;133;136.0;157.0;294;23;22.0;21.0
18;107;138.0;159.0;231;21;20.0;21.0
2;80;139.0;158.0;179;18;21.0;19.0
19;103;139.0;150.0;222;21;11.0;11.0
16;88;139.0;154.0;204;18;15.0;15.0
15;137;139.96770688990642;155.96770688990642;296;19;17.0;16.0
6;122;142.0;148.0;276;11;6.0;6.0
7;57;143.0;161.0;123;24;17.0;18.0
12;107;143.78752833773595;158.78752833773595;236;10;16.0;15.0
14;119;145.67625516766282;155.67625516766282;262;28;12.0;10.0
10;122;146.0;149.0;271;12;2.0;3.0
3;113;147.0;160.0;248;3;12.0;13.0
6;122;148.0;149.0;275;14;2.0;1.0
9;122;149.0;152.0;269;5;1.0;3.0
6;148;149.0;170.0;313;4;20.0;21.0
10;117;149.0;169.0;260;29;20.0;20.0
19;143;150.0;168.0;304;28;19.0;18.0
13;78;150.0;171.0;167;15;18.0;21.0
5;110;150.0;172.0;237;21;23.0;22.0
11;143;151.4737922995232;180.4737922995232;308;19;29.0;29.0
9;143;152.0;166.0;309;22;13.0;14.0
16;131;154.0;169.0;290;18;15.0;15.0
1;140;154.36976869240615;179.36976869240615;300;24;25.0;25.0
15;143;155.96770688990642;179.96770688990642;310;2;24.0;24.0
17;88;157.0;175.0;203;4;19.0;18.0
2;122;158.0;169.0;272;1;10.0;11.0
12;80;158.78752833773595;174.78752833773595;187;23;14.0;16.0
8;159;159.0;178.0;332;7;19.0;19.0
18;125;159.0;164.0;281;13;5.0;5.0
4;151;160.0;164.0;316;14;2.0;4.0
3;57;160.0;182.0;122;6;23.0;22.0
7;119;161.0;168.0;264;4;6.0;7.0
0;141;163.0;188.0;301;14;23.0;25.0
14;152;163.0144600679418;166.0144600679418;318;17;2.0;3.0
18;117;164.0;168.0;257;13;5.0;4.0
4;143;164.0;188.0;305;22;22.0;24.0
9;143;166.0;172.0;307;7;8.0;6.0
14;133;166.0144600679418;171.0144600679418;295;11;6.0;5.0
19;141;168.0;192.0;302;11;24.0;24.0
18;165;168.0;183.0;346;7;15.0;15.0
7;137;168.0;183.0;298;15;15.0;15.0
2;119;169.0;187.0;263;26;21.0;18.0
16;156;169.0;195.0;324;4;28.0;26.0
10;169;169.0;189.0;362;29;20.0;20.0
6;113;170.0;179.0;247;10;9.0;9.0
13;171;171.0;178.0;366;3;7.0;7.0
14;117;171.0144600679418;173.0144600679418;261;17;2.0;2.0
9;129;172.0;195.0;286;4;22.0;23.0
5;165;172.0;200.0;351;10;27.0;28.0
14;115;173.0144600679418;175.0144600679418;253;27;3.0;2.0
12;154;174.78752833773595;192.78752833773595;321;17;17.0;18.0
17;164;175.0;196.0;340;26;21.0;21.0
14;174;175.0144600679418;189.0144600679418;371;14;12.0;14.0
8;177;178.0;197.0;378;19;20.0;19.0
13;143;178.0;198.0;303;26;21.0;20.0
6;169;179.0;203.0;360;12;25.0;24.0
1;156;179.36976869240615;180.36976869240615;325;26;1.0;1.0
15;172;179.96770688990642;190.96770688990642;368;12;15.0;11.0
1;112;180.36976869240615;199.36976869240615;243;11;18.0;19.0
11;172;180.4737922995232;197.4737922995232;369;6;17.0;17.0
3;158;182.0;194.0;329;11;12.0;12.0
18;165;183.0;207.0;347;29;25.0;24.0
7;80;183.0;205.0;182;17;20.0;22.0
2;169;187.0;192.0;361;29;5.0;5.0
0;179;188.0;211.0;382;14;23.0;23.0
