server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;4.0;4;21;4.0;4.0
1;0;0.0;6.0;1;22;4.0;6.0
3;0;0.0;10.0;2;26;13.0;10.0
6;0;0.0;10.0;0;27;11.0;10.0
7;0;0.0;18.0;3;25;18.0;18.0
8;0;0.0;6.0;5;9;7.0;6.0
9;2;2.0;4.0;7;5;3.0;2.0
10;2;2.0;19.0;8;3;19.0;17.0
12;2;2.0;31.0;6;19;29.0;29.0
16;3;3.0;25.0;13;0;26.0;22.0
17;3;3.0;18.0;16;13;16.0;15.0
19;3;3.0;14.0;12;10;11.0;11.0
15;3;3.0;11.0;15;4;8.0;8.0
9;3;4.0;16.0;11;26;13.0;12.0
0;4;4.0;14.0;19;0;8.0;10.0
8;3;6.0;18.0;10;4;12.0;12.0
1;3;6.0;26.0;9;5;17.0;20.0
14;8;8.627797892409443;20.627797892409443;24;3;12.0;12.0
3;7;10.0;27.0;20;26;13.0;17.0
6;7;10.0;25.0;23;29;16.0;15.0
15;3;11.0;29.0;14;12;18.0;18.0
19;8;14.0;30.0;28;17;17.0;16.0
0;8;14.0;15.0;27;29;1.0;1.0
0;8;15.0;40.0;26;6;26.0;25.0
5;7;15.892240073466294;40.8922400734663;21;6;25.0;25.000000000000004
9;12;16.0;42.0;33;3;26.0;26.0
4;14;16.675547800795716;37.67554780079571;36;8;17.0;20.999999999999996
18;17;17.77070363148528;22.77070363148528;44;2;4.0;5.0
17;11;18.0;28.0;31;24;12.0;10.0
8;16;18.0;19.0;42;10;1.0;1.0
7;14;18.0;28.0;38;18;10.0;10.0
10;17;19.0;35.0;45;23;17.0;16.0
8;16;19.0;23.0;40;20;2.0;4.0
11;12;20.05209270317657;33.05209270317657;32;14;12.0;13.0
13;4;20.450405244734206;45.450405244734206;18;6;27.0;25.0
14;20;20.627797892409443;40.62779789240945;46;10;17.0;20.000000000000004
2;16;22.389910599963464;32.389910599963464;41;25;11.0;10.0
18;11;22.77070363148528;50.770703631485276;30;12;28.0;27.999999999999996
8;8;23.0;41.0;25;1;20.0;18.0
16;24;25.0;49.0;48;0;26.0;24.0
6;7;25.0;46.0;22;15;20.0;21.0
1;14;26.0;46.0;39;8;20.0;20.0
3;26;27.0;39.0;55;13;14.0;12.0
17;27;28.0;47.0;57;26;18.0;19.0
7;26;28.0;53.0;54;22;22.0;25.0
15;17;29.0;56.0;43;16;28.0;27.0
19;26;30.0;37.0;56;29;8.0;7.0
12;24;31.0;42.0;53;4;12.0;11.0
2;24;32.389910599963464;34.389910599963464;47;15;1.0;2.0
11;24;33.05209270317657;46.05209270317657;51;14;12.0;13.0
2;24;34.389910599963464;46.389910599963464;50;11;13.0;12.0
10;28;35.0;36.0;59;29;1.0;1.0
10;35;36.0;38.0;68;15;4.0;2.0
19;35;37.0;59.0;67;12;22.0;22.0
4;36;37.67554780079571;52.67554780079571;69;14;15.0;15.0
10;34;38.0;64.0;62;20;27.0;26.0
3;39;39.0;61.0;72;28;21.0;22.0
0;35;40.0;69.0;65;6;26.0;29.0
14;34;40.62779789240945;47.62779789240945;63;25;7.0;7.0
5;28;40.8922400734663;59.8922400734663;60;17;20.0;19.0
8;34;41.0;59.0;64;24;17.0;18.0
9;35;42.0;54.0;66;27;11.0;12.0
12;24;42.0;53.0;49;28;10.0;11.0
13;37;45.450405244734206;68.45040524473421;70;0;25.0;23.000000000000007
1;37;46.0;51.0;71;22;4.0;5.0
6;42;46.0;73.0;83;1;29.0;27.0
11;40;46.05209270317657;49.05209270317657;79;22;3.0;3.0
2;42;46.389910599963464;71.38991059996346;86;1;24.0;24.999999999999993
17;39;47.0;59.0;74;24;12.0;12.0
